Question,Answer,topics
"Q: As -- as things progressed -- I'm talking about the late 1930s, and so on, you were -- still were not a boy any more, but a teenager, and not an adult yet. Were you noticing what life was like in Italy? You know, political life, and what was going on?",A: Not at all.,"[1, 2, 3]"
"Q: What were you interested in in those days?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Elio Grande "" March 3, 2015","A: Girls. Strictly, and almost only. There was untouchable on the part of your parents, and the only thing touchable on the part of the young children, or young -- youngsters, that you -- you were part of the life. Because I don't remember having any friends outside of schoolma -- mates, of some sort or an-another. I remember for a short period, I had a budding friendship with the son of a minister.","[1, 2, 3]"
"Q: Oh, really? A Protestant minister?","A: No, a minis -- a minister --","[1, 2, 3]"
Q: In government.,A: --in government.,"[1, 2, 3]"
"Q: But I don't know, it lasted, I'd say three months, six month -- si-six mo-month. Q: Was it because you came from different social classes?","A: Mostly. He had a chau-chauffeur come and pick -- pick him -- pick him up from school. He was a --a very brief per-period of high school, where my father went overboard, and spent the money to send my twin brother and myself to private school.","[1, 2, 3]"
"Q: Oh.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Elio Grande 8 March 3, 2015","A: That's how I became -- became friendly with this kid. When I quit because my father didn't want -- didn't have the money to pay for private college, that was the end of -- of the rel -- relation --","[1, 2, 3]"
Q: Relationship. How did your father support the family in-- when you were in Rome?,"A: He became one of the best, if not the very best, salesman for the soap manufacturing comp-company of mila -- Milan.","[1, 2, 3]"
"Q: Milan, yeah? Uh-huh. So, was -- were the finances then reconstituted? You said he had lost 2,000 dollars during the crash.","A: Oh well, he -- he never made that money back. Think of what happened to the United States in August and octo -- November, Octo-October of last ye-year.","[1, 2, 3]"
"Q: Of 1929, yeah.","A: Yeah, if you lost money, that's it.","[1, 2, 3]"
"Q: Yeah, but I meant by reconstituted in the sense that, were you -- were you comfortable, were you prone --",A: Oh yes.,"[1, 2, 3]"
Q: Okay.,"A: He sold commercially, the best soap in Italy, to stores, and he made quite a--a sub-substantial commission.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Elio Grande *deg March 3, 2015","[1, 2, 3]"
"Q: Tell me this then, what -- i-in your school -- schooling, whether it was in private school, or in public school, did you ever meet any Jewish kids?","A: If I did, I wasn't aware.","[1, 2, 3]"
Q: Okay. Did you know anything about Jews?,A: Only that my mother's mother was a Jew.,"[1, 2, 3]"
Q: Oh really?,A: Yeah.,"[1, 2, 3]"
Q: Your grandmother.,A: My -- my gra -- the grandmother that I saw maybe -- maybe four or five times in my lifetime.,"[1, 2, 3]"
Q: Was your mother's family also from Este?,"A: No, Padua.","[1, 2, 3]"
"Q: Ah, they were from Padua itself.","A: Right. Her father was a government employ -- a local government employee. I met him only once. He was in bed. And I went to see him at home, cause he was si- sick. I never saw him again, because he died soon after.","[1, 2, 3]"
"Q: Do you remember -- do you remember 1939, when World War II broke out, when Germany attacked Poland?","A: No.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Elio Grande "" March 3, 2015","[1, 2, 3]"
"Q: No. It didn't affect Italy, did it?",A: Not to the extent that it would affect me.,"[1, 2, 3]"
Q: Okay. So life went on pretty normally? It didn't change much when -- even though the war started?,A: It didn't for me.,"[1, 2, 3]"
Q: Okay. Did it in -- for other people in Italy?,A: Probably. The people they lived close to Padua had to move south when the war came -- come -- came close to Padua.,"[1, 2, 3]"
"Q: When did the war actually come closer to Padua, come close to Italy? When did -- when did Italy feel that there's a war on?","A: Only the -- Italy felt the war -- the war -- the -- the day it started. I didn't feel it, because I was a --a kid. Nobody told me what politics was. I had no concept -- concept that I should be aware what's going on, or --","[1, 2, 3]"
"Q: Did your older brother, what was his name? Goos -- Gaston(ph)?",A: Gaston(ph).,"[1, 2, 3]"
"Q: Did your older brother, what was he -- he was old enough to be military age, and","A: He was in -- in the mili-military, but he was a father of two children, so he -- they dispe-spensed wi-with him.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Elio Grande *8 March 3, 2015","[1, 2, 3]"
"Q: So in other words, they let him go?",A: Yeah.,"[1, 2, 3]"
"Q: And -- and of course, Silvio and yourself are the same age, and you're like 15 years old, 15 and a half when World War II starts?",A: Right.,"[1, 2, 3]"
Q: What were those early war years like? Did you continue going to school?,A: I did.,"[1, 2, 3]"
Q: And Silvio?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: He -- he went to a private school because there was no other school for him to go to. He wanted to become like my -- like my twi--- my father, a bookkeeper.","[1, 2, 3]"
Q: I see.,A: Cause that's where the money wa-was.,"[1, 2, 3]"
Q: What about yourself? Did you know what you wanted to do?,"A: No. I wanted to come to America, that was my goal.","[1, 2, 3]"
"Q: Did other people in your family feel like going back to America, or were you the one who really wanted it?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Elio Grande "" March 3, 2015","A: I--I'm the o-only one. I--I was a -- an influence on my twin brother, who was lucky enough to meet a Jewish American, who was touring Rome. And he did him a--a favor, by interpreting for him when he was buying an art piece in Rome. And the man, to thank him, said, if you ever get to Boston, let me know. So thank you very, very much for -- for what you -- you did for me and my wi-wife.","[1, 2, 3]"
Q: And that --,"A: He get the card, wrote him when he decided he was going to come to the United States. The man sent him the money to come to the United States. And he was Jewish.","[1, 2, 3]"
Q: Wow. Was this after the war?,A: Pardon?,"[1, 2, 3]"
Q: Was this after the war?,A: Yeah.,"[1, 2, 3]"
"Q: Yeah. Okay, okay. So that's how you -- and your -- first your brother came back, and then you came back?",A: Right.,"[1, 2, 3]"
"Q: Okay. So, let's stay with the war a little bit. Tell me how things progressed and developed for you during the war.","A: I sort of have to -- to admit that I have no recollection how the war year -- years.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Elio Grande * March 3, 2015","[1, 2, 3]"
"Q: Well, I thought that you had -- would -- well, you had been drafted, is that correct?",A: I--I'm talking about the first World War.,"[1, 2, 3]"
"Q: Oh, I'm talking about the second World War.","A: Oh no, the sec -- second World War.","[1, 2, 3]"
"Q: Yeah, the second World War.",A: When I was draft --,"[1, 2, 3]"
Q: Were you drafted in the second World War?,A: Yeah. Yes.,"[1, 2, 3]"
Q: How did that happen? Tell me about that experience.,"A: Well, in 19 -- age 19, I wa -- I wa-was drafted by law.","[1, 2, 3]"
Q: Okay.,A: I was sent to Milan fr-from Rome.,"[1, 2, 3]"
Q: Okay.,A: Checked in with a -- with the ca -- company of Versagleri.,"[1, 2, 3]"
Q: Of what?,"A: Versagleri, v-e-r --","[1, 2, 3]"
Q: Versagleri?,"A: Yeah, v-e-r --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Elio Grande "" March 3, 2015","[1, 2, 3]"
Q: Okay.,A: -- s-a-g-l-e-r-i.,"[1, 2, 3]"
Q: And what are the Versagleri?,A: It's a special arm of the infantry.,"[1, 2, 3]"
Q: Okay.,A: They call it fast infan-infantry.,"[1, 2, 3]"
Q: Okay.,A: My father was a Versagleri in the first World --,"[1, 2, 3]"
Q: War.,A: And he wanted me to become a Versagleri.,"[1, 2, 3]"
Q: I see. And --,"A: So he came to the draft board with me and my twin brother, and he was dressed in high uniform, as a major.","[1, 2, 3]"
Q: Was he a major?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: So he was right b-by -- by me, when the sergeant was enli-enlisting me, says, you have a right, says, because you were born in Bos-Bo-Bos-Boston. My father said, give up the -- the right. Versagleri. I want the vers -- vers --ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Elio Grande % March 3, 2015","[1, 2, 3]"
"Q: So in other words, you had the right not to be drafted, or not to be fighting, because you were born in Boston?",A: Correct.,"[1, 2, 3]"
"Q: But your father said no, you should be drafted, and you should go to the Versagleri.",A: And he was a major in full uniform.,"[1, 2, 3]"
"Q: Yeah. So what was that sergeant going to do, of course.",A: So that's why I--I spent three months as a s -- as a soldier.,"[1, 2, 3]"
Q: Okay. What happened during that time?,"A: I was in [indecipherable] and I was supposed to be in the infantry, but I wasn't. I was really doing for ser-service to protect two factories. One a factory, telephones, and the other one, I don't know. But there was a -- a group of less than 50 soldiers that took over a house, and we sa-sat there guarding these two co-companies. The eighth of septem -- septem --","[1, 2, 3]"
"Q: Of September, mm-hm.","A: The telephone -- the -- the radio is talking [indecipherable] the war is ended, go home.","[1, 2, 3]"
Q: The eighth of September?,"A: Yes, 19 -- 19 --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Elio Grande 8 March 3, 2015","[1, 2, 3]"
Q: Forty-three?,"A: For -- forty -- I thi--I think it was for -- deg43, or for -- 40 --I-- I would ha -- have to lo-look it -- look it --","[1, 2, 3]"
Q: Okay.,"A: The minute we heard that -- that, the other 50 soldiers disappeared -- disappear --","[1, 2, 3]"
Q: There was --,A: I was the only one left with the lieutenant and a ser-sergeant.,"[1, 2, 3]"
"Q: Hang on. [break] Okay. So -- but this is not the end of the war. If it's 1943, it's not --",A: For Italy it was.,"[1, 2, 3]"
Q: Really?,A: Yes.,"[1, 2, 3]"
"Q: Okay, all right.","A: For Italy it was, and I was left with a musket --","[1, 2, 3]"
Q: Okay.,A: -- that I was given when I enlisted.,"[1, 2, 3]"
