Question,Answer,topics
Q: Okay.,A: Getting the rent.,"[1, 2, 3]"
"Q: Okay. Did you live in one of those houses, too?",A: Yes.,"[1, 2, 3]"
"Q: Could you describe to me the house, what it -- you know, what your apartment looked like?","A: Was an apartment with a -- a living room, living -- dining room, kitchen. Three -- I think three bedrooms.","[1, 2, 3]"
Q: Running water?,"A: Wow, this all long ago.","[1, 2, 3]"
"Q: Yeah, I know, I know.","A: Wow.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga "" August 9, 2016","[1, 2, 3]"
"Q: Was it, again, the same questions, there was running water?",A: Oh yeah.,"[1, 2, 3]"
Q: Indoor plumbing?,A: Yes.,"[1, 2, 3]"
Q: And there was electricity?,A: Oh yes.,"[1, 2, 3]"
Q: And the heating was through --,A: Through an -- an -- a stove in the -- in living room.,"[1, 2, 3]"
"Q: So, a coal oven?",A: Yeah.,"[1, 2, 3]"
"Q: Okay, so was through coal.",A: Yeah.,"[1, 2, 3]"
Q: Okay. Did your family have a radio?,A: No.,"[1, 2, 3]"
"Q: No, no radio.","A: Not at that time. Later on. Later on, yes.","[1, 2, 3]"
Q: Before the war?,"A: That was still -- was that before the war? Yeah -- yeah, I think -- m-maybe.","[1, 2, 3]"
"Q: Okay.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga August 9, 2016","A: Maybe. I know I built a little radio, you know.","[1, 2, 3]"
Q: You did?,A: Yeah. It's a builder -- I don't know how you call that in [indecipherable] days.,"[1, 2, 3]"
Q: But you made your own radio?,A: Yeah.,"[1, 2, 3]"
"Q: Was this before the war as well, or --","A: Before the war, yeah.","[1, 2, 3]"
Q: Okay.,"A: And during the war, more.","[1, 2, 3]"
Q: That might be very -- even more significant.,A: Yes.,"[1, 2, 3]"
"Q: Okay. As I asked Mrs. Hieminga, did your father or mother read the newspapers? Did they --",A: My father did.,"[1, 2, 3]"
Q: Okay.,A: I think my mother didn't.,"[1, 2, 3]"
Q: Okay.,A: Maybe once in a while.,"[1, 2, 3]"
"Q: Okay. Which parent -- which parent had the greatest influence on you?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga "" August 9, 2016",A: I think my father.,"[1, 2, 3]"
Q: In what way?,A: Ina bad way.,"[1, 2, 3]"
Q: Really?,A: Yeah.,"[1, 2, 3]"
Q: Can you describe that for me?,"A: Well, I was nothing. I was a nobody.","[1, 2, 3]"
Q: Really?,A: Yeah.,"[1, 2, 3]"
Q: That's how he would -- that was his manner.,"A: Well, yeah.","[1, 2, 3]"
Q: It's not very Christian.,A: No.,"[1, 2, 3]"
Q: And it must have hurt.,A: Still hurt. I never got over that.,"[1, 2, 3]"
"Q: """"m so sorry. I'm so sorry.","A: It's never easy, is it.","[1, 2, 3]"
"Q: You know, some of the early influences somebody has.","A: Yeah.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga 8 August 9, 2016","[1, 2, 3]"
Q: Did your mother counterbalance that at all?,"A: Tried to, yes.","[1, 2, 3]"
"Q: Yeah. Did he abuse chil -- you -- did he abuse the children, your father?","A: No -- well, he had a strong hand.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Okay. Were you close to your siblings?,"A: Yeah, to my brother, yes. To my youngest sister, not my middle sister.","[1, 2, 3]"
Q: Okay. And why not to your middle sister?,A: I don't know.,"[1, 2, 3]"
Q: It just didn't develop.,"A: It just didn't develop, no.","[1, 2, 3]"
Q: Okay.,A: That was a good way of saying it.,"[1, 2, 3]"
"Q: Yeah, okay. Was school something that was very important for you?",A: Yes.,"[1, 2, 3]"
"Q: What were some of the study -- what were some of the subjects that you found the most interesting?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga "" August 9, 2016","A: Well, when I came in The Hague, I actually learned arithmetic. There was an principal, as you call it, the wa -- head of the school, who was not in his office, no, he went to the classes, and helped the kids to --","[1, 2, 3]"
Q: To learn.,A: --to learn.,"[1, 2, 3]"
"Q: So, he was very involved.","A: He was very involved, and I-I was busy with things what I could not understand. And then I ask him to give me a row of questions that I could take home, and see if we could figure it out. And that took a couple of days, and then --","[1, 2, 3]"
Q: You figured it out.,"A: --I figured it out, and that was the break that came, that I became an arithmetic nut, and an algebra nut.","[1, 2, 3]"
Q: Really?,A: Through that man.,"[1, 2, 3]"
"Q: Well, that's wonderful.",A: Yes.,"[1, 2, 3]"
"Q: So, he was a very significant teacher for you.","A: Oh yeah, very. His name was Mr. Hashma(ph). I nev --I n--I can't -- I can't forget.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jan Hieminga * August 9, 2016","[1, 2, 3]"
Q: He was -- he meant a lot to you.,A: Yes.,"[1, 2, 3]"
Q: More than just as a teacher.,A: Yes.,"[1, 2, 3]"
"Q: Do you think he also, in some ways, provided a role model that your own father maybe didn't? Was he somebody who --",A: Must have been.,"[1, 2, 3]"
Q: Yeah.,A: Thank you.,"[1, 2, 3]"
"Q: You're welcome. Who -- were there other people who were important influences for you? Other adults, as you were growing up?",A: Yeah.,"[1, 2, 3]"
Q: Who would they have been?,"A: Well, part of the people where we went to -- to -- what do you call that? A cateras(ph) -- you know -- you know, there is catechism [indecipherable]","[1, 2, 3]"
"Q: Yes, yes, yes.",A: And you had an catechism school.,"[1, 2, 3]"
Q: That's right.,"A: And that is where I went.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga *deg August 9, 2016","[1, 2, 3]"
"Q: Okay. And so, some of the people where you went for religious education --",A: Yes.,"[1, 2, 3]"
Q: -- they were helpful.,A: Yes.,"[1, 2, 3]"
Q: Did your parents have brothers and sisters of their own?,"A: My father had one brother, and my mother had oh, three sisters.","[1, 2, 3]"
Q: Were they part of your life?,"A: In the vacation time, yes.","[1, 2, 3]"
"Q: Uh-huh, okay.","A: They went -- I lived in the southern part of the Netherlands, and -- and there we went.","[1, 2, 3]"
"Q: Okay, you'd go there on the vacations.",A: Vacations.,"[1, 2, 3]"
Q: So that would have been your mother's relatives?,"A: Yes, my mother's side.","[1, 2, 3]"
Q: Okay. Did you belong -- were there things like Christian youth organizations that you belonged to?,A: Yes.,"[1, 2, 3]"
"Q: What kind of activities would you -- would you take part in?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga "" August 9, 2016","A: Well, that was mainly -- mainly [indecipherable]","[1, 2, 3]"
"Q: Well, did you go on hikes with them? Did you have like Boy Scout activities?","A: No, no, no.","[1, 2, 3]"
"Q: No, no. It revolved around -- around learning more about the Bible?",A: Yes.,"[1, 2, 3]"
"Q: Okay. Okay. And, in the late 30s, you're already a teenager. You know, like ni-- by 1937 and 1938?",A: Yes.,"[1, 2, 3]"
"Q: Is there something like a draft, a mandatory draft in the Netherlands? Was there something like that, where young men are called into military service?",A: Yes.,"[1, 2, 3]"
"Q: Were you going to -- were you part of this, were you old enough to be drafted?","A: No, I--I went as an --","[1, 2, 3]"
Q: Volunteer?,A: -- volunteer.,"[1, 2, 3]"
Q: Okay.,"A: But, I was going to be in the air force. But then the war started, I start to go in June in the air force, and in May the war started, and that was it.","[1, 2, 3]"
"Q: So this was --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga 8 August 9, 2016",A: So I was never in the war. I was never in it.,"[1, 2, 3]"
"Q: Okay, so you were going to be in it.",A: Yeah.,"[1, 2, 3]"
Q: Okay. Was your brother somebody who served?,"A: No, he was free.","[1, 2, 3]"
"Q: Okay. By the time the war started, were you still living in The Hague?","A: No. In 1938, we moved to Schiedam.","[1, 2, 3]"
Q: Schiedam?,A: Schiedam. That is an -- an place outside of Rotterdam.,"[1, 2, 3]"
Q: Okay.,A: The gin city.,"[1, 2, 3]"
Q: The gin city?,A: Yes. Yes.,"[1, 2, 3]"
Q: And why did you move there?,"A: My father got another job there. He lost the job in The Hague. And so, somehow he found that out in Schiedam, and we moved to Schiedam.","[1, 2, 3]"
Q: And what was his job in Schiedam?,A: The sen -- the same as in --,"[1, 2, 3]"
"Q: As in Rotterdam --ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jan Hieminga "" August 9, 2016","A: Yeah, yeah.","[1, 2, 3]"
Q: --I m~as in The Hague.,"A: And then he studied as an -- as an makelaar -- as an -- how do you call it here?Broker, an real estate broker.","[1, 2, 3]"
"Q: Oh, he studied to be a real estate broker?","A: Yeah, yeah.","[1, 2, 3]"
Q: Did he become one?,A: Yes.,"[1, 2, 3]"
"Q: Did he have any deals that he did, before the war?",A: No. He was not a salesman.,"[1, 2, 3]"
Q: Doesn't sound like it.,A: No.,"[1, 2, 3]"
"Q: So, how did he use this -- these studies, or did he use them?","A: Did -- did use them actually [indecipherable] registration from the houses, and the bookkeeping and -- a-and -- and got the money from the people, you know, how","[1, 2, 3]"
Q: Sure. Your brother was already significantly older --,"A: Yes, he stayed -- when we moved to The Hague, and later to Schiedam, he stayed in Amsterdam.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jan Hieminga *deg August 9, 2016","[1, 2, 3]"
Q: He stayed in Amsterdam.,A: And he was studying for engineer.,"[1, 2, 3]"
Q: Did he go -- did he go to ha -- university?,A: Yes.,"[1, 2, 3]"
Q: Okay. Did he get along with your father?,"A: He was more -- well, how can I say that? My father did not get [indecipherable] over him. He was very independent.","[1, 2, 3]"
Q: Okay.,A: And I had nothing to say yet.,"[1, 2, 3]"
Q: Yeah. You were much younger.,A: Yeah.,"[1, 2, 3]"
"Q: And so, there was a big difference that way.","A: Yeah, yeah.","[1, 2, 3]"
"Q: Okay. So when you moved to The Hague, and then to rot -- to Shaiven(ph)?",A: Schiedam.,"[1, 2, 3]"
Q: Schiedam.,A: Yeah.,"[1, 2, 3]"
"Q: It was the three children, your sis -- your older and your younger sisters, and yourself --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga * August 9, 2016",A: Yes.,"[1, 2, 3]"
Q: -- who moved there.,A: Yeah.,"[1, 2, 3]"
"Q: Okay. And, did you continue school in ni-- in Schiedam?",A: Yes.,"[1, 2, 3]"
Q: All right. And was that school as good as the one in The Hague?,"A: Yes, yes.","[1, 2, 3]"
Q: All right. Did you have also ambitions to go to -- for university studies?,"A: Yes, I did.","[1, 2, 3]"
Q: What did you --,A: But I first went to -- to an trade school.,"[1, 2, 3]"
Q: Okay.,"A: My father want me to go to a trade school, and that's what I did.","[1, 2, 3]"
Q: And what trade?,A: That was two years in carpentry.,"[1, 2, 3]"
Q: Uh-huh. Did you enjoy it?,"A: Yes, but I-- I enjoyed the fine part, not the rough part, as you can see here.","[1, 2, 3]"
Q: Did you make this furniture --,A: Yes.,"[1, 2, 3]"
Q: -- in your home?,"A: Yes, yes.","[1, 2, 3]"
Q: That's so impressive. It's beautiful.,A: It's --,"[1, 2, 3]"
Q: So you learned well.,A: Yes.,"[1, 2, 3]"
Q: So you -- what did you want to study?,"A: I want to study for engineering also, and I went to university, and I -- in 1940.","[1, 2, 3]"
"Q: So, the war hadn't started yet?",A: No.,"[1, 2, 3]"
Q: Or had it? Okay.,"A: No. And so, I was there, and then the war started, and the university was bombed flat. And so that was the end of that.","[1, 2, 3]"
"Q: During the German occupation of the Netherlands, were any of the universities opened? I mean, were people able to go and continue university studies?",A: No.,"[1, 2, 3]"
Q: No.,"A: In the beginning yes, later on not, for the reason, there was no food, and so they closed.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jan Hieminga 8 August 9, 2016","[1, 2, 3]"
"Q: Okay, okay. By the time you entered university, were people then talking about what was going on in Germany?",A: I- not that I can remember.,"[1, 2, 3]"
"Q: So you -- did you have any political -- were there any political discussions of world events, or --","A: No, no.","[1, 2, 3]"
"Q: Okay. So again, it was very distant?",A: Yeah.,"[1, 2, 3]"
Q: Okay. Were you expecting a German invasion of the Netherlands?,"A: Well, I can't remember that -- that's that far back.","[1, 2, 3]"
"Q: Yeah, yeah. So, were you surprised when the -- when the invasion actually happened?","A: Yes, yes, yes.","[1, 2, 3]"
Q: Do you remember what that first -- those first days were like?,"A: Yes, yes.","[1, 2, 3]"
Q: Could you describe some of that for me?,"A: Well, by that time, I worked for an -- an construction firm, and I was the leader on a group of men, when I was that young. And when the Germans came, the schools were made empty, and made into places for the Germans to --ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jan Hieminga "" August 9, 2016","[1, 2, 3]"
Q: To live.,"A: -- to live. And so, I was involved in that.","[1, 2, 3]"
Q: In making -- in reconstructing --,A: Yes.,"[1, 2, 3]"
Q: -- the schools for this?,A: Yes.,"[1, 2, 3]"
"Q: Okay. What about the -- the day, or the night of the bo -- the first bombings. Do you remember that?",A: Yeah.,"[1, 2, 3]"
Q: Where were you?,"A: I was standing before an Catholic church in Schiedam, where once the -- the sirens were going, and then everybody stops, and you know, to -- to -- to -- to find a place to --","[1, 2, 3]"
Q: To hide.,"A: --to hide. And from there I could see that the bombers were bombing Rotterdam. And that was -- that was in ""40.","[1, 2, 3]"
"Q: Wow, that was in-- May 1940?",A: May deg40.,"[1, 2, 3]"
"Q: Okay. What were the next several days like for you?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jan Hieminga *deg August 9, 2016","A: I think it -- it was just terrible, I-- I don't know.","[1, 2, 3]"
