Question,Answer,topics
Q: Yes?,"A: -- we -- that's was a family affair. We live close to Vistula river, and each evening, if it's not important other thing to do, we go all together, walking maybe two miles close to Vistula river, we walk. And this time was very popular walking on this special sidewalk, white sidewalk near the Vistula river. Everybody go there, thousand people going one way, other way, and -- and we go all the time with her father and mother. And then my father [indecipherable] now we must be [indecipherable] we must walk. That's was something -- something important. And during Sunday for example, was very important for us, we go -- because we are Christian -- Catholic, we walk to mass during morning hours, Sunday. We must be dressed, clean dressed, and -- you know, and Father and Mother and four children, we walk to church. After the mass we go mostly to old town, what for us was very -- from historical point of view, and also architectural point of view, because my father has very good taste, and -- I mean not only for eating taste, and forseeing some ma -- structure, like buildings. Like for example dresses, or something thing and historical part, we go to [indecipherable] town and s -- we walk around and Father point out and this is this house, belong to these people, then the other people took some [indecipherable] museum and so and so. In other words, created for us something what we call good taste for everything. That's was my father, part. Mother, on other hand, was very close to my father and was one -- if I can say, one woman what I can point like the best loving wife on her -- her husband. That was my -- my mother. And was whole time doing everything what created better - - good feeling for family and good for character for us. That's was my mother, and I have very big respect for my mother on this part of the -- I was the oldest son, and I know many different situation and I know one thing. My mother was best, loving, trustful woman for my father.","[1, 2, 3]"
Q: So they were very much in love?,"A: Oh, very much. And my father was very handsome man, tall and very good manner that's we like. Was not a -- a high education man, and born with this feeling, everything must be good, perfect, and nice. Not bother the other people. That's my feeling about it.","[1, 2, 3]"
Q: And what did he do for a living?,"A: My -- I -- if I can answer you this, I must go back to moment where my father was during the World War, first, was prisoner of the war, and was working four years during the war, arrested by German, and was four years in camp, where was working 94 -- ni -- ni -- 19 -- 19 after Polish state, it was created. My father come back from the prison -- mean the farm prison, and come back to Warsaw, and start working aw -- eight -- for example, propa -- he was about 20 years old, working for state like Marines, on Vistula river, because during this time, if you has -- are 18 ye -- or -- year -- years old, you cannot create a good education, because was very tough during the sn -- Russian occupation. Russian occupation was everything against the education, not likein other part of this time -- a other part of the Poland, li-ike Austria, or Germany, was much easier to educate that -- himself. In Russian part was not so easy, and my father c-come back from the ne -- I call this prison, and start working, like I said before, for na -- state, and start educated himself. I remember I was maybe five years old, I remember good, to our house each days or two days, came some student from the Polytechnical Institute, and give the technical instruction, technical education for my father for a couple years. In other words, my father was self-educated man. And was probably good student, because resulted in his life was very, very successful. And later ther -- ni -- my father, last time 1913 -- 30's my father start small business, knitting mill. And very small, and start growing, growing. And this part is very tight connected with ji -- Jewish people, because this part of the trade was mostly maybe 60 percent in Poland was in -- in Jewish hand, Jewish trade. And from this point start the connection with a Jewish people who was located mostly in future ghetto, [indecipherable] and this part of the town and was, I can recall, businessman.","[1, 2, 3]"
"Q: Right, right.",A: Small end businessman.,"[1, 2, 3]"
Q: Businessman.,"A: And 1930 -- 39 start, you know, war, and my father was more connected with Jewish people and special night before the w-war -- before the war -- ghetto uprising, because you know, we have two ghettos -- two uprising. Ghetto uprising and later the -- one year later, 1944 was Warsaw uprising where all nation and all Warsaw start fighting with the German, and that's was place where, you know, we lost --","[1, 2, 3]"
"Q: Right, right.","A: -- quarter million people, you know, there, also. That's my father trade.","[1, 2, 3]"
Q: Yeah.,"A: Now, what do you like to know more?","[1, 2, 3]"
Q: Did you work with him when you got a little bit older?,A: Not -- later there --,"[1, 2, 3]"
Q: Later.,A: -- and later there from 1942 --,"[1, 2, 3]"
Q: Uh-huh.,"A: -- | was working with my father because up to the ""42, I was working for -- because in my school, high school, you mu -- before the war, you must know the other language. You not receive the gymnasium approval, in other words, diploma if you know other language -- if you don't know other language, you are not pass.","[1, 2, 3]"
Q: Uh-huh.,"A: In other words, in my house, my sister was take the French. My brother, sister and me, the youngest sister, we took the German.","[1, 2, 3]"
Q: Uh-huh.,"A: And each in our house speak -- my father speak Polish, German and Russian, and we speak Polish and German, and my do -- sister Irena speak fluently --","[1, 2, 3]"
Q: French.,A: -- French.,"[1, 2, 3]"
Q: Uh-huh.,A: That's was the requirements.,"[1, 2, 3]"
Q: Right.,"A: What we have not in this -- the United States, I am scared because my children learned the French and now if you like ask for some French --","[1, 2, 3]"
Q: It doesn't work.,A: Not now.,"[1, 2, 3]"
Q: Not any --,A: Anyway.,"[1, 2, 3]"
Q: Right. Did you get along with your brothers and sisters?,A: Yes.,"[1, 2, 3]"
"Q: You're the eldest, and --","A: I was the oldest, I see -- have not s-special problem with my youngest br-brother and sister and so during the time -- my lifetime, I was maybe -- my sister is eight years older -- younger like me. In other words, I raise, almost, the girl, and because this I have maybe more sympathy for my youngest system -- sister. And we call all the time the [indecipherable] meaning young chil -- child in family. And it was favor for my mother, because -- and father, too, because was young.","[1, 2, 3]"
Q: Right. Did you like school?,A: School?,"[1, 2, 3]"
"Q: Yeah, did you like it?",A: Why not?,"[1, 2, 3]"
Q: Yeah. A lot of kids --,A: This way you know -- you know a little bit more.,"[1, 2, 3]"
Q: Right.,"A: Educated, sure.","[1, 2, 3]"
"Q: What was your favorite subject? Did you have one -- when you were young, when you were -",A: 1 -- su -- favorite subject? That's was geography.,"[1, 2, 3]"
"Q: Geography, yeah.","A: Geography was the best, history and geography. And still I never use this line I like only my - - is not favor, only professional way, was technical. I was future in -- I finish polytechnical -- [indecipherable] Polytechnical Institute in Warsaw University. And that's was for money, for [indecipherable]. And history and geography was my hard part of the subject.","[1, 2, 3]"
"Q: Yeah, right.","A: And that's -- we was travel all over the world, after we educated our children, who are the best children in the world, and especially in America, where raise the children was very, very hard.","[1, 2, 3]"
Q: Uh-huh.,A: And we were suc -- successful and thank to God we have good children.,"[1, 2, 3]"
Q: Right.,"A: One boy, one girl.","[1, 2, 3]"
Q: You like sports --,A: Oh yes.,"[1, 2, 3]"
"Q: -- very much, yes?",A: Maybe too much.,"[1, 2, 3]"
Q: Maybe too much? Why?,"A: Maybe too much, because you know the di-different story, this time, 1930 -- 1930 -- up to deg39, there, if you are good sportman, you can die because you have nothing to eat. You not even make -- not make money.","[1, 2, 3]"
Q: Right.,"A: Here in America, that's -- for sportsman is good place. If you are good sportsman, you can have better life. For example, in academic time I was, up to the 18 years old, I [indecipherable] up to the 1939 war, I was in academic team playing the basketball, and I was short. And I was good shooter, and was sometime too much I -- my father was very upset because I not learn what I supposed to do, and I spent more time for sport. And so I understand this, and so [indecipherable] everything was straight now, and also my sports part [indecipherable] I like and I was playing all the time my life, up to 75 years old before -- after a -- up to the operation, my heart operation, I play tennis, and I like very much. And also [indecipherable] subjects -- subject was I was in team where we are -- academic team where we [indecipherable] you know, eight people and for example, I was f -- on the [indecipherable] in the first part. And that's was only two, three years, because that war and [indecipherable] so --","[1, 2, 3]"
"Q: Right, right. Tell me something. Was -- was th -- was there in your house a certain kind of political consciousness as you grew up, in your discussions around the table?","A: Yes, oh yes, we -- we was all the time a very political family. Why? Because my parents grow and grandparents grow in atmosphere where we was -- where the people like free Poland.[indecipherable] Poland was divided by three parts German, Austrian and Russia, and was fighting and was simpatic for freedom of the Poland. In other words, this part, my parents bring to our house. My parents discuss all time political part. And to you political mean we was very tight to our history, to our freedom, and my parents was very like, have the right freedom forPoland, and that's we was discuss we move. In our house was all the time two or sometime three newspaper, different point of view. And sh -- we know -- try have the opinion, the right level opinion, not only one side.","[1, 2, 3]"
Q: Mm-hm.,"A: And we never be anti-Polish, for example, and we never was on the left or the right side take the position. And we raised this way and we was good Polish citizen.","[1, 2, 3]"
"Q: You have said that when your father went into his business, you began to have more of an association with Jewish people --",A: Yes.,"[1, 2, 3]"
"Q: -- or at least your father did. When you were going to school, were there Jewish kids in the school as well as Polish Catholic kids, or --","A: You see -- yes, I have couple -- ne -- not many, because you see, we was not too rich people.","[1, 2, 3]"
"Q: We have to stop the tape now, we're going to change the tape. Q: I -- Lasked you -- I'm going to go back to a couple of things, but the last question I asked you was about your association with Jewish kids when you were in school, in -- in elementary school, and high school. Were there Jewish kids in the high school, or did -- or --","A: In elementary school, yes. Only was two in this area, was not a Jewish area --","[1, 2, 3]"
Q: Uh-huh.,"A: -- because you know in Warsaw, a part -- the Jewish Warsaw located mostly in one part of the Warsaw. The north part na -- close to Narlefki and this area. And where I live, I live close to Vistula river, was not many Jew, and s -- Jewish people, and still was two young guy who was up to twa -- 14 years old, we was together in school, and you know, was very nice guy, on -- poor, and still was [indecipherable] this young people go to Palestine. And up to si -- 14 years old, this fellow has education, and later they both are interest in go to Palestine and be some carpenter or some mechanical something like this. And that's was stop my connection with the Jewish young person. And still sa -- we was invited to later there, I maybe mentioned to Melamid family, where was on Bar Mitzvah and etcetera. That's connection family who is jewi - - our family with Jewish family in the same branch, the same business, the same trade. And during the high school time, was not many Jews, mostly it was like Catholic and the Protestant, not Jewish young people. In other words, this time, up to ""39, in school was not close connection to young Jewish people. On the m-mem -- part of my family, from 1930 to 19 thir -- near ""42 - deg44, na -- we was connected very closely to couple family, Jewish family in the Warsaw ghetto. And special after 1939, the -- some family from Wilno moved to Warsaw, a Jewish family wo -- who moved to Warsaw, and name call Epstein, and we was close, and very important for us this time, we na -- was family name Melamid. Was three kids, and two g -- brothers and a girl, and a Melamid family and grand family of Melamid was Birnbaum. And he was very close, and still was a business connection and my father was couple times -- was very -- like I said before, he's ver -- was very nice, honest man, and was call for some arrangement, some discussion, not only discussion, it was business people, but be Catholic and Jewish. And to wa --","[1, 2, 3]"
"Q: A problem, you mean? Some si --","A: A problem, some --","[1, 2, 3]"
Q: -- problems?,A: Right.,"[1, 2, 3]"
Q: Uh-huh.,"A: And before go to the court, these people created some -- honest people from one side and other side, and dissolved the problem, in other words, straightened the problem. My father was called like the judge. In other words, Jewish people try -- know Father was honest and Catholic was thinking my father was honest person. That's was our connection. And --","[1, 2, 3]"
"Q: And was this in the 30's, before the ghet --","A: No, this was -- 30's - 30's.","[1, 2, 3]"
Q: In the 30's.,"A: Now the 19 -- from 1939, that's was little bit different situation because start created ghetto concentration camps in Poland.","[1, 2, 3]"
Q: Right.,"A: And for example, the concentration camp, very important thing. In Poland was, before the war, three and a half m-million Jewish people. The biggest concentration in Poland -- in Europe.Mean was for Jewish people, was some chance better like in Germany or France. And German know this after the war, and before too, the big concentration Jewish people in Poland, that's,from my point of view, was created and yet -- and German created so many concentration camps in Poland. One of the important concentration camp was Auschwitz. The Auschwitz was built first couple weeks after a war was [indecipherable] 1939, and first prisoner was not Jewish people, was Catholic people. And which one Catholic people? All professors from university. All the lawyers, engineers, and clergy was sent first to concentration camp, Auschwitz. That's first there was only Polish people was there, and was not directly kill, only hard labor created the deaths. 1941 start Jewish people there, and start the death camp. Concentration camp that's the one part, people dying because was overwork. And death camp, was sent there and killed.","[1, 2, 3]"
Q: Right.,"A: That's was the different and this must be straight, because I was in concentration camp, not in Auschwitz, only in Flossenbiirg, that's was political prison during -- before the war ""39, where Hitler put all opponents, own party, to concentration camp. Many German people was there, that's was political prison. And that's my own concentration camp.","[1, 2, 3]"
"Q: Right, right.",A: But we talk later about it.,"[1, 2, 3]"
"Q: Later we'll talk about that. Let -- let's -- let's go -- go ahead, I don't want to interrupt you, go ahead.","A: Ah yes, you ask me I -- I have many f -- I have not very close friend, and I -- Jewish people this time before -- during school, because in a class was 40 people, 50, and was two Jewish people, you know. And was living in different place, like we -- and we not have close connection. And still we seem the same, Polish citizen, has the same right like we Catholic, Protestant or Muslim, because was couple Muslim too.","[1, 2, 3]"
Q: Right.,"A: We have the same -- and I feel this -- I was raise in the same feeling, who because you must know and I am sure you know, the Polish Constitution was the second in the world after American Constitution, and it is the same Constitution, freedom from everyth -- everybody.","[1, 2, 3]"
"Q: Did -- wh-when you were growing up in Poland as a kid, before the war, did you experience people expressing anti-Semitism? Did you -- did you understand that there was a difference?",A: You know si -- you know si -- this is big word.,"[1, 2, 3]"
"Q: Yes, I understand.","A: A big word, a big question.","[1, 2, 3]"
Q: Yeah.,"A: I live -- I born there, and my race is this time there. And the feeling was not anti-Semitic so much -- some people, yes. Like the J-Jewish people has m-more educated in this time -- part -- part, not all, because if we talking about the Jewish, we must divide -- and the problem is, we must divide between -- up to bucar -- Vistula river west, and Vistula river east. Vistula river west was not big su -- problem. West -- excuse me, east, was mostly people very sympatic to Communist regime. Socialist Communist regime. On the west part of the Poland, I mean, from the Vistula river, was little differ -- different and was from German idea anti-Semitic, and was not catch all of nation. Was only ma -- some small part. On east Poland was very big, torrential Communist ideology. And I lose my --","[1, 2, 3]"
"Q: Well, I think what I -- what I was asking you is, given th -- when -- when people live separately, and in many societies they do this, yes?",A: Right.,"[1, 2, 3]"
Q: So that children are often raised to think --,"A: Oh, excuse me, that's I -- I not feel --","[1, 2, 3]"
"Q: Yes, okay.","A: -- now you remind me. Mostly was a economical problem. And that's -- if we call this anti- Semitism, that's wrong. That's was economical. Jewish people was hardworking, s-stood close together and was the same token, more successful. And Po -- Polish people, specially on -- on the east, was more lazy, like all the Russian this time. Not produce so much, not educated so much.And start the different between Jewish more educated and -- and born on the east part of the Poland, more lazy and more -- not created. So -- and that's was all time the different economical.Not only anti-Semitic -- I understand, because you are Jewish, you are no good. You are a Polish -- Polish, you are good -- you are good. And question is, economical -- the answer is economical base. That's if somebody called the anti-Semitism, that's not right. I not feel this way. Was some people was, from the point of view. This is -- Jewish mean this fellow is different like we are, because the fellow has [indecipherable] the fellow has the factory, the fellow working hard. And ss -- that's not ss -- for me it's not ss -- right. What I understand before the war, that's was only different on eco -- economical base, not religion.","[1, 2, 3]"
Q: So you don't think that there was some kind of difference based on the fact that Jews believed differently than Catholics or Protestants?,"A: No, I don't think so, I don't think so. I -- Ia -- race, you know, but to different people -- in my class, for example, was many -- not many, couple, Protestants. Nobody never talk about [indecipherable] feel this way, I feel other way. Generally speaking, like I said before, this was economical base in Poland.","[1, 2, 3]"
"Q: Okay, so let me ask you something. When Hitler comes to power in 1933 --",A: Yes?,"[1, 2, 3]"
"Q: -- between ""33 and ""39, before the war --",A: Yeah.,"[1, 2, 3]"
"Q: -- there is a rise of Fascism, or the right in Poland as well. Am -- am I not correct? There was","A: Before the war, was -- for me was not so popular start argument and fighting with the Jewish people, it was not popular. Some part of student in university created some, we are against the Jews who are educated in our university, because Jewish are 10 percent of the population, and in our class are 40 percent the Jewish people, educated by state. That's economical [indecipherable]. And all some student who said Jewish in our class supposed to be 10 percent, not 40 percent. And now you can call how you like, Anti-Semitist, or economical [indecipherable]. You see, that's the very big question.","[1, 2, 3]"
"Q: Do you think that the numerous clauses that was put into effect, the numerous clauses, which didn't allow as many Jewish students as before was a function of economics?",A: Economical --,"[1, 2, 3]"
Q: Uh-huh.,"A: -- because some poor guys -- as -- very smart, cannot go to university because there was already, for example, 40 percent Jewish people. And this guy was [indecipherable] not me? Why I cannot go there? You see, that's the story. You must look both ways. And still I have very big respect for -- this time, for Jewish parents, try and pay for education own children. That's I mention [indecipherable] we must look after Jewish people. And take the sample, educate it own people. And this time, in Poland, many people not think this way. And Jewish people was ahead, educated own children. That's the very important.","[1, 2, 3]"
Q: So let me ask you something. So when you're -- when Hitler comes to power in Germany --,A: Yes?,"[1, 2, 3]"
"Q: -- were you very conscious of what's going on, is it --",A: Oh sure.,"[1, 2, 3]"
"Q: -- is -- did the papers have a lot of stuff, it's --",A: We -- we look all a moment --,"[1, 2, 3]"
Q: Yes.,"A: -- Hitler, and we were so upset. Why did friends, or British not do something?","[1, 2, 3]"
Q: Right.,"A: And Hitler grow, and you know, expend -- that's was our -- na -- is interesting. We look -- I said before, two, three newspaper daily.","[1, 2, 3]"
Q: Right.,"A: And we know, and each as -- from us, especially young people like me was thinking, we supposed to be the people who are honest, and people who are fair for everybody. He -- old people thinking, no, we are looking a little bit for right side. I was more liberal, after 1 grow up and I know a little bit more, I was little bit more towards center. And Hitler was created, you know, the situation, people start talking about the Jewish problem, and it's a -- etcetera. And not many people supported this idea, what I know.","[1, 2, 3]"
Q: Min-hm. Right.,"A: Some crazy guy at left or right, that's was not my idea. I try balance in my life opinion. And still Hitler did the worst part what happened to Jewish people, Polish people and other people who was lost life in concentration camp and death camp. That's what happened right now, and I not see in the newspaper in America right now mention how many people die, how they this or this. And now the German raise like big nation and -- and are successful, and our people in America, in Poland, are depress. That's my feeling. That's my [indecipherable]","[1, 2, 3]"
"Q: When di -- you talked about eating meals with y -- the whole family. Did you eat breakfast, lunch and dinner with the family? All three meals?",A: Yes.,"[1, 2, 3]"
Q: All three meals?,A: Yes.,"[1, 2, 3]"
Q: So is it --,"A: No, we would -- in Poland was differently to [indecipherable]","[1, 2, 3]"
Q: Mm-hm.,"A: Eight -- seven o'clock was breakfast very quick, very quick, and we go to school, and ni -- later there we come back, three o'clock, and five o'clock was dinner. And during dinnertime, everybody was supposed to be near table. That's -- we -- with my wife, doing the same way. Our children was raised the same time. During the meals, we sup -- special evening, six or five o'clock, we supposed to be together and we eat and we discuss and we change our opinion.That's very important thing, because this way father know what the children think, children know what father think. And they -- some idea, you know, left, right, was created, because I heard the other person opinion. That's was very -- and was and is important for family connection.","[1, 2, 3]"
Q: Right. And did people in your family have different viewpoints?,A: Oh sure di --,"[1, 2, 3]"
Q: Yes?,"A: -- absolutely, absolutely, specially my daughter, all time.","[1, 2, 3]"
"Q: No, I meant -- I don't mean your daughter, I don't mean -- I didn't mean after the war. I mean in -- in the 30's, when you are a little bit older --","A: Yes, yes.","[1, 2, 3]"
Q: -- and you can understand more.,"A: Yes, we was raise this way, everybody has own opinion.","[1, 2, 3]"
Q: Mm-hm.,"A: And own opinion, mostly the young people has na -- opinion little bit, now how I can say?Little bit left.","[1, 2, 3]"
Q: Mmn-hm.,"A: Liberal. Old people are going through whole life and see what happened, and said no, the true is in the middle. And you know, that's was -- later there we also go to m-middle you know, and we think that's the right way.","[1, 2, 3]"
Q: Mm-hm.,"A: You must think about the other fellows, other opinion, other idea, and that's way we was raised.","[1, 2, 3]"
Q: And were you afraid of war? Did your family think --,"A: Oh everybody -- everybody are afraid to war, if somebody know what mean the war.","[1, 2, 3]"
Q: But were you specifically afraid that Germany would attack Poland? Did your parents talk about this or not?,"A: No, afraid you sa -- afraid, that's one thing. If you are young people s-soldiers -- soldier, I was in this time soldier, you are all time afraid, because you know German was equipped with better i -- equipment, better trained and so and so, and Poland was less equipped. And so [indecipherable] knows. And that's war. And specially if you talking about the war, really not war, from east after the agreement between Hitler and Stalin, and take France and start -- give our back knife in the other back, that's different story and start [indecipherable] there, and KGBand so and so. You see, that's -- that's terror. War, that's one thing. Terror, that's little bit different.","[1, 2, 3]"
Q: Mm-hm.,"A: You know, and we have experienced worse, from the east big political terror, and from the west big advance equipped army. And we were s -- Poland was between these two big --","[1, 2, 3]"
Q: Mm-hm.,A: -- parties.,"[1, 2, 3]"
Q: Right.,"A: And wer -- personally, if you ask me what is good, better, German or the Soviet, I -- I put equal.","[1, 2, 3]"
Q: Mm-hm.,"A: One and the other one kill own people like Stalin 20 millions, and this part kill our people.","[1, 2, 3]"
"Q: Uh-huh, right.","A: That's -- that's -- we will look from this pint -- part [indecipherable]. Well, anyway, maybe --","[1, 2, 3]"
"Q: Okay, you finished high school in May of 1939?","A: In 1939 May, and I was drafted to -- I was 18 years old, I was drafted to -- that's was the popular situation. After you finish high school, you have diploma, you must work -- you must go to army for free, not for pay, for free for two years.","[1, 2, 3]"
Q: And that's every boy?,"A: Every boy, every boy.","[1, 2, 3]"
Q: And the girls had no obligation?,"A: Girl, last two years was something -- prepare for military like we did. And the [indecipherable] during the high school's time, two years we have -- we call [speaks Polishhere], prepare for the army duty. And we know how operate, you know, the guns [indecipherable] during the -- the war, if [indecipherable] and that's what 18 -- 16 to 18 years old the gir -- gir -- boy did.","[1, 2, 3]"
"Q: And was that during this regular school hours, or there -- was that after school?","A: No, no, during --","[1, 2, 3]"
Q: It was part of the school?,"A: Right. Only one time weekly. One time week, on Wednesday.","[1, 2, 3]"
Q: So what did -- what did you learn? You learned how to use a gun?,"A: Like you use the gun, organization di -- in the army, and equipment and so on and so on. And later, if you finished and graduated from high school, you have gymnasium diploma. You must know the other language and you must go through the [speaks Polish here] to military. And these people was already like me, sent to mili -- ni -- to military unit where we -- for we prepare the -- our border with Germany, 1939, for three months, for free. Later there, after three months, we was automatically -- supposed to automatically be sent to one year military school for future officer, army officer, like West Point, you see, and only West Point is more graduated, you know, that's like half West Point education, something. That's not the same [indecipherable].And 1939 I was after do -- received the -- a diploma, I was sent to a unit where we fortified our border and after three months we supposed to be transferred to a military school, and start war.17 September, the Soviets invade Poland, and I was in a unit where we relocated there. And 20 -- pe -- probably two, three days after the Soviet invade in Poland, we was ma -- surrounded by army -- Soviet army tanks, and after small shooting, we supposed to surrender. Our officers was on one side, the other people -- soldier on other side. And officer sent later there to concentration camp, and death camp to [indecipherable] 15,000 of Polish officer was killed, you know. And Iwas lucky, because I -- first night we was in barrack, were -- we were supposed to be selected later then I give my watch and 20 zloty and during night six people escape. We was not count, yet.","[1, 2, 3]"
Q: Right.,"A: And we was [indecipherable] if we not do now, we da -- later they"" Il be to -- too late. And --","[1, 2, 3]"
"Q: I'm going to have to stop you, we have to change the tape.",A: All right.,"[1, 2, 3]"
"Q: So we'll continue this story when we come back. Q: You -- you talked about being captured by the Soviets, yes?",A: Right.,"[1, 2, 3]"
"Q: And then, y-you didn't know, of course, what happened to the officers. Did yo -- did you --","A: I know was separate from us, and was --","[1, 2, 3]"
Q: But you didn't know then what they were going to do.,"A: Oh no, no.","[1, 2, 3]"
Q: No.,"A: That's -- that's was later, half year later.","[1, 2, 3]"
Q: Yeah.,"A: After half year, the -- you know, Stalin --","[1, 2, 3]"
Q: Right.,"A: Beria, and other Communist leader sign death for these people who was created Polish army.","[1, 2, 3]"
Q: Right.,"A: You see, what happened, if you look to history back, 1920, the Soviet army go west and try connect ru -- Soviet army with German -- six million German Communists. And Poland was on the way. And this time, Polish army -- voluntary army, stop the big, big army Soviet in -- near the Warsaw. And Stalin was the politruck there in his front, Polish's front and remember the so big army was stop by very small army not organize, voluntary army. And the Soviet must go back. And Stalin remember this, in own books mention, never forgot Poland stop invade S- Soviet [indecipherable] through the Germany. And that's the reason was created the Katyn and the all intelligentsia, all officer, all top generals was killed in Katyn, because Stalin remember what these people did for S-Soviet Communist invasion in the Germany, etcetera.","[1, 2, 3]"
"Q: Now in -- w-when they captured you, and they separated the -- the officers, how many of you were they -- were you, kids who were not officers?",A: No.,"[1, 2, 3]"
Q: You were all 18 year old and 19 year old --,A: 19 years old.,"[1, 2, 3]"
Q: -- you just graduated. So how many of you? A few hundred?,"A: Oh, that's was couple company --","[1, 2, 3]"
Q: Couple -- uh-huh.,"A: -- you know, a couple company was --","[1, 2, 3]"
Q: So it was pretty big.,"A: Yeah, yeah. That's -- it was a -- and between us was maybe 2000 people --","[1, 2, 3]"
Q: Uh-huh.,"A: -- you know, that's -- that's something. I-In this part where I was capture, was less, because the company was spread.","[1, 2, 3]"
Q: Uh-huh.,A: And I don't know what happened with the other. And -- was couple hundred people.,"[1, 2, 3]"
Q: Right.,A: You know.,"[1, 2, 3]"
Q: And what made you decide to bribe the germa -- the --,"A: Because I -- before -- because I read three newspaper, I know what mean the Communist who are -- Communist in the book is very nice. Practically bur -- talking, the east part, this is Asian people, and all time talking differently, doing differently, and you never know what happen.","[1, 2, 3]"
Q: So where did you --,A: That's 800 miles -- kilometer.,"[1, 2, 3]"
Q: 800 kilometers. So you walked at night --,A: Right.,"[1, 2, 3]"
"Q: And you slept during the day, but where did you sleep, did you hide, did you do something?","A: We try e -- this area was some people who are Polish citizen and the same token not only Polish citizen, was Polish characters. In other words, if we knock down -- knock to the door, and we -- the people see we are in uniform, give us sleep, give us something to eat, was not much, and -- little bit. And give us address where we supposed to go --","[1, 2, 3]"
