Question,Answer,topics
Q: What did you learn when you were listening to the radio?,"A: We learned about the war what was going on but naturally of what happened with us we did not being informed through the radio, we didn't know. Only much, much later we found some little paper in one of the cattle carts that came back, that they went to Auschwitz -- ""Oswiecim"" it's called in Polish, and -- but it was a rumor but nobody really > The interviewee is probably referring to occupations, not surnames.deg butcher (German)."" carriage driver (German).had facts because nobody returned from there. But they, a lot of people survived even Auschwitz and Birkenau.","[1, 2, 3]"
Q: But the 1942 transports went to Chelmno.,"A: Which we did not know, I did not.As a matter of fact, some of the first transports could write into the ghetto. We received mail into the ghetto from these various camps. So, how we were supposed to know that they are going to their death? Nobody actually knew, nobody knew.","[1, 2, 3]"
Q: And you think Rumkowski didn't know?,A: I don't think he did because he heard the same rumors that we heard.,"[1, 2, 3]"
Q: What was daily life like? What time did you get up in the morning and where did you eat? Did you eat at home?,"A: Well, I finally got myself an apartment and I found Irene in 1942. I engaged with her in 1942.","[1, 2, 3]"
Q: Tell us about your meeting.,A: We had a date to meet at a friend's house.,"[1, 2, 3]"
Q: Why did you have this date?,"A: That evening. And, well, I saw Irene when she walked on the street, and I fell in love with her, just by seeing her the way she walked. And then when I saw her face, so it went with it. So, I said to one of my O.D.8 men, who was always my lifeguard if you want to call it, I said to him, ""I want to meet this girl. I want to meet this girl. You have to make a date for me."" And it happened to be that I was at that time I had a slight cold or something. I was home and -- no that was afterwards. So, finally we made a date and he made a date with her not telling her that she had a date with me. So, he made the date with her and it was late at night and she was an hour late and he still was there but he was just about going away when she came. And she came and the whole night she was sitting and talking and I was serenading her, playing on my violin and finally she fell in love with me, too. So, then one evening in November, the 11th of November to be exact, we had -- in a friend's house, she was ready and I went to her parents and I asked for her SS Ordnungs Dienst [Organization for public order"" (German).hand. I want to marry their daughter and they allowed this. They said, ""OK, you can marry our daughter.""Then I went to the party where we met for the evening and I said, ""Congratulations we are engaged to be married."" And that was then the way I met Irene and then we married in June of 1943, by the Elders of the Jews, together with 18 or 19 other couples.","[1, 2, 3]"
Q: Did you life change?,"A: Since then? Well, to me in my eyes, yes, because she's a wonderful woman, very bright, very intelligent, and down to earth with a lot of common sense and a tremendous intuition. She knows things which happen later on, she knows beforehand. And so then I got an apartment with a room and a kitchen and I lived there with Irene then. And...so, I got up in the morning like seven o'clock, was at my office at eight, and Irene was also working in one of the factories and we lived there with the various happenings during this time in the ghetto which is already known today by everybody who is interested in it because it's a matter of documentation already of what had happened in between ""42 and ""44. We have lost a lot of people by transporting them out of the ghetto, by attrition, and as the time passed by more and more and more starved. Of course sickness, hunger and in 1944 the last transport to Auschwitz was the next to the last transport, there was also was the Elders of the Jews, Rumkowski, and all his staff and his wife and his brother, and they went to Auschwitz and unfortunately, as we learned later on, he was immediately killed when he got to Auschwitz. And then we were the last transport out of the ghetto in ""44 and we did not go to Auschwitz. We went to Sachsenhausen.","[1, 2, 3]"
Q: Let me go back and try to ask you some details.,A: OK.,"[1, 2, 3]"
Q: I know that it's difficult. Did people come to you and ask you for favors? I mean you were in a position to make decisions?,A: Yes.,"[1, 2, 3]"
Q: So you must have been put in situations where people asked you to do things.,A: Yes.,"[1, 2, 3]"
Q: For them and other people?,A: Yes.,"[1, 2, 3]"
Q: Can you talk about some of those kinds of difficulties?,"A: I will not remember the details, but one thing was certain, that I did not take any bribes.Nobody could buy me, and I did it to the best of my ability and to my conscience. So, if somebody asked me a favor and I could do it I gladly did it, and if I couldn't, I couldn't. I had to say no. But that I did really select someone to do a favor, no, I did not.","[1, 2, 3]"
Q: There were some mass demonstrations and strikes early on.,A: Yes.,"[1, 2, 3]"
Q: Did you have sympathy with these strikers or did you find them disruptive?,"A: Well, these people did not know the background of why the happenings what happened so they tried, they thought by striking or by demonstrating they could better their lives by getting maybe more bread or more to eat, but it didn't do any good because Rumkowski did the only thing he could do was what he did. All right, he was a little bit rough, but if you put yourself into his position, what could he have done? Like for instance, the transport when they asked for children, his heart was breaking, but what could he have done, because if he wouldn't have done it, it would have been worse. Because, for instance, a transport was supposed to go out of the ghetto and they could not fulfill the quota, they came in and blocked off, you know, two or three or four houses and took everybody that was found in there and sent them away. So, what was the lesser evil?Nothing could have been done.","[1, 2, 3]"
"Q: Do you remember that day when he gave that talk about ""give me your children""? Q: Did you hear him speak?","A: No, no, I learned it when I saw the film. I knew that a transport had to go out, but I did not hear the speech. I wasn't present when he spoke.","[1, 2, 3]"
Q: Did you decide not to go or were you just doing something else?,A: I tried to stay away from all the various Aktions.,"[1, 2, 3]"
Q: Why?,A: I didn't want to take part in it.,"[1, 2, 3]"
Q: You had police protection?,A: Yes.,"[1, 2, 3]"
Q: Two guards with you?,"A: Yes, well, they stayed in the office to keep order because when there is a line of people outside everybody wants to be the first. Everybody tries to be -- so they kept order.","[1, 2, 3]"
"Q: So, it wasn't to protect you, or was it as well?",A: The main reason was to keep order and then also to protect me.,"[1, 2, 3]"
"Q: Were you in danger, do you think?","A: Listen, in a position like I had, well, naturally people, as I mentioned to you before, with one signature I made a friend and an enemy at the same time. So, naturally, not that I was scared or something like this but everybody had to be careful because you never know what people do when they're desperate. So they kept order. Now, then, as I mentioned we were the last transport. Only 800 people were left in the ghetto officially to liquidate the ghetto. We were sent to Sachsenhausen. In Sachsenhausen, we were there for two weeks and then we were bought as slaves by a firm and we went to Koenigswusterhausen, where there were new barracks put for us and naturally also straw mattresses. We worked and made to cut certain wood and plywoods which we sent away to be assembled -- we didn't do the assembly -- and we understand they were boxes sent to the eastern front against Russia. They would put certain ice-melting stuff in there, like some flame throwers or something like this, and thank heaven the war did not last two weeks longer because I probably would have been shot for sabotage because what I cut on the circular saw was a quarter of inch too long, a quarter of an inch too short.We dealt with centimeters. It was a half a centimeter less or half a centimeter larger, so, but it wouldn't fit together. So, thank heaven it ended when it ended because otherwise I probably would have been killed for sabotage.What else can I say, what else can I tell you? In the mean time I had other experiences, like my back was broken -- not broken but fractured, because one day I had to go into the forest to build some tank traps and next to me was a man, an elderly man, who could not work. So I did something for him so one of the SS men who watched us came over and told him to work, and he was just leaning over his shovel and said, ""I can't, I can't."" So, he hit him, and when he hit him I said I will work for him. I will do his part. So, he gave me over the back with his rifle and I had a slight fracture of L-2, as they call it in thatlanguage. And I was hiding for a while because I could not stand, but thank heaven it healed. And I needed an operation which was performed in 1966 and thank heaven everything is all right. So any further details you would like to know?","[1, 2, 3]"
"Q: Yes, I want to go back to the ghetto.",A: Let's go back.,"[1, 2, 3]"
Q: You had a newspaper or more than one newspaper in the ghetto?,"A: We had a newspaper in the ghetto, yes.","[1, 2, 3]"
Q: Do you remember the name of it?,A: No. It's a blank.,"[1, 2, 3]"
"Q: What kind of a newspaper was it, do you remember?","A: Well, daily routines, what has to be done, some what happened, and really I don't recall right now. It's a blank.","[1, 2, 3]"
Q: Do you recall whether this was a newspaper put out by the Jewish council and Rumkowski or was this done by --,"A: Oh, definitely within the ghetto.","[1, 2, 3]"
Q: But by the organization of the ghetto as opposed to --,"A: Yes, by the organization not because everything that came from the Ghettoverwaltung would be on a poster.","[1, 2, 3]"
Q: Was there any underground newspaper?,A: Not that I know of.,"[1, 2, 3]"
"Q: Now, when you went to concerts, did they have cafes and concerts? Were there a lot of different sorts of cultural activities?","A: Well, they had the theater and the orchestra. Yes, they gave concerts.","[1, 2, 3]"
"Q: Did one have to pay, use the money from the ghetto to go, or was this free?","A: No, it was free.","[1, 2, 3]"
Q: And what was the money used for?,"A: Inside, people bought themselves cigarettes, hand made cigarettes, various things. It didn't have any value outside the ghetto, it was only within the ghetto.","[1, 2, 3]"
Q: Did this money have Rumkowski's picture on it or some of the money?,"A: Yes, oh, yes.","[1, 2, 3]"
Q: What did you think of that?,A: At that time it was absolutely natural for me. It was an organization. It was a city.,"[1, 2, 3]"
Q: Was anybody else's picture on the money?,A: No.,"[1, 2, 3]"
Q: Were there coins as well as paper money?,"A: There were coins, too, yes, but mostly paper money. What else would you like to know?","[1, 2, 3]"
"Q: What kind of a hierarchy between people who came in richer and people who came in poorer and people who came in from outside, the Czech transports, the German transports? Do you remember gypsy transport coming in?","A: I don't recall. We got a lot of transports coming from little villages and towns around the vicinity of Ledz, but I don't remember.","[1, 2, 3]"
"Q: Do you recall whether there was a difference in treatment with the people who were already in Lodz from the people who were coming in from transports who might not, then had to get apartments or parts of apartments? Do you think there was a distinction between those people?","A: Well, I would say that some of them who were affected by the newcomers, as you want to call them, because they had to share a room with them or whatever, so naturally they might take objection to it. But in general, everybody tried to help, actually, the other.","[1, 2, 3]"
"Q: Was there sufficient -- I don't mean a lot of food -- but could every one get something to eat or was there a lot of starvation among certain groups, do you think?","A: There was starvation, absolutely.","[1, 2, 3]"
Q: That must have been very difficult?,"A: It was difficult. It was difficult because the bread ration which varied from time to time was too much to die but not enough to live. But eventually and slowly people starved, starved, and no resistance to sicknesses and a lot of people got tuberculosis and just died away. So, it was very much decimated by people going on transport, being sent out of the ghetto and by attrition, and died by starvation. So, from the 200,000 people coming to the ghetto, there were in 1944 maybe, maybe by estimation, I estimate maybe 30,000 or 40,000 people left. They either died away or were sent on transports.","[1, 2, 3]"
Q: Was there a different kind of work for men than there was for women in terms of the division of labor you have there?,"A: Well, naturally, it is as you have today, too. There are certain jobs women can not just do and men have to do it, but I don't think there was any distinction made and women had to do the same work as the men, at least they were delegated to do the job. Whether they could do it with the help or without the help it's a different story, but we could not make any distinction between the various genders.","[1, 2, 3]"
Q: Who took care of children if both parents or every adult --,"A: There were Kindergartens. Children had to go and stay over the day and were taken care of, which was one of the fortes of Rumkowski because children was his life.Before the war, he was heading an orphanage and they were taken care of but naturally the same thing. They didn't have enough food and a lot of children died.","[1, 2, 3]"
Q: Did the children get a ration or did the children share the parents ration?,"A: No, they got their own.","[1, 2, 3]"
Q: They got their own?,"A: Yes. Every head had to get a certain ration. That's why they had to be registered. Whether a child or the elderly, it doesn't matter. They had to be registered to get the i.d. and to get the ration card.","[1, 2, 3]"
"Q: When you remember the people that you were seeing and talking with, do you remember if people were depressed, they were frightened, or was there a kind of accommodation to life?","A: No, no, it was very dim. People tried to live as good as they could. In other words, they tried to make the best of it but naturally you can not help it. They had to be depressed because nobody knew what the next day would bring. And so, the whole situation made it so that you had to be depressed.","[1, 2, 3]"
"Q: So, you were depressed, too?","A: Absolutely, absolutely. Because I saw with my eyes of what had happened to these various people. I saw them. They hardly could walk and they had to go to the factory. So when you see the people walking hardly being able to put one foot in front of the other and knowing that they have to go to do some job otherwise they wouldn't eat, you couldn't help it. You had to be depressed. You couldn't put a wall around you because you lived with it.","[1, 2, 3]"
Q: Do you know people who committed suicide?,"A: I personally didn't know anybody who committed but we had plenty of suicides, yes.They could not just take it anymore.","[1, 2, 3]"
Q: Did you ever think about it?,"A: Of suicide? Not at that time. Well, I was prepared for it.","[1, 2, 3]"
Q: How?,"A: I had made two rings, one for myself and one for Irene. We were able to get Zyankali"" and put it in the ring for when the time would come where we suffered to such a degree that we couldn't stand it anymore we could take it. But then my mother-in-law, may she rest in peace, without us knowing it, she removed it. We didn't know it because we never used it. We never took it off, but the ring survived in my violin and my daughter has it now.","[1, 2, 3]"
Q: Were you thinking about the ring in terms of the transport or just that the situation would get so bad?,"A: No, just the situation where we couldn't stand it any more. deg cyanide (German).","[1, 2, 3]"
Q: When was -- or did it become clear to you late in 1944 that these transports were not resettlement and were not work camps? Did you know?,"A: We still didn't know. We had rumors but we still didn't know... We didn't know that the transport before us went to Auschwitz, that we are not going to Auschwitz, that we are going somewhere else. We didn't know.","[1, 2, 3]"
"Q: Did you have dealings with Biebow""(r) or with the Gestapo?","A: Not directly, not directly. He came to my office maybe once or twice but I had no personal dealings with him, no.","[1, 2, 3]"
"Q: Any of the German personnel that were in Ledz, did you have dealings with?","A: I had some dealings, yes.","[1, 2, 3]"
Q: What was that like?,"A: The one I dealt with was personally to me very nice, and I had not seen that he committed anything to the contrary. And he himself was not on the same level as the others. By ""on the level"" I mean psychological because he felt with us, but he couldn't do anything, but at least he gave me some lift up.","[1, 2, 3]"
Q: But he didn't indicate to you what was going on?,"A: No, no. Oh, no. He didn't divulge anything of that sort.","[1, 2, 3]"
Q: Were they brutal inside the ghetto?,"A: Oh, plenty of brutalities in the ghetto. I saw where they played football with a baby and took the children and threw them right on the truck. Sure, we saw brutalities. I saw brutalities where the Kripo, the Kriminalpolizei,""! which were in the ghetto, which had the sole purpose of selecting jewelry and all valuable from the people. They were sitting at the window and shooting at random, like a sniper. By the way, I had him arrested after the war, but he was able to escape so they asked me for help to find him. So, I told them the next time I find someone from the war criminals, he won't be able to escape. ""(c) Hans Biebow (1902-1947), was the head of the Lodz ghetto administration. "" criminal police (German).","[1, 2, 3]"
Q: When they were doing the shooting --,A: At random.,"[1, 2, 3]"
"Q: What went through your head that this meshuggenah""* guy is doing this, or this is a policy, or I got to try to stop it, or there's no way to stop it? Did things go through your head, confusing things, when you saw this?",A: Confusing in what way?,"[1, 2, 3]"
"Q: What does this mean? I mean, you had been in 1936 to ""38 blowing up trains, right?",A: Yes.,"[1, 2, 3]"
Q: After you left Lodz you were also doing some sabotage. In Lodz did you think about that or did it seem like the situation where one couldn't do anything?,"A: Exactly, you couldn't do anything. You were helpless. What could you have done? Well, naturally you felt awful, but what could you have done? You were helpless. You couldn't do anything. This led also to depression. There was no way. You felt like doing something, especially with my hot blood, but what could I have done? We had no weapons. People have asked me, ""Why didn't you make a riot like they did in Warsaw?"" Because with whom and with what? The Warsaw ghetto had dealings with the outside.We didn't. They could trade something for weapons. We didn't have anybody to trade with, and we didn't have with what to trade, so how can we compare the Warsaw uprising with Lodz ghetto? Oranges and apples.So naturally whenever we saw any brutality, it hurt. You wanted to cry out and you wanted to kill the guy, but could you have done? You were helpless.","[1, 2, 3]"
Q: Let's take a break.,"A: OK.End of Tape #1 "" crazy (Yiddish).Tape #2","[1, 2, 3]"
"Q: Bert, can we go back to your earlier years for a few minutes? Tell me a little bit about your boxing career?","A: Well, it wasn't much of a career, but I started boxing when I was about 12 years old, and I started to get into the ring with my name on the poster. I must have been 14 years old and I was a junior welter featherweight. I started boxing when I was about 12 years old, started training. The Jewish sport club Bar-Kochba had no boxing in Hannover. We had no boxing, so I joined the Heros-Eintracht boxing club in Hannover. And when I was about 14 I was ready to go into the ring. My name was on the poster and I started boxing as a junior featherweight and I did fairly well, and I was just about ready to go into the championship fights when I was paired against one who was not very friendly towards me because we went to the same school and he was one of the first Nazis.When it came to a championship fight -- no, I'm sorry. I have to go back now. I got him into the ring and I fought him and I won. I won that fight. Then about a year later, at that time the Nazis started already but I was still allowed to box in that club. I fought him the second time and he lost again. Then I saw him for the first time in a SS uniform and when it came to that last fight I just could not hold back but, and I hit him with everything I had and I knocked him out, and he was the one who arrested me in 1938 to bring me in the concert hall where we were sent away into no-man's land. So, that was my boxing career.Then, naturally, I could not go any further because at that time the Nazis were in full swing and full force and a Jew could not any more be in any public place for that reason.So, this was the boxing career to answer your question.","[1, 2, 3]"
Q: Do you think having boxed was in any way a help to you?,"A: Well, I lived in sports. I played soccer for 15 years from when I was a youngster until -- sometimes as a goalkeeper. I played two games, at 10 o'clock in the youth and at one o'clock in the second league. So, I was pretty good at it, too. I was a pretty good goalkeeper. And I was an oarsman in high school, and field and track I wasn't too fast in running, but I was in very good physical condition and I think this has helped me in going through the other bad environments I was forced into.","[1, 2, 3]"
Q: Now at the same time you were involved in music. You were a violinist?,"A: Yes. I did not play officially anywhere. I just played for myself and as Irene told you, I serenaded her our first night meeting. And I played with my daughter. The violin has a very, very sentimental value because it survived the holocaust, and we had as when Iwalked away from the ghetto that was the only thing I took with me and I kept it until I came to Sachsenhausen where they took it away from me.And they took a accordion away from another colleague, but when we came to Koenigswusterhausen, to the factory where we were slaves, they gave me the violin and they gave him the accordion under the condition that he play for them. So, every so often in the evening we had to play for them and entertain them while they were drinking and laughing and so on. And it helped me also a little bit in the assignment, because as I said, I was on the circular saw, but at one time we had to go to an outside commando to a tank trap, and I had that incident with that elderly man of ours and where I could not see him beaten because he could not do his job so I had to take it for him. I mentioned that to you before, and so this is the violin, and I played until not too many years ago, but my fingers are a little bit arthritic now. They are getting stiff so it wasn't for me anymore, so I gave it as a Bar Mitzvah gift to my grandson. He has not played it as yet. He is very good on the piano and he's a tremendous flutist, but maybe one day he will take up the violin, too.He's a very ambitious guy.","[1, 2, 3]"
Q: What did you play for these guards at the camp. What did you and your friend play?,A: In the barracks.,"[1, 2, 3]"
Q: What kind of music?,"A: All kinds of music, operetta, waltzes, I think at that time known hits.","[1, 2, 3]"
Q: Popular music?,A: Popular music.,"[1, 2, 3]"
Q: Did you play in the ghetto other than for Irene?,"A: Well, not officially as I said. Privately yes, amongst our friends, yes.","[1, 2, 3]"
Q: Did you play with a group sometimes?,"A: Yes. I did that, too, and also I had the violin on one of our cruises -- oh, no, I didn't have the violin, but I played the violin on the cruise. It was amateur evening, a talent show.","[1, 2, 3]"
Q: This was after the war?,"A: Yes, it was after the war. That was the only time I played the violin officially for a crowd.","[1, 2, 3]"
