Question,Answer,topics
"Q: Ju-Ju-Just bef-before -- before the war. Because your brother was born in 1932, is that correct?","A: That is correct, yes.","[1, 2, 3]"
Q: What was your relationship with your father like? Was it -- was it a close relationship before the war?,"A: It was -- it was a reasonably close relationship with my father and my mother.And my mother was the stricter of the two, and my father was the one that you always would run for shelter and assistance when my mother was getting too tough.","[1, 2, 3]"
Q: And what ki -- how tough did she get? What -- wha-what did she do?,"A: Well, she wou -- she would slap me on my behind, or she would take away some privilege, or -- or some special kind of dessert food. And this was, again, quite common in those days.","[1, 2, 3]"
Q: So you ran to your father to get protection?,A: Right.,"[1, 2, 3]"
Q: And did he protect you?,"A: He usually did. He would tell her to take it easy, or it was really not so bad, you know, so what do you want from him, he's only a boy. Things of that kind.","[1, 2, 3]"
"Q: And was this rather typical in that -- in households that you remember, that the mother was much stricter than the father?","A: Yes, [remember it as being exactly that way.","[1, 2, 3]"
Q: Uh-huh. And did you have meals with your parents?,A: Yes.,"[1, 2, 3]"
Q: And wou -- three meals? Did your father come home for lunch? Do you remember?,"A: My father did not come home for lunch, he would take -- he would take some sandwiches with him to work. So I remember him at breakfast and I remember him at dinner.","[1, 2, 3]"
Q: And did you have conversations at dinner --,A: Yes.,"[1, 2, 3]"
Q: -- or was it very quiet?,A: No.,"[1, 2, 3]"
Q: No?,"A: Th-There were conversations, but nothing very exciting or very important, because after all, I was at the most, nine years old.","[1, 2, 3]"
Q: Right.,A: And my younger brother was two and a half years younger.,"[1, 2, 3]"
"Q: Right. And was this -- you s -- you said that your mother was somewhat religious, was the household very religious? Were you kosher?","A: Yes, we were kosher, but being kosher did not consi -- it was not considered being strongly religious, this was the minimum religiosity that was expected.","[1, 2, 3]"
Q: Did you go to synagogue?,"A: Yes, we went to synagogue quite regularly with my father and grandfather, and I even remember where we sat in the synagogue.","[1, 2, 3]"
Q: Where?,A: To the right side of the -- of a-- the place where they kept the Torah scrolls.,"[1, 2, 3]"
"Q: And this was an Orthodox synagogue, so the women were separate?",A: There were no -- there were no non-Orthodox synagogues in that part of the country.,"[1, 2, 3]"
"Q: Right, right.",A: They were all Orthodox.,"[1, 2, 3]"
Q: Right. So did you wear a kepele?,"A: Yes, of course.","[1, 2, 3]"
Q: You did. And were you -- did you wear -- did you have payos as a young boy?,A: No.,"[1, 2, 3]"
Q: You weren't Has-Hassidic.,A: No.,"[1, 2, 3]"
Q: No.,"A: I did not have -- I did not have payos, and I attended a state Polish school in the morning, and a moderately strict cheder in the afternoon.","[1, 2, 3]"
Q: Uh-huh. And the regular school that you started going to when you were -- did you start when you were five or six years old?,A: About that.,"[1, 2, 3]"
Q: And did you like school?,A: Yes.,"[1, 2, 3]"
Q: You liked it.,"A: Yes, I did.","[1, 2, 3]"
"Q: And you went to a regular school, or did you go to a private Jewish school?","A: No, I went to a regular state school.","[1, 2, 3]"
Q: Uh-huh. And did you have a lot of friends?,"A: Not that many, but I did have a few.","[1, 2, 3]"
"Q: And were these friends Jewish, non-Jewish, do you remember?",A: Most of my friend were Jewish.,"[1, 2, 3]"
"Q: So the -- the -- where you lived, was it mainly a Jewish neighborhood?","A: That's correct, it was predominantly Jewish. 9 Interview with Maurice Friedberg August 12, 2009","[1, 2, 3]"
"Q: Uh-huh. And what sort of a home did you have? Did you have a house, or did you have an apartment, do you remember?","A: Yes, we had an apartment, and I even saw that apartment after the war, when we visited Poland, and I remember the address, it was the Slovaski(ph) Street, house number 14 on the second floor.","[1, 2, 3]"
"Q: Mm, so you were on one floor, the -- of a house, and someone else lived below you?","A: No, someone else lived beside us.","[1, 2, 3]"
Q: I see.,A: Right.,"[1, 2, 3]"
"Q: And when your brother was born, was this a difficult time for you, or were you happy to have him -- an-another sibling? Do you remember?",A: I don't remember.,"[1, 2, 3]"
Q: You don't remember?,A: No.,"[1, 2, 3]"
"Q: Okay. Do you remember if politics were discussed at all, so that by the time the Nazis attacked in 1939 that you were expecting this, did you hear things?","A: We heard things, we were expecting things. It was not unusual, and it was not at all uncommon for politics to be discussed at the table. So that when the Nazis attacked on September 1, 1939, it did not come as a surprise. And my first memoryInterview with Maurice Friedberg me August 12, 2009 of the war was a Nazi airplane flying very low, and somebody living in the same apartment building jumping out of the house with a small revolver, the kind of -- the kind that ladies would have in their bags, and he shot at that plane.","[1, 2, 3]"
Q: Really?,"A: Right. And it was to me a symbol of futility of resistance, because there wasn't a thing that this pla -- that this shooting could do to the plane.","[1, 2, 3]"
Q: So even at such a young age you thought that?,"A: Yes, right.","[1, 2, 3]"
"Q: Mm-hm. But i-in-- in 1939 in September, your father was already in the Polish army, is that correct? So his --","A: Right, he was in the Polish army -- he was in the Polish army because there was a call to arms, you know, asking all eligible males to present themselves at this, that and the other place. But as it turned out later on, they didn't even get to provide them with uniforms, let alone with arms, when the Polish army was crushed by the Nazis.","[1, 2, 3]"
"Q: So where yo -- you went with your mother and your brother, an-and -- and was -- did you go with your grandparents to Tarnopol?","A: No, no, because they were in Rzeszew, and we were in Jaroslaw.","[1, 2, 3]"
Q: Right.,"A: So one morning a couple of Nazi soldiers and local collaborators appeared in -- in our apartment and they gave us five minutes to get ready, and they deported us onInterview with Maurice Friedberg "" August 12, 2009 the other si -- to the other side of the San river, which was to become the Soviet zone of occupation, as distinct from the German zone of occupation, which they decided to make free of Jews.","[1, 2, 3]"
"Q: So you were deported, this wasn't -- this wasn't a decision that was made by your mother to -- to leave.","A: That's correct, that's correct. And I remember we arrived at the bridge on the river, and I clearly remember an example of Nazi humor. There was a -- a roadside -- a roadside sign which says in German, nach Palistina, to Palestine. And we were just -- we were just pushed to the other side of the river, and then the Germans returned to their side of the river, and we were on the other side for a few days, and it was not clear what those few days will bring, and where we will end up. I remember we stopped in this small Jewish town, and my mother wanted a place where she could wash me and my kid brother. And it turned out that the only place where you could get washed was the local mikveh, the religious bathhouse where -- where women would immerse themselves after their periods, to make themselves again clean. And in that little town, it was a town with a single industry. The industry was making twittel(ph) -- making the phylacteries that observant Jews used for prayers on their hands, on their arms and on their forehead. And then a few days later we met my father, who was looking for us because the army, the Polish army disintegrated, and the -- there was absolutely nothing else for him to do. And thereInterview with Maurice Friedberg deg August 12, 2009 were people roaming around looking for deported relatives and friends. And that's how -- and that's how he found us.","[1, 2, 3]"
Q: Did he know that you had gone to Tarnopol?,"A: No. But he figured it out because that was the only relative that we had on that side of Poland. And so he went to Tarnopol, and so did we, and that's where we met.","[1, 2, 3]"
"Q: So, you were not deported to Tarnopol, you were deported over the San river.",A: That's correct.,"[1, 2, 3]"
Q: And -- and then you had to figure out what to do.,A: That's right.,"[1, 2, 3]"
"Q: I mean, your mother had to figure out what to do.","A: That's right, right.","[1, 2, 3]"
"Q: And those few days that you spent pr-prior to going to Tarnopol, were they terrible? I mean were there -- were there a lot of people?","A: Oh, there were a lot of people, but they were not terrible, because there were no shortages, and whoever lived in that area would try to share with us some food or whatever else was available.","[1, 2, 3]"
"Q: So, when you were sent over to the San river, that -- that -- you were walking, I gather.","A: That's correct. Interview with Maurice Friedberg 8 August 12, 2009","[1, 2, 3]"
"Q: Did you have a little backpack -- not a backpack, but a knapsack with you or something?","A: Yes, yes. So would have -- so you would have some laundry to change into.","[1, 2, 3]"
Q: Right.,A: And I think an extra pair of shoes or something like this.,"[1, 2, 3]"
"Q: Right, but you couldn't carry anything very heavy, clearly, right?","A: No, no, of course not.","[1, 2, 3]"
Q: Did your -- did your mother carry some food with her?,"A: A little, but not much. Again -- again, it was some bread and cheese.","[1, 2, 3]"
"Q: Right. And, did you walk to Tarnopol then?",A: Yes.,"[1, 2, 3]"
"Q: And were there -- you had relatives there, I gather.",A: My mother's sister lived in Tarnopol.,"[1, 2, 3]"
Q: Uh-huh.,A: So that's where we went.,"[1, 2, 3]"
Q: And you went there and you stayed there in -- in their home?,A: We stayed in their home for several months until the deportation to Russia.,"[1, 2, 3]"
Q: So it was just a few months?,A: Just a few months.,"[1, 2, 3]"
"Q: So you get there in September, and you leave --","A: And we left next spring, when the -- the Russian authorities asked all the refugees who came from the other side, who expressed their preference, the preferences being to remain a Soviet citizen and stay at Tarnopol, or to go back to the places from which they were ejected by the Nazis, which is what we chose to do, because that's where most of the family was, in Rzeszew, and some even in Jaroslaw, because not all of us were deported of the same day.","[1, 2, 3]"
Q: I see. So you wanted to go back.,A: We wanted to go back because we wanted to be together with the others.,"[1, 2, 3]"
Q: Right. But this was a ruse by the Russians --,"A: That's correct. And one night they appeared in my aunt's apartment, and they read our names and they said, you will have your wish carried out, and they took us to the railroad station, put us in cattle cars, and we were supposed to go to the other side of San river, but instead when the train began to move, it became obvious that we were moving in the direction of east, rather than west, and east was Russia.","[1, 2, 3]"
"Q: Right. We -- let me go back a little bit. What -- what was it like for you on Tarnopol? Was this a difficult time for you, or was it okay?","A: It was okay. It was not very difficult because there was no -- there was no strict rules about behavior or buying or selling food. So, you know, th-there were a few tules, which were not terribly strictly observed, until they put us in those cattle carsInterview with Maurice Friedberg (r) August 12, 2009 and begun to move in the direction opposite to the one that we expected to be moved to.","[1, 2, 3]"
"Q: Right, right. So it wasn't -- so -- so you -- did your father work during that period of time in Tarnopol?",A: Yes.,"[1, 2, 3]"
Q: He did. Where did he work?,"A: He -- he worked on behalf of the authorities examining state property to make sure that nothing would collapse, or burn down, or get stolen. But again, this was a very pro forma kind of arrangement, which was supposed to change into more perm- permanent one, until -- until we were sent to those cattle cars, and until the train began to move east.","[1, 2, 3]"
Q: And your brother was okay?,A: My brother was okay.,"[1, 2, 3]"
"Q: Did -- did you have s-separate roo -- I mean, ha -- what were your accommodations like when you were staying with your -- your mother's sister? Did you have separate rooms, or what?","A: No, no, we -- the accommodations were, I think we slept in the kitchen, and they slept in the bedroom.","[1, 2, 3]"
Q: I see. So they had a small home.,"A: Yes. ontactrefiranneGaushariarg a hither atrmedortabeattfiexaliaton Interview with Maurice Friedberg 6 August 12, 2009","[1, 2, 3]"
Q: Right. Did your father get paid for this work?,"A: He got paid some, in the form of food rations, military rations.","[1, 2, 3]"
"Q: Uh-huh. Now, your mother didn't work, I gather?",A: No.,"[1, 2, 3]"
"Q: Right. And what was your -- the husband of your mother's sister, what work did he do? Was he under the Russians also?","A: He was under the Russians also, and he tried to get some government approved work, but they didn't get around to it.","[1, 2, 3]"
"Q: Were you, by the way, as a-- I mean, now you are 10 years old.",A: Right.,"[1, 2, 3]"
Q: Right? Or 11 years old.,A: 10 --te -- 10 years old.,"[1, 2, 3]"
"Q: Yes. Were you frightened about going back to Poland, or did you not think about that?",A: I didn't think about that.,"[1, 2, 3]"
"Q: You didn't. So, was there talk about what the Nazis were doing, what the --","A: No, the Nazis were not doing --","[1, 2, 3]"
Q: They weren't doing much.,A: They were not doing much that early in the game.,"[1, 2, 3]"
Q: Right. So nobody was that afraid.,A: No.,"[1, 2, 3]"
"Q: Right. Okay, so the Russians take you, they claim that they're gonna send you back to Poland, but they don't.",A: That's correct.,"[1, 2, 3]"
Q: So they send you east instead of west.,A: Right.,"[1, 2, 3]"
Q: And where do you -- and what's the -- what's the train like?,"A: The train was, oh about 15 or 20 car -- cars filled with people, and locked. And inside you had a hole so you could pee in -- in it. But other than that, again, there was nothing special, except that they distributed a little water to drink, and a little bread to eat.","[1, 2, 3]"
Q: Were you fr -- was this a frightening time for you?,"A: Yes, it was already, because we didn't know where we were -- where we were going, and why we are being sent there, and what we have to do once we arrive.","[1, 2, 3]"
Q: And you're -- and you're with your -- your brother and your mother and your father?,A: That's correct.,"[1, 2, 3]"
Q: Were you also with your mother's sister and her --,A: No.,"[1, 2, 3]"
Q: They had se --,A: Because -- because she was considered a Soviet citizen --,"[1, 2, 3]"
Q: I see.,A: -- without any question.,"[1, 2, 3]"
Q: Right. So she could stay there.,A: Right.,"[1, 2, 3]"
Q: Right. Do you -- do you remember your parents being nervous?,"A: Yes, of course they were nervous, but so was everybody else.","[1, 2, 3]"
Q: Yes.,"A: And the assumption was that whatever happens to the rest of us will happen to us, and we can do nothing to change it.","[1, 2, 3]"
Q: Uh-huh. So do you remember how -- about how long the trip was in the --,A: The trip was about -- the trip was about -- close to two weeks.,"[1, 2, 3]"
Q: Two weeks?,"A: Yes, because very often we would arrive at a junction, and they would just leave us there for a day or two.","[1, 2, 3]"
Q: Outside of the cattle car or inside?,"A: No, inside.","[1, 2, 3]"
Q: Inside?,A: Inside the cattle car.,"[1, 2, 3]"
"Q: So are they giving you food every day, and water a little bit, or nothing?","A: No, they would give us a little food and a little water every day.","[1, 2, 3]"
"Q: Uh-huh. So you were -- you must have felt as if you were starving, in some way.",A: That's correct.,"[1, 2, 3]"
Q: And was the cattle car filled with people?,A: Yes.,"[1, 2, 3]"
Q: So there are no seats.,A: No seats.,"[1, 2, 3]"
Q: So were you sitting on the floor as a kid?,"A: Yes, yes.","[1, 2, 3]"
Q: You were.,A: Right.,"[1, 2, 3]"
Q: Were a lot of people sitting on the floor too --,A: Yes.,"[1, 2, 3]"
Q: They were.,A: Right.,"[1, 2, 3]"
Q: So there was enough room --,A: Yes.,"[1, 2, 3]"
"Q: -- so that people could actually sit, if they felt like it.","A: Well, th-they could sit, but not if they wanted to lie.","[1, 2, 3]"
Q: Right. Did you sleep?,A: Yes.,"[1, 2, 3]"
"Q: But it must have been very noisy, and --",A: It was extremely noisy.,"[1, 2, 3]"
Q: -- and smelly.,"A: And smelly, and nobody knew where the hell we were going, and why. And for how long.","[1, 2, 3]"
Q: [indecipherable] nobody said anything.,A: Nobody said a thing.,"[1, 2, 3]"
"Q: Right. So two weeks of this, and then where do you end up?","A: And we ended up in what was then Sverdlovsk province, which is now Yekaterinburg province after they changed the names back to the pre-Soviet ones.And they -- and I actually saw the barracks, which still stand there.","[1, 2, 3]"
Q: Really?,"A: I mean, I was there -- I was there after the end of the Soviet regime. So we went to the -- the Yekaterinburg province, not too far from the large city of Tyumen, and within that, there was a lumber procurement barracks, and that's where I got -- they left us. They got us all together and they said, you'll be working here on procurement of lumber for the needs of the Soviet state. And you better get it in your mind that if you work hard, we'll feed you. If you don't work hard, we won't feed you, and then you'II starve to death and we'll bury you here, because there is plenty1 Interview with Maurice Friedberg August 12, 2009 of room for all of you, and that is the way it is with people who are trying to resist the needs of the Soviet state.","[1, 2, 3]"
Q: And who was this that spoke to you? Do you remember?,"A: Ah, yes. I even remember his name. His name was Skavaroatnikov(ph) which literally -- which literally means the spatula and frying pan. He -- he was -- he represented the authorities, more directly authorities of the -- of the NKVD, which was the Soviet secret police.","[1, 2, 3]"
"Q: Mm-hm. Now, when you were -- you were brought into barracks?",A: Right.,"[1, 2, 3]"
Q: And is that where you lived as a -- you lived as a family there?,"A: We lived as a family, plus a-an older brother of my mother's, who was deported with us because he was -- he was in with us together in Tarnopol at her sister's. So, my father went to work immediately to next day, and this uncle of mine, being a traditional Orthodox Jew, decided that he'Il first s-say his prayers. And as he was saying his prayers, the KGB or NKVD or secret police commander came in, took out a watch from his pocket, and said there is no way you will get to work on time.So we are going to send you to a different camp. And they send him to a stricter camp -- camp, with a solitary, with common criminals. And he was beaten there by the common criminals, so much so that when he came back, he was insane.","[1, 2, 3]"
Q: This was Ephraim?,A: Ephraim.,"[1, 2, 3]"
"Q: Okay, we're gonna have to stop the tape at this moment so they can change it.",A: Okay.,"[1, 2, 3]"
"Q: So we'll get back to this. Q: Let's go back to Ephraim for a moment. Do you -- do you re -- you remember Ephraim from Tarnopol, and then the -- on the ride to Sverlovsk -- Sverdlovsk?","A: Yes, yes.","[1, 2, 3]"
Q: And how did you find out what happened to him?,"A: We -- we did not find out. He returned from that solitary, I think, where he was beaten severely til he lost his mind. And I remember there was a psychiatrist among the inmates, and he talked to him, and he shrugged his shoulders, and he said, there's nothing I can do for him here. And he went out one day and he never came back.And we never found out what happened to him.","[1, 2, 3]"
"Q: What happened. And how did you find out that he had been beaten? I mean, did you meet people who had been in that other camp?",A: Yes.,"[1, 2, 3]"
Q: And do you -- do you know the name of that other camp?,A: No.,"[1, 2, 3]"
Q: Was it ir -- Irkutsk?,"A: No, Irkutsk -- Irkutsk was when my -- where my grandfather from my mother's side was, in the place called Bodaibo, b-o-d-a-i-b-o, which, believe it or not, I heard about again a few days ago, because a woman who was not a Polish Jew, and who was brought to this country with her son, who is a professor of mathematics atInterview with Maurice Friedberg i August 12, 2009 Brown University, and who calls me because she speaks no English, and had nobody to talk to. She said that she lived not too far from where the deportees lived.And the -- she knew that the deportees from Poland lived in this camp, not too far away from them, but she could do nothing for them, and she heard that ultimately they were allo -- allowed to go back to Poland after World War II. And she was asking me whether there is any way to find a woman who was her friend. And I said, I don't know of any.","[1, 2, 3]"
Q: Right. So you have no idea -- Ephraim was not in the same camp --,A: No.,"[1, 2, 3]"
Q: -- as -- as the grandfather.,"A: No, grandfather was several thousand miles to the east.","[1, 2, 3]"
Q: I see. So he was closer to your camp --,A: That's correct.,"[1, 2, 3]"
"Q: -- as -- I see. But -- and where was Aaron, who was the younger brother, was he with your grandfather?",A: He was with my grandfather.,"[1, 2, 3]"
"Q: I see. I guess I was under the impression that -- that Ephraim was with him, but that's not the case.","A: No. Interview with Maurice Friedberg 8 August 12, 2009","[1, 2, 3]"
"Q: And did you -- did you find out about Ephraim when you were in sv -- in Sverdlovsk, or --",A: Yes.,"[1, 2, 3]"
Q: You did?,A: Yes.,"[1, 2, 3]"
Q: What did you do in Sverdlovsk?,A: My -,"[1, 2, 3]"
Q: Did you work?,"A: No, I did not. I attended school.","[1, 2, 3]"
Q: You did?,"A: Yes, it was a school with one teacher, and children under, I think 12 or 14 were allowed to attend school. So I was in that school and so was my kid brother, and I remember I was worried about my kid brother getting us all into trouble, because he got -- he got a primer which had on page one, the portraits of Lenin's wife, Krupskaya. And since he found the classes boring, he adorned Krupskaya with a moustache and a few other parts of masculine rather than feminine -- masculine rather than -- than feminine appearance. And I was sure that this little notebook would be requisitioned and then they"" II start to figure out who must have put him up to it. Well --","[1, 2, 3]"
"Q: And that would have been you? Interview with Maurice Friedberg deg August 12, 2009",A: And that would have been me.,"[1, 2, 3]"
Q: I see.,"A: I didn't do it, and they didn't look for it.","[1, 2, 3]"
Q: What was the school like?,"A: The school was a little hut with wa -- with two rooms. The lower room was the one that I went with, and my brother, and the other room was for somewhat older kids.","[1, 2, 3]"
Q: And was this a very ideological school? Was it communist?,"A: Oh yes, of course.","[1, 2, 3]"
Q: Yes. So did you -- would -- were you taught about Lenin and Marx?,"A: Yes. No, I don't think Marx.","[1, 2, 3]"
Q: But Lenin.,"A: But Lenin, yes.","[1, 2, 3]"
Q: Did you hate it? Or did you find it interesting?,"A: No, I found it boring.","[1, 2, 3]"
Q: Boring?,A: Yes.,"[1, 2, 3]"
Q: Why was it boring?,A: Because a -- it was just presented in a boring way.,"[1, 2, 3]"
"Q: I see. And did you have other subject matters, other than --","A: Yes, they taught -- they taught arithmetic and I think geography.","[1, 2, 3]"
Q: Arithmetic and geography and nothing else?,A: Nothing else.,"[1, 2, 3]"
Q: Hm. And did you have homework?,"A: Yes. You know, we -- we had say four pages of mathematical problems, asking for the results.","[1, 2, 3]"
"Q: Uh-huh. And when you were living in the barracks, was it a little bit like a small apartment, or was it not like that?",A: It was a little bit like a small apartment.,"[1, 2, 3]"
"Q: And did you have an inside bathroom, or an outside bathroom?",A: Nobody had an inside bathroom.,"[1, 2, 3]"
Q: Mm-hm. So there was an outhouse in the back.,A: Right.,"[1, 2, 3]"
"Q: Yes. And was there some running water inside the apartment, or not even that?","A: No, not even that.","[1, 2, 3]"
Q: So where did you get water from? Was there a well?,"A: No, I think there was a spigot outside.","[1, 2, 3]"
Q: Do you'd have to bring in the water.,A: That's correct.,"[1, 2, 3]"
"Q: Mm-hm. And your -- your mother didn't work, or she did?",A: She did.,"[1, 2, 3]"
Q: And do you remember what she did?,"A: She did, I think -- she was peeling potatoes, which were then cooked and which was the main source of nourishment.","[1, 2, 3]"
"Q: And was there a common kitch -- I mean, a cafeteria?",A: No.,"[1, 2, 3]"
"Q: Is -- no, you -- you ate in -- in your own barrack.",A: That's correct.,"[1, 2, 3]"
Q: Barrack room.,A: That's correct.,"[1, 2, 3]"
"Q: So, wh-what would happen then? The -- some of the food would be rationed and given to each family, or what?","A: Yes. [indecipherable]. If there were three of you, you got three potatoes.","[1, 2, 3]"
Q: I see. So your daily ration was potatoes.,A: Right. And -- and a piece of bread.,"[1, 2, 3]"
Q: Uh-huh.,A: And it -- and it was there that malnutrition resulted in me getting the jaundice.,"[1, 2, 3]"
Q: Can you explain what that was like? What is jaundice?,"A: Jaundice is a -- an illness caused by malnutrition, and you -- the sign i -- of it is that the whites of your eyes turn yellow. Now the whites of my eyes turnedInterview with Maurice Friedberg "" August 12, 2009 practically brown, because I did not have the kind of food or medication that you use to treat jaundice. And for entertainment I will go outside the barracks because a few people there were to dig a grave for me. And so they would try and do it on the warmer days. You know, they would start the fire, and then the soil that was under the fire was warm enough for digging. Well, they never got around to burying me. I managed somehow to escape death, but the result of the jaundice is something that -- that I had for years and years later, because the art -- the jaundice that was not cured, resulted in problems with my -- what is -- what is the -- wi-with-with ma -- problems with -- with my li-liver, and th-the other thing which -- gall bladder. So there was enough of damage done -- done to those two things so that years later I was exempted from military service, because of problems with liver and with gall bladder which require a special diet and medication.","[1, 2, 3]"
"Q: I see. And what was the effect, besides the -- the physical effect of your -- your -- the whites of your eyes going brown, what was the effect of the jaundice on you? Do you remember?","A: Yes, it was -- it -- it -- it gave me intermittent gall -- gall bladder and -- and liver fever. And that was it. And the assumption was that if you didn't take care of that with medication and proper diet, you would die.","[1, 2, 3]"
Q: Right. But you didn't.,"A: But I didn't. Interview with Maurice Friedberg *deg August 12, 2009","[1, 2, 3]"
Q: So you went outside to watch these people digging a grave for you?,A: Right.,"[1, 2, 3]"
Q: Then wa -- what did you say to them?,A: Nothing.,"[1, 2, 3]"
Q: Nothing. You just watched them.,A: I just watched them.,"[1, 2, 3]"
Q: I see.,"A: And I remember -- and I remember in the first few days after the Nazis entered Jaroslaw, Hitler came to see how Jaroslaw under the Nazis managed to live. And the -- and orders went out that on such and such a date, under the penalty of execution, nobody was to be close to a window. And -- but I -- but I was not going to obey this order, because there was an important thing for me to ascertain. The important thing was that when the Nazis s-scream heil Hitler, whether Hitler will scream heil ich. And Hitler did not scream heil ich, he replied heil sieg, you know.Long -- long live victory. And that was it, and nobody caught me, so I did not face penalty of death.","[1, 2, 3]"
Q: Uh-huh.,"A: And we were in that camp on the border of Siberia, in the Urals until a few days after the attack of Germany on the Soviet Union, which was June 22, 1941. And overnight, they decided that we should no longer be confined to camps, but weInterview with Maurice Friedberg * August 12, 2009 should be allowed to live outside of camps, except only for specific large cities and military objects. And so they told us to get the hell out of the camp. And since we were all freezing in those camps, the decision that was made immediately was that whatever it is, we shall try and escape Siberia, the Urals and go to a warmer climate. And I remember somebody got a map, and on this map we circled those towns where we wanted to go. And one of those towns was Jambol. Jambol which right now has reverted to its pre-revolutionary name, Taras. Jambol himself was a -- was a folk singer specializing in obsequious odes to Stalin and all his henchmen.Now, the name of -- of Taras is the one that you may have heard the last few days here, because it was the name of the -- of the [indecipherable] who lived -- who lived on the other side of the frontier between the U.S.S.R and China, where they still live.","[1, 2, 3]"
Q: Right. Let me go back to Sverdlovsk for -- for a minute. Was it cold all the time?,"A: Not all the time, but a lot of the time.","[1, 2, 3]"
"Q: A lot of the time. And did you have proper clothing, or you didn't --",A: No.,"[1, 2, 3]"
Q: You didn't.,"A: No, we didn't.","[1, 2, 3]"
Q: So it was extremely uncomfortable.,"A: It was extremely uncomfortable. Interview with Maurice Friedberg % August 12, 2009","[1, 2, 3]"
Q: Was it very snowy and icy?,"A: No. The snow once fell, and stayed.","[1, 2, 3]"
Q: That was it.,"A: That was it. I saw this after the collapse of the Soviet regime, when I went to Omsk in Siberia. We stayed in a hotel, and th-there was steady -- there was snow the height of -- of five foot eight, five foot nine, and nobody ever tried to clean it.","[1, 2, 3]"
Q: Really?,A: Right.,"[1, 2, 3]"
Q: And did you have that same kind of situation --,A: Yes.,"[1, 2, 3]"
Q: -- when you were -- when you were there?,A: Yes.,"[1, 2, 3]"
Q: So how did you get out of the barracks?,A: Because they would dig up a -- enough snow so that you could go out one by one.,"[1, 2, 3]"
"Q: So you could go out in line, sort of.",A: That's correct.,"[1, 2, 3]"
"Q: Was this a bad time for you in Sverdlovsk, that you remember?","A: Yes, it was a bad time because we were all starving. And also because we didn't know what the charges are against us, or how long we'll -- we be there. But we were lucky because the war all of a sudden made us into allies. Interview with Maurice Friedberg 8 August 12, 2009","[1, 2, 3]"
Q: Right.,A: And we were allowed to go to Jambol.,"[1, 2, 3]"
"Q: Right. Were you -- when it -- when you were in Sverdlovsk, did you get any communication from relatives in Poland? Do you remember?","A: We got a few postcards, which were sent from German occupied Poland, but not very much.","[1, 2, 3]"
Q: So you didn't know very much about what was going on?,A: No.,"[1, 2, 3]"
"Q: Did you hear rumors, do you remember, as a kid?","A: We heard rumors, but we were not sure whether the rumors are correct. One rumor that reached us was that Trotsky was assassinated in Mexico, because the Soviets were afraid that Trotsky may offer some valuable assistance to the Germans, and they really expected the Germans to attack the Soviet Union.","[1, 2, 3]"
Q: They did?,"A: Yes, even though -- even though the official line was that the Germans are our -- are our allies.","[1, 2, 3]"
Q: But what you know from history is that Stalin was -- was -- seemed not to be wanting to hear this.,A: That's correct.,"[1, 2, 3]"
Q: So that -- because the army was not really -- were not prepared.,A: He had -- he had just decimated his own army.,"[1, 2, 3]"
"Q: Did anyone else in the family get jaundice, do you know other people that got jaundice, wer -- wer -- or did you think you were the only one?",A: I thought I was the only one. But I never heard of anybody else getting jaundice.,"[1, 2, 3]"
Q: You didn't. But that's a typical disease from starvation.,A: That's correct.,"[1, 2, 3]"
