Question,Answer,topics
Q: I see. And gymnasium was not state sponsored. You had to pay.,"A: Well, it was -- well, I -- it was state sponsored, there was 150 dollars a year f --zloty a year gan -- the interest of 220 zloty a year. I get the --I don't have to pay,provided that I get good grades. So I didn't pay, but I have to live in town, so theyhave to pay my rent, and my food and everything else. So that was -- that is -- th-thiswas expensive.","[1, 2, 3]"
"Q: Did you miss home, as a 12 year old boy?","A: Well, sure, at the beginning, but later it all -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.11Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: You got used to it.,"A: -- new fre-friends you know, and so on. So, sure I was -- specially the villageitself, and my mother and father and my brothers. But it was hard to say it was anyhardship, because it was not too far. 1 was coming for Easter and Christmas andvacation.","[1, 2, 3]"
"Q: In -- in Bahuszets(ph), how large of a village was it? How many fams --",A: It has about 250 families.,"[1, 2, 3]"
"Q: Oh, so it's not small. Did it have its own church?",A: Yes.,"[1, 2, 3]"
Q: Okay.,A: It was church for two villages.,"[1, 2, 3]"
Q: Okay.,A: An old church. They found in some history the parish already existed in -- in si--hundred -- 1640.,"[1, 2, 3]"
"Q: Wow. Wow. Were there -- were there any other kinds of people? That is, were",A: No.,"[1, 2, 3]"
Q: No.,"A: There was, nearby, four kilometer, was little town baho -- Dubiecko. This wasmajority of Jewish.","[1, 2, 3]"
Q: Okay.,"A: It was 1,000 population.","[1, 2, 3]"
Q: Okay.,"A: Dubiecko, where the poet Ignacy Krasicki was born. V-Very --","[1, 2, 3]"
Q: Very famous poet?,"A: Very famous poet. The second, after Kochanowski, considered the second bestpoet in independent Poland before partition.","[1, 2, 3]"
"Q: I see. So, in the 18"" century.","A: He was in 19"" ce -- during the partition.","[1, 2, 3]"
Q: I see.,"A: He was later bishop of -- bishop of Warmia, which is little bos -- pars of -- part ofPrussia, east Prussia.","[1, 2, 3]"
"Q: In your village, how developed was it? Did people have electricity and running","A: No. Before the war, no electricity, no running water. We had, because my fatherand few others get together and -- in the -- well, villages in valley over San river,and goes up. And on the -- when the hills started, there -- it was a good well, you The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.Interview with John Krawiec 8January 29, 2015know, the good water. So they bil -- make -- discover this, and build the pipesthrough house, I didn't -- 10 or 15 houses in the village. Private [indecipherable]you know. So we had running water, but no electricity. Electricity came after theWar.","[1, 2, 3]"
Q: After World War II?,"A: After World II, yeah.","[1, 2, 3]"
Q: Yeah. And did th --,"A: They were started already electricity, because they built before the war be -- theybuilt on the rivers those dam, you know, and electric hydro -- hydro-electric. Andthey built mi -- villages nearby, had already electricity. And on the way to the town,you know, or they spread this electricity in the villages, too.","[1, 2, 3]"
Q: Did any b--,"A: But our village, no.","[1, 2, 3]"
Q: Did anybody have an automobile in the village?,A: No.,"[1, 2, 3]"
Q: No.,"A: Only Ravla(ph) Karszitski(ph), the -- the landlord.","[1, 2, 3]"
Q: Only the landlord had it.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.14Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: Okay.,A: He pro -- probal -- priest didn't have neither.,"[1, 2, 3]"
Q: Okay.,A: [indecipherable],"[1, 2, 3]"
Q: Was the priest a very influential person?,A: Beg pardon?,"[1, 2, 3]"
"Q: Was the local priest, you know, the village priest a very influential person?","A: Well, it depends. In my time there were two. One was a long time, but he wasnot very liked. And then next one came about two years before -- two years maybe t-- yeah, t-two years, t-two -- three years an -- before the war. And he was very liked,and he was influential, and -- and he was completely different than his predecessor.","[1, 2, 3]"
Q: In what way?,A: Bi--- what?,"[1, 2, 3]"
Q: In what way?,"A: Well, he wa -- he's -- he was more with the people, when his predecessor wasmore of a Ravla(ph) Karszitski(ph), you know.","[1, 2, 3]"
"Q: More with the -- with the landlord, and more --","A: Yes, aristocratic people, and so on. And -- and this wa -- they not -- successor wasmore with the people. And I have something to do with that because when we came, The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.15Interview with John KrawiecJanuary 29, 2015I just happened ba -- I [indecipherable] run into him. And we have a long talk, heasked point blank what happened, because in -- bishop, they tell him that this -- thatthis vil -- village is qu-quite communist, many communists, which was not true. Itwas one. But the predecessor, well, that was local problems. There was a -- thepeasant party, and a youth organization, wici(ph), which was quite radical. And theorganizer of the wici(ph) became communist. He had some friends in France, andthey tend to be communists in France, and they send him some literature --","[1, 2, 3]"
Q: And he was influenced?,"A: And he be -- got influenced, so he became communist. But then -- and that wasthe reason the government ca -- the county office closed the -- the local wici(ph)organization","[1, 2, 3]"
Q: The youth organization.,"A: Yeah. And so they got somebody else on his place, and so he was not influential,this guy in the village, really, but that is what happened. And 1935, I believe, therewas a problem in the village, because the -- the landlord had lot of land, and he need--and not much machinery. He had already some machinery, but a lot of work wasdone by hand, by people. So he pay from about a zloty a day, with a -- with -- onyour own food. So, only a zloty a day.","[1, 2, 3]"
Q: So that's considered not a lot of money.,"A: There was not a lot of money -- well, that was a lot of money, but not enough,you know. Food would cost more than zloty a day, you know.","[1, 2, 3]"
"Q: Okay, so --","A: -- or at least zloty for food, yeah.","[1, 2, 3]"
"Q: Okay, so somebody who would work his land --","A: So the youth, this organization, although was formally disbanded by thegovernment, but they still existed, and they have -- they have library, and even[indecipherable] them, because they ask me what kind of book to buy, and theyhave some eve -- may -- even some to -- correct money for thing. So they decided tostrike. Well, strike, and here is time of harvest, you know --","[1, 2, 3]"
Q: In the summer.,"A: And he need the people to take care of the -- and the priest, previous one, on the-- in the church, stated that cris -- Christ said muts -- pray and work and pray,something like that. And so, it is cri -- it is sin to destroy, to -- to do harvest, youknow, God's whatever.","[1, 2, 3]"
Q: Food.,"A: Yeah. And so -- and when he said that from the altar, the young people walk outof the church, you know.","[1, 2, 3]"
Q: Oh ho. Oh ho. Yeah.,"A: So that became the story that it is communist, you know. So, they were notcommunist, but they just didn't like it, and when the new priest came, and I -- as Isaid, I just hap -- by accident I ran into -- to him, about first or second day when wecame, before he even has -- has a first mass in church. So we talk, and I tell him allabout. So he change -- so he knew how to handle himself.","[1, 2, 3]"
Q: Okay.,"A: And I was -- that was ki -- at the end of vacation, when I was -- not vacation, but-- yeah, in summer, before it's -- the school started. And so I went to school, toPrzemysl, and by return for east -- for Christmas, I walk with my father at night, thenight -- midnight --","[1, 2, 3]"
Q: Mass?,A: -- mass.,"[1, 2, 3]"
"Q: Mm-hm, at Christmastime, yeah.","A: For Christmas -- cris -- the na -- eve. And so we walk on from the priest's --priest's house, p-priest walk with one of the leaders of this --","[1, 2, 3]"
Q: Strike.,A: -- youth organization.,"[1, 2, 3]"
Q: Okay.,"A: So I se --I said to her -- my father, oh-oh, it looks good.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.18Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: Yeah.,"A: And really, when we get there, all the yo-young people were there, singing, youknow, carols and so on. So it was very -- everything went back to normal.","[1, 2, 3]"
Q: Was your family political at all?,"A: Well, my father belonged to this peasant party you know. This was --","[1, 2, 3]"
Q: This was -- was this --,"A: But he was not very active, or -- he just belonged.","[1, 2, 3]"
"Q: So -- but the peasant party, was it -- what kind of orientation did it have?","A: Well, it was -- it was for cons -- but it was conservat -- farmers, small farmers,you know.","[1, 2, 3]"
Q: Okay.,"A: So they had -- they -- they were for post government to get rid of those lard --large landlords, and divided that between the peasants and the small farmers. Wi--not take away, but they paid the landlord for -- for the land.","[1, 2, 3]"
"Q: So, land reform.",A: Land reform.,"[1, 2, 3]"
Q: It's land reform.,"A: And -- and some small taxes for poor farmers, you know, and things like that.Local. Then the school, you know especially when the -- some places had -- theywant to have school. For -- for example, just four grades to have, more --","[1, 2, 3]"
Q: More grades.,"A: More grades in this school, like the large villages have. And so, various thingslike that. It was not very radical.","[1, 2, 3]"
"Q: So your -- your father made his living and was able to support the family, both","A: Farming, yeah.","[1, 2, 3]"
"Q: And did the -- did he have any help to do it, either by hiring people, or with the","A: Well, sometimes -- in some -- specially, you know, with his leg shorter, he has aproblem to -- lifting heavy things on one leg, because the other one was not -- so insome, for some job, he hire for one day or two days, one man or two mens, orwomen, it depends what kind of job. [inaudible]","[1, 2, 3]"
Q: Did the kids -- did you and your brothers and your sister help out on the farm?,"A: Oh sure, when we grow up, I was, I don't know how -- how many, four or fiveyears old, I-- I already watched the cows. We had three cows we have to watchthem so they don't go on next -- next owner, he -- who has something.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.20Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
"Q: So y -- in other word, they stay within their land.",A: Yes.,"[1, 2, 3]"
Q: So that they stay within their land.,"A: And so the first job I--I had when I was young, five, six years old; watch cows.","[1, 2, 3]"
Q: Did you have to get up earlier in the morning to do it?,"A: Well, sure.","[1, 2, 3]"
Q: Yeah?,A: Yeah.,"[1, 2, 3]"
Q: What time?,"A: Oh, about 5:30, 6:00, 5:30, something like that.","[1, 2, 3]"
"Q: For kids like -- for kids who grew up in the city, that is a different world.","A: I know that. I know that, but I wouldn't change.","[1, 2, 3]"
Q: No?,"A: No. No, I won't change.","[1, 2, 3]"
Q: So-,"A: It's lazy -- lazy life in the city. No, I wouldn't change. That was -- well, we don'tli--I don't like that when I was this age, but it was -- besides that, I was so manyfun, you know, afterwards. This river, this -- I was nine years old when I swimacross the river, it was nice sized river, and it got wild bur -- in the -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.21Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: You got in a whirlpool?,A: Yes.,"[1, 2, 3]"
Q: No-,"A: Across the -- that was the thing, you know, to cross, get across, get out of that. I--I did that when I was nine years old.","[1, 2, 3]"
Q: Oh my goodness --,"A: Naturally my father didn't do -- know about it, and my mother.","[1, 2, 3]"
"Q: Mm-hm. Oh, that's a definition of a devil, you know, who the devil is.","A: Yes, yeah.","[1, 2, 3]"
Q: Okay.,"A: That is definition, too.","[1, 2, 3]"
Q: Yeah.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,A: Little devil.,"[1, 2, 3]"
"Q: And did you finish your high school years in Przemysl, did you say?",A: Yes. I graduated in 1938.,"[1, 2, 3]"
"Q: Okay. And then you were 19 years old, yes?","A: Yes. And we have to -- we have to go to the se -- to the army.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.22Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: Okay.,"A: We are drafted to the army, but we have choice, we can -- decided. Go to thearmy, or go to university, and show them that -- and register at the university, sothey will --","[1, 2, 3]"
Q: Delay your army.,A: -- delay my service until I graduated from university.,"[1, 2, 3]"
Q: So which did you choose?,"A: So I di--I decided to go to serve in the army, get rid of that, and then go tostudy. And the univer -- the army made reservation for me in University of Lwew,for political science as a background for journalism.","[1, 2, 3]"
"Q: Oh, really?","A: Because I was dreaming about journalism, and in high school already, I wrote tosome papers.","[1, 2, 3]"
Q: Isn't that interesting?,"A: I was the -- I was the best in the class in the -- in history, literature, and the worstone in mathematics.","[1, 2, 3]"
Q: Can we cut just for a second? [break],"A: And that -- only I know that, but teacher knew that too. So that was --","[1, 2, 3]"
"Q: Oh, unfortunate.",A: -- not very --,"[1, 2, 3]"
Q: Yeah. Okay.,"A: And history -- and history and literature, I -- we have, you know, some -- to writesome work at home, mi-- minimum 10 pages. No -- yeah, minimum 10 pages.Usually I bring 25 pages.","[1, 2, 3]"
Q: You had a lot to say.,"A: Yes, yes.","[1, 2, 3]"
"Q: Yes, okay.","A: L always -- history, we have some -- for example, there's some part of somemedieval times or something, so we got chapter in the books -- chapters in the book.I've --I --I read the whole book, about that m -- not -- sometimes not once, but eventwi--- two different books on -- on the topic. On the second -- first World War, I readseveral books on the se -- first World War.","[1, 2, 3]"
Q: So you were -- you were planning to go to the University of Lwew?,A: Yes.,"[1, 2, 3]"
Q: But first you accepted the draft into the army service. And tell me about your,"A: Well, that was cadet school for ca -- cadet school for reserve officers. It was aspecial military school, with different -- well, we get all basic trainings as anybody The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.24Interview with John KrawiecJanuary 29, 2015else, but we have also additional -- we -- they prepare us to be commanders of, like asection. There was druzyna, they call in Polish, it was 18 soldiers. So that, forexample. And platoon, there were three section, so all together 60-some soldiers.There -- we are trained to lead these units, you know. And then we end this in -- endof July, I graduated from the school as corporal --","[1, 2, 3]"
Q: Is it rank of corporal?,"A: -- corporal -- corporal, but [indecipherable] you know, there was addition, that Iam not the regular corporal, but this cadets --","[1, 2, 3]"
Q: A little higher?,"A: The cadets"" school, the con -- so after three years I'll be second lieutenant, youknow.","[1, 2, 3]"
Q: I see.,"A: Three years not serving, but every year during vacation, going for four weekstraining [indecipherable] in the military, and so on.","[1, 2, 3]"
Q: Where did you go to -- where did you attend -- where was this cadet school,A: In Jarostaw.,"[1, 2, 3]"
Q: Jarostaw.,"A: Yeah.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.25Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
"Q: And where is Jarostaw, in Poland?",A: Not far from Przemysl; north -- little northwest of Przem -- about 30 kilometer.,"[1, 2, 3]"
"Q: Okay, okay. Okay, so the first year you graduated, and you have a rank of","A: Yes, that's in July 19 -- end of July 1939, I was assigned to infantry regiment inPrzemysl. That was the beginning of Septemb -- of Octob -- August; and Septemberfirst, war break out.","[1, 2, 3]"
"Q: Okay, before --",A: So I was in the military when the war break out.,"[1, 2, 3]"
"Q: I want to come to that in a minute. In your village -- in your village, was politics","A: Well, it is, it was. The village -- this part is former Galicia, you know, formerAustria -- part of Poland which was under Austria. It -- this peasant party was verypopular. There was -- in the village, sometimes you can find nobody else -- nobodyconnected with any other party but this one.","[1, 2, 3]"
"Q: Okay, and because I don't know much about Polish interwar politics, was","A: Well, they were some even -- even -- well, basically, the peasant party was notfor Pilsudski.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.26Interview with John KrawiecJanuary 29, 2015","[1, 2, 3]"
Q: Okay.,"A: But -- but even among them, there were some followers of Pilsudski, and in thesame thing, although they were pow -- followers of the peasant party.","[1, 2, 3]"
Q: Okay.,A: Pilsudski was quite popular as -- as a person.,"[1, 2, 3]"
"Q: As a person, I see, I see. So, do you remember any events from the summer of","A: Nothing special, normal -- it was normal -- normal thing. I was in military, so Igot one week to go before -- at the end of the school, I got one week for to go to myparents, you know, to my family.","[1, 2, 3]"
Q: One week leave.,"A: One -- we got one leave, and then report in the regiment, infantry regiment in --Przemysl.","[1, 2, 3]"
"Q: What about international events, in Bahuszets(ph), in -- in Przemysl --","A: Well, pi-- nothing happen --","[1, 2, 3]"
Q: -- were people talking --,"A: --small village, there's not much inter -- I-- I was interested because I wasdreaming about journalist, now history and politics and so on. So I was veryinterested, and I still remember the day, 1938, before we register, report to the The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.27Interview with John KrawiecJanuary 29, 2015military, I met with some colleague, and we went to movie. And at that time therewas no television, but before movie they have news in te -- in ke -- before movies.","[1, 2, 3]"
Q: So newsreels.,"A: Newsreel, yeah.","[1, 2, 3]"
Q: Okay.,"A: So they got mu -- news. And I remember this news, that was end of September, Ithink, 1938.","[1, 2, 3]"
Q: Okay.,A: When Prime Minister McMillen came to England after meeting Hitler --,"[1, 2, 3]"
"Q: Oh, you mean, she wa --","A: -- and they give up -- give up Sudetenland, you know, Czechoslovakia. And Ibring you peace. And millions of Londoners greet him, you know, and go -- and notyear e -- not even a year, because of September 1"", 1939, h-he invaded -- Hitlerinvaded Poland.","[1, 2, 3]"
Q: So you remember seeing the --,"A: So, I se --","[1, 2, 3]"
Q: -- Neville Chamberlain.,A: Chamberlain.,"[1, 2, 3]"
Q: Yes.,"A: -- but -- probably not McMillen, Chamberlain.","[1, 2, 3]"
Q: Mm-hm. And peace in our time.,"A: Yes, yes --","[1, 2, 3]"
Q: Peace in our time.,"A: -- this is -- in this -- this movie, this -- I still is -- I see this picture, you know.","[1, 2, 3]"
Q: And what did you think at that point? Did you think he was naive?,"A: Well, I don't think what -- after all, great power -- or Great Britain, everybodythi -- thought that there's just something, you know.","[1, 2, 3]"
Q: Okay.,"A: You finally achieve something, and you have peace.","[1, 2, 3]"
"Q: Hm. And so you took an interest in international affairs. Like, did you follow the","A: Oh yeah, sure.","[1, 2, 3]"
"Q: Mm-hm. Did people talk about that at all, in--","A: Oh yes, sure. You know, Poles are anti-Germans -- Germans, for centuries.","[1, 2, 3]"
Q: Okay.,"A: Poland and Germany always border, and the border moves back and forth allthe time. So there are mixed territories, and -- and so on. So there were -- there was a The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.29Interview with John KrawiecJanuary 29, 2015even saying that Pole -- Pole and German never will be brothers, or something likethat.","[1, 2, 3]"
"Q: What about what was going on to the east? Did you -- ah, did you know much, or","A: Yes. And the rest of Europe didn't know much, rest of the war. But we had thelong border, and in spite of very tight security on Soviet side, some sneaked throughto Poland. And so we know from them and Polish press, interview them, and so weknew very well what is going on, and that Stalin is not better than Hitler. But therest of the Europe, rest of the world didn't believe it. Especially intellectuals werequite left wing, to the left bent, and they -- any those news about gulags, you know,and so on, they consider capitalist propaganda against Soviets, you know, againstsocialism, which is the future of the mankind, and so on. But we know quite a bit,and Polish press publish that quite often. So we had no -- we had no --","[1, 2, 3]"
Q: Was there -- okay.,A: --any doubt.,"[1, 2, 3]"
"Q: In your -- in Bahuszets(ph), did people have radios?","A: No, not at that time. There -- there have, the Karszitski(ph) have, and then laterprop -- pi-- pastor have a -- a radio.","[1, 2, 3]"
"Q: Okay, so the -- the chur -- the -- the priest had one, and so did the landlord?",A: Yeah.,"[1, 2, 3]"
"Q: Okay, but regular people --",A: Regular people can't afford it.,"[1, 2, 3]"
Q: Okay.,"A: And beside that, was no electricity on top of that, so you need batteries on top of.","[1, 2, 3]"
Q: Yeah.,"A: You know. So -- but anyway, when war break out and occupation, all Poles haveto give the radios to Germans. No Pole can own a radio. So this Karszitski(ph),aristocratic family, due to connection with some aristocratic family in Austria --because -- the territory was, before the war, part of Austria. So some of them wereeven in the Austrian [indecipherable] in parliament. Polish aristocrat, you know,representing -- because Galicia at that time had already [indecipherable] you know,some --","[1, 2, 3]"
