Question,Answer,topics
Q: Okay.,"A: The Realschule was a better school, better education. I studied English and French,chemistry and physics. They didn't have that in the public school.","[1, 2, 3]"
Q: And did you have to travel from home far away?,"A: No, I stayed with a family.","[1, 2, 3]"
Q: You stayed with another family?,A: Yeah.,"[1, 2, 3]"
"Q: How far was this from your own home, from the",A: 20 miles.,"[1, 2, 3]"
Q: So,"A: It was too far to travel every day to go to school. So my parents, they in order toget a little better education, I went to that school they called the Realschule.","[1, 2, 3]"
Q: Yeah.,A: You heard that word?,"[1, 2, 3]"
"Q: Of course I did, Realschule. And tell me, how did you get religious education? If","A: In public school, public school was the first four years of school, a teacher came toour village, a teacher from another village. They had a bigger congregation, Jewishcongregation, so the teacher came once a week and we had Hebrew school.","[1, 2, 3]"
Q: Within the public school curriculum?,A: No.,"[1, 2, 3]"
Q: Outside of it?,A: Yeah.,"[1, 2, 3]"
"Q: Uhhuh. So and you would have this two hours per week, it was the basis of your",A: Are you talking about the Hebrew school?,"[1, 2, 3]"
"Q: The Hebrew school, yeah.",A: He came once a week.,"[1, 2, 3]"
Q: Once a week?,A: At that time.,"[1, 2, 3]"
Q: Okay.,A: And later on when I went to high school,"[1, 2, 3]"
"Q: Uh, huh.",A: someplace else we had a different education. Twice a week.,"[1, 2, 3]"
Q: Uh huh. Did you learn what were some of the things that you were learning in,"A: Hebrew school, very little.","[1, 2, 3]"
Q: Very little?,A: Yeah.,"[1, 2, 3]"
Q: But did you get a basis of understanding religion and understanding,A: Yes.,"[1, 2, 3]"
Q: _ the faith?,A: Yeah.,"[1, 2, 3]"
"Q: Your father and your mother, did they have economic difficulties in the ""20s when","A: I can't remember the Weimar Republic because I was born in'17. I remember when Iwas five, six years old I can go back to","[1, 2, 3]"
Q: To that?,"A: Ican go back to 1922 that I remember, when I was five years old.","[1, 2, 3]"
"Q: Okay. Between 1922 and 1933 when Hitler comes to power, how did your family","A: All the Jewish people in Germany, they felt German. Like I'm here in America, I'mAmerican. I feel American. Same way. Matter of fact, I had an uncle, a brother of myfather, he died in World War I.","[1, 2, 3]"
Q: What was his name?,A: His name was Solly.,"[1, 2, 3]"
Q: Solly?,"A: And I'm named after him matter of fact.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Sol Kohn 18","[1, 2, 3]"
"Q: Sol, yeah.",A: Sol.,"[1, 2, 3]"
"Q: Tell me, when you were in the Realschule in this other town, were you still attending","A: Iwas in Realschule in 1933, till ""33. Then Hitler came to power.","[1, 2, 3]"
Q: Okay.,A: It was so antisemitic at that time already. I was the only Jew in that class. Then Ileft.,"[1, 2, 3]"
Q: Tell me why.,A: Because I'm Jewish. I was Jewish.,"[1, 2, 3]"
Q: So you were thrown away thrown out?,A: I wouldn't say that. I left.,"[1, 2, 3]"
Q: You left?,A: But Thad to go to school for another year.,"[1, 2, 3]"
Q: Where did you go to school?,A: So I went to the local school.,"[1, 2, 3]"
Q: And what kind of experiences did you have in that local school?,A: Nota bad experience in the lower school.,"[1, 2, 3]"
"Q: Oh, really? Even though Hitler had come to power?","A: Even in the Realschule I mean even Hitler was in power already, [had I mean, Iwas the only I was the only Jewish student in that class. So I felt very uncomfortable. Iwas isolated.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Sol Kohn 19","[1, 2, 3]"
Q: Did people treat you differently,"A: Yes, yes.","[1, 2, 3]"
Q: when Hitler came to power?,A: Immediately.,"[1, 2, 3]"
Q: You felt it immediately?,A: Immediately.,"[1, 2, 3]"
Q: How did it show itself? How did it express itself? Were they rude to you? Were,A: Didn't speak with me. Hitler was you know a little bit about the story?,"[1, 2, 3]"
Q: Yeah.,"A: He came to power in ""33.","[1, 2, 3]"
Q: Yeah.,A: Do you know that?,"[1, 2, 3]"
"Q: Yes, that's right.",A: In'33. Everything changed immediately.,"[1, 2, 3]"
"Q: Did people you know from your village start treating you differently, people your","A: Well, they didn't want to associate anymore with you. But they were very nicepeople, actually. They were wonderful people in the village. They were afraid to whatshould I say to mix with Jewish people anymore. My family, I would say maybe ahundred years before Hitler, was already in that village. My family goes way back. Idon't know now the history exactly. And I had a very big family.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Sol Kohn 20","[1, 2, 3]"
Q: And what happened to their businesses if nobody wanted to associate with them,"A: The people didn't buy from you, whatever business people were in.","[1, 2, 3]"
Q: So how did it affect your father?,"A: Well, my father matter of fact, his father had that business already going backmaybe two generations, I don't know.","[1, 2, 3]"
Q: Yes.,"A: And people, they didn't come to buy from you anymore.","[1, 2, 3]"
Q: So that happened to him?,A: Happened to everybody over there at that time. They had to close up or whatever.,"[1, 2, 3]"
"Q: Did you stay where was your Realschule? When you say you went to Real, what",A: The name was Kitzingen.,"[1, 2, 3]"
Q: Kitzingen?,A: Was also in Bavaria about 20 miles from my home town.,"[1, 2, 3]"
"Q: And when Hitler came to power and you left the Realschule, did you stay in",A: No.,"[1, 2, 3]"
Q: did you continue living there?,"A: Ileft I left not because they threw me out. Because you know what I mean, I wasn'tattacked or anything, but persecuted.","[1, 2, 3]"
Q: You were persecuted?,A: Yeah.,"[1, 2, 3]"
Q: Tell me in what way.,"A: Well, the different ways. I wasn't hit or anything, but they didn't talk to me, thestudents.","[1, 2, 3]"
Q: And the teachers?,"A: There was one teacher, he was a big Nazi, one teacher. Matter of fact, he wasteaching us our class, but he was okay, I mean, personally, he had to as a teacher.","[1, 2, 3]"
Q: So what subject do you remember what the subject he taught?,"A: History, for one thing.","[1, 2, 3]"
"Q: Oh, dear.",A: And he taught also some other minor subjects.,"[1, 2, 3]"
Q: Did he single you out for some kind of,"A: No, no.","[1, 2, 3]"
Q: No?,A: No.,"[1, 2, 3]"
Q: So he didn't mistreat you in class?,A: [had no personal experience that I was persecuted really.,"[1, 2, 3]"
Q: So,"A: Like some people they were later on because I left early, not early enough thoughthat were attacked. Matter of fact, I remember yet the thing I was living there, we walkedon the sidewalk in that little town.","[1, 2, 3]"
Q: In Kitzingen?,A: No.,"[1, 2, 3]"
Q: In Luelsfeld?,A: Yeah no. I worked for an uncle in Gerolzhofen.,"[1, 2, 3]"
Q: Where?,A: Gerolzhofen.,"[1, 2, 3]"
Q: Gerolzhofen?,A: Yeah.,"[1, 2, 3]"
Q: You worked for an uncle there?,"A: Yeah, after school.","[1, 2, 3]"
Q: Okay?,"A: And when we walked on the sidewalk, for instance, if someone came, we had to getoff the sidewalk, being a Jew. We had a swimming pool; no Jews allowed.","[1, 2, 3]"
Q: And people could tell if you were Jewish or if you weren't Jewish?,A: They knew everybody in that little town. Everybody knows I mean,"[1, 2, 3]"
Q: Did you ever have to wear a yellow star?,A: No.,"[1, 2, 3]"
Q: No?,"A: That was after. Iwas lucky. I got I got out late, but I _ still early enough.","[1, 2, 3]"
"Q: Well, it was did your parents or your family ever talk at home about all of the","A: No. We knew everybody knew it. I knew it. My parents knew it. My brotherknew it. So what's there to discuss about it?The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial Missy esr! entior oboe desta ealess lp osonal abaukarcess andInterview with Sol Kohn 23","[1, 2, 3]"
Q: Okay.,A: Youknow. Everybody was persecuted.,"[1, 2, 3]"
Q: How did life continue after you left Realschule and you had one more year in a local,A: Yeah.,"[1, 2, 3]"
Q: And that local school as located where? In which place?,A: Ina small town where I worked.,"[1, 2, 3]"
Q: So that was,"A: When I left when I left Realschule, [had to I had to finish school. You had tofinish ten years of school. Like here, you have to acertainamountof I Ihadaschool [had to go to school for another year. And I worked for an uncle.","[1, 2, 3]"
"Q: The place where you went to school for this last year, what was it called?",A: The school? The name of the school?,"[1, 2, 3]"
"Q: No, the name of the village or the town?",A: Gerolzhofen.,"[1, 2, 3]"
"Q: Gerolzhofen, okay, Gerolzhofen.",A: And where I was born was 5 miles away from Gerolzhofen.,"[1, 2, 3]"
"Q: Oh, I see, so it was very close?",A: Very close.,"[1, 2, 3]"
Q: Did you,"A: Then I had an uncle, he lived in Bamberg. It's 30 miles away.","[1, 2, 3]"
Q: And which uncle did you work for after school when from Gerolzhofen?,A: A brother of my father.,"[1, 2, 3]"
Q: And he was in the same kind of business?,A: Same kind of business.,"[1, 2, 3]"
Q: Isee. And did you live at home then in Luelsfeld or did you live in Gerolzhofen?,A: I lived in Gerolzhofen.,"[1, 2, 3]"
Q: With your uncle?,"A: Yeah, with my uncle.","[1, 2, 3]"
Q: What are some of the other things that you remember happening in this first year or,"A: Well, I would say I remember everything. You ask me a question.","[1, 2, 3]"
Q: Okay. You finished that one year. Did you have Abitur? Did you pass your Abitur,"A: No, I couldn't. I left before.","[1, 2, 3]"
Q: Isee.,"A: End of end of Jews, end of Jewish people in school. But they never attacked me oranything, but when Hitler came to everything changed when Hitler came to power.That was in May ""33.","[1, 2, 3]"
"Q: In May ""33?",A: Yeah.,"[1, 2, 3]"
"Q: I thought it was in November ""33, but I could be wrong.","A: In the spring of ""33, put it that way.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Sol Kohn 25","[1, 2, 3]"
"Q: And what else in your life changed? You couldn't go to public parks, you couldn't go",A: Couldn't go to a movie,"[1, 2, 3]"
Q: Couldn't go to a movie,A: -- in that little town.,"[1, 2, 3]"
Q: _ in that little town.,"A: Well, the same thing was with the uncle that I worked for, business went down andthey had to give up the business eventually. They couldn't make a living anymore, Iguess.","[1, 2, 3]"
Q: So how did they how did they eat?,"A: Well, they had some money saved, I guess. You lived from your savings, like I livefrom my savings now as a retired person.","[1, 2, 3]"
"Q: True. If somebody had some savings, maybe then they could do it.",A: You have some savings. You had Social Security. That's what I live on.,"[1, 2, 3]"
"Q: Well, your father then, did he have to also give up his business?","A: Well, that's after I left. All I know is, people didn't buy anymore. They didn't cometo the store.","[1, 2, 3]"
Q: Did you,"A: They didn't give a permit to sell merchandise. In order to sell as a salesman outsidethe villages, you had to have a permit. It's different. Here you can go and sell, anybody.","[1, 2, 3]"
Q: And there it wasn't possible?,A: They didn't get the permit. That was the end of it.,"[1, 2, 3]"
Q: Did you have any acquaintances amongst the gentiles in the village who became,A: Yeah.,"[1, 2, 3]"
Q: And I assume their behavior changed towards you?,"A: Immediately. Immediately. I was in high school, the last year of high school whenHitler came to power in ""33. I happened to be the only Jewish fellow in that class. Therewere not many Jewish people around there. And everything changed. I was isolated.","[1, 2, 3]"
"Q: How did things continue in 1934 and ""35 and ""36? What were you doing? What were",A: Personally?,"[1, 2, 3]"
Q: Personally.,"A: Well, at that time I left school. I worked for an uncle.","[1, 2, 3]"
Q: Okay. How long did you work for him?,A: Until I emigrated.,"[1, 2, 3]"
"Q: Oh, so for five years?","A: Yeah, five. Until ""38.","[1, 2, 3]"
"Q: Tell me, did anything else happen during those years that","A: Many things happened during those years from ""33 to ""38.","[1, 2, 3]"
Q: Okay. Can you tell me about some of them?,A: Yes.,"[1, 2, 3]"
Q: As they affected you?,"A: Jews were persecuted, is that what you want to know, for instance?","[1, 2, 3]"
"Q: Yes. I want to know about your family, about how things what things happened in","A: In general, everybody went through the same thing. Either they took your businessaway or you had to give it up. So a lot of people, if they had a chance, they emigrated todifferent countries. So many came here, like I. Some went to Israel. Some went toSouth America, I remember. They left Germany.","[1, 2, 3]"
Q: How come your family did not?,A: I don't know.,"[1, 2, 3]"
Q: How did it come also that,"A: Not all the families left. Some had relatives in other countries. I mean, it's not soeasy just to leave, you know. If you if youhadno money you were not allowed tobring any money out. You couldn't if you were caught bringing money out, they putyou in jail.","[1, 2, 3]"
Q: Did anybody from your family get arrested?,A: Yes.,"[1, 2, 3]"
Q: Who?,A: An uncle of mine I know.,"[1, 2, 3]"
Q: And what was he arrested for?,A: Being Jewish.,"[1, 2, 3]"
"Q: Oh, just being Jewish?",A: Just being Jewish.,"[1, 2, 3]"
Q: And do you remember when this took place? Were you still in Germany?,"A: Yeah. He was arrested, I would say, about 1936.","[1, 2, 3]"
Q: And was this the uncle that you worked for?,A: Yeah.,"[1, 2, 3]"
Q: So he lost his business and then he was arrested?,"A: No, he didn't lose his business at that time. He was arrested. But the business washere already, went down.","[1, 2, 3]"
Q: Okay.,A: And then later on he sold the business.,"[1, 2, 3]"
Q: After he was released?,"A: No, later on.","[1, 2, 3]"
Q: Later on. Later on.,A: Yeah.,"[1, 2, 3]"
Q: How did it take place? Can you describe it for me?,A: Because he was _ he was Jewish.,"[1, 2, 3]"
Q: Iunderstand. Did you did soldiers come in? Did people you know come in to,A: The police came.,"[1, 2, 3]"
Q: How did they behave?,"A: Excuse me?The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Menara NissHrasuee ection ob oa testers: up iosmaton abauLarcess andInterview with Sol Kohn 29","[1, 2, 3]"
Q: How did they behave when they came in?,"A: What can I say? They were anti Jewish, tough.","[1, 2, 3]"
Q: Were they young people?,"A: No, all kind not old people. You know, like here the police you have younger andolder people.","[1, 2, 3]"
Q: So it was a mix?,"A: Yeah, you know.","[1, 2, 3]"
Q: And they took him away and how long was he arrested for?,A: Who?,"[1, 2, 3]"
Q: Your uncle.,A: At that time two weeks.,"[1, 2, 3]"
Q: In Gerolzhofen?,"A: Yeah, Gerolzhofen.","[1, 2, 3]"
Q: And then they let him go?,"A: They let him go. That was early. It was in 1935, something like that.","[1, 2, 3]"
Q: Did he talk about what happened to him?,A: But then later on he was sent to a concentration camp and killed.,"[1, 2, 3]"
Q: What concentration camp was that?,"A: Dachau. But there were other places, too.","[1, 2, 3]"
"Q: What was his name, this uncle?",A: Hermann.,"[1, 2, 3]"
Q: Hermann. Hermann Kohn?,A: Yeah. And I had an uncle in Bamberg. His name was Benno.,"[1, 2, 3]"
Q: Benno Kohn?,A: And he died in the Holocaust too with his wife.,"[1, 2, 3]"
Q: And what how did they die?,A: In the concentration camp. They gassed him probably.,"[1, 2, 3]"
"Q: Do you know which one, which camp it was?","A: I don't know. Maybe Dachau, I guess.","[1, 2, 3]"
Q: You don't you don't know that?,"A: I mean, there were several.","[1, 2, 3]"
Q: Yeah.,"A: Somebody knows _ I know the names of the camps, of some of the camps.","[1, 2, 3]"
"Q: No, I'm concerned",A: But I don't know which camp.,"[1, 2, 3]"
Q: How did it come to be that you decided to leave and the rest of your family stayed?,"A: Well, I would have left even earlier, but you had to have a visa. They called itBiirgschaft. Ever heard that name, Biirgschaft?","[1, 2, 3]"
