Question,Answer,topics
Q: Okay.,"A: With choir, with he taught me music. I started with the Solfege, you know, do re me fa sol la ti do.","[1, 2, 3]"
Q: Yes.,"A: The whole and that's they took because I had a beautiful alto, obviously. I don't sound it too now. And I became the soloist of the choir. We must have had I'm trying to remember how many people two, four, six, eight, ten, about 12 or 14Interview with David Wisnia 10","[1, 2, 3]"
Q: Uh huh.,A: in the choir.,"[1, 2, 3]"
Q: Yeah.,A: All male.,"[1, 2, 3]"
Q: How old were you when you became the soloist of this choir?,"A: I would say about nine, eight. And also, I appeared ina in the theater in Sochaczew. As a matter of fact, I know the people still live there.","[1, 2, 3]"
Q: Really.,"A: I go back there. Whenever I go back there, there was a kino, which is movie house.","[1, 2, 3]"
Q: Uh huh.,A: The building is still there.,"[1, 2, 3]"
Q: Uh huh.,A: Lappeared when I was about eight years old. I appeared do you know (schnemich david?)?,"[1, 2, 3]"
Q: No.,"A: The story of the two, like two pyramids from Moscow. I must have been around eight years old. I was the halutz singing a song. And on the other pyramid was this Sarah, who came into Auschwitz.","[1, 2, 3]"
Q: Right.,A: She was my mother.,"[1, 2, 3]"
"Q: Right, right.",A: So whoontactrefieanneGaushariarg er hither btrmedortabnattfiexaliaton Interview with David Wisnia 11,"[1, 2, 3]"
Q: That's the connection.,A: looked at age. And we played played in the theater.,"[1, 2, 3]"
Q: Right.,A: So I was always singing,"[1, 2, 3]"
Q: Acting and,"A: and acting and singing. I was the youngest one. I have a picture in my home as a matter of fact, I think we should. You'll see the group, the dramatic circle, and I'm the little kid, really.","[1, 2, 3]"
"Q: Tell me, how did you get to Tlomackie Synagogue?","A: Oh. Everything until 1937, we lived in Sochaczew.","[1, 2, 3]"
Q: Okay. Then you moved.,A: Then we moved. My father used to come home on Friday,"[1, 2, 3]"
Q: Uh huh.,"A: afternoons by bus. I used to go to the central place in Sochaczew. He used to come bring all kinds of goodies, because you didn't work on Saturday or Sunday for whatever reason. Anyways, stayed, and Sunday you went back.","[1, 2, 3]"
Q: Uh huh.,"A: So in 1937, they wouldn't take me out because I was too too important in the town.Everybody knew me. I was like a little starin the you know.","[1, 2, 3]"
Q: Yeah.,"A: In 1937, we moved to Warsaw. We moved to the same street where my father had the his factory but about six, seven blocks further east ontectnetbnancedjusetneey for ther biormatierabouttfisontecion Interview with David Wisnia 12","[1, 2, 3]"
Q: Yes.,A: thanthe pla because the place where he had the factory,"[1, 2, 3]"
Q: And this is kroch (ph),A: was Krochmalna,"[1, 2, 3]"
Q: Krochmalna.,A: 15.,"[1, 2, 3]"
Q: Yes.,A: Which was _ it's no longer there at all. It was destroyed during the Uprising.,"[1, 2, 3]"
Q: Yeah.,"A: It was 100 percent Jewish, that area.","[1, 2, 3]"
Q: Yes.,A: But we did not get an apartment over there. We got the apartment Krochmalna 43,"[1, 2, 3]"
Q: Right.,"A: which was way near the major thoroughfare. And that became, by the way, the wall of the ghetto.","[1, 2, 3]"
Q: Yes.,"A: So we were lucky that we were living in the place there.I gotto the in'37 when we moved into Warsaw,I my father enrolled me in a Hebrew school. I think it was Shneur, Zalman Shneur or something on Dluga, on the street.","[1, 2, 3]"
Q: Uh huh.,"A: DLUGA. I don't remember exactly. Continuing like a Tarbut. You follow? Again, Hebrew. Interview with David Wisnia 13","[1, 2, 3]"
Q: Yes.,"A: Hebrew. That was like a gymnasium.Okay. And as I moved into Warsaw, as we moved into Warsaw, my father took me for an interview with Avram Hirsh (ph). Avram Hirsh? Davidovich (ph), who was the director of the Nozyk choir.","[1, 2, 3]"
Q: Yes.,"A: At that time, Sirota oh, by the way, before that, Sirota came the first time. That's when I became so popular. Sirota came for a concert","[1, 2, 3]"
Q: To your,A: in Sochaczew.,"[1, 2, 3]"
"Q: Sochaczew, yeah.","A: Sochaczew. And Cantor Helmer brought me up to his home and introduced me. And I was doing oot*hi l'ratzon tamid, avodat Yisrael amecha, you know, of the","[1, 2, 3]"
Q: Yes.,A: Schlossberg R'tzei.,"[1, 2, 3]"
"Q: Yeah, the the lower part.",A: I did the lower part.,"[1, 2, 3]"
Q: Lower part. And he did the higher part.,A: He did the high.,"[1, 2, 3]"
Q: Yes.,"A: Of course, of course.","[1, 2, 3]"
Q: Very nice.,"A: Well, you can imagine that was and there were theaters. There were all kinds of 1934. When did Bialik die? I'm trying Hayim Nahman Bialik must have died in 1940 ""35. ""35. Isang for him.","[1, 2, 3]"
Q: Right.,A: I did Luga (ph). My father took me once at the Shneur plays where he was visiting Warsaw. I sang noe de don nee doe feg poe (phonetic). I don't know if you ever heard that.,"[1, 2, 3]"
Q: No.,A: No. [singing] I was only about eight years old.,"[1, 2, 3]"
Q: Hmm. Hmm.,A: Took me into Warsaw. And I was sitting on his lap.,"[1, 2, 3]"
Q: On Bialik's lap?,"A: On Bialik's lap. Really. He must have died this must have been 1934, so I was about nine.","[1, 2, 3]"
"Q: Yes. Yeah, eight or nine.",A: Eight or,"[1, 2, 3]"
Q: Yeah.,A: Iwasa little kid.,"[1, 2, 3]"
Q: Yeah.,"A: And I sang that in Hebrew. Well, he was like I didn't know how important he was, SO...","[1, 2, 3]"
"Q: No, no, no.","A: Now, anyway, the going back to we moved into Warsaw. I went for an interview with my dad. My dad or my mother took me, I don't remember, to Twarda, the street where the Nozyk Synagogue is still standing.","[1, 2, 3]"
Q: Yes.,"A: The leader of the choir was Davidovich. There must have been about 20, maybe 18, our figures don't hold me to the number _ that were singing on that little balcony. Have you been to the Nozyk Synagogue?","[1, 2, 3]"
"Q: No, but I've seen it.",A: You've never been to Warsaw.,"[1, 2, 3]"
Q: I've seen it. I've seen it.,"A: Right on top, I used to stand at the end. I was a little kid at the end.","[1, 2, 3]"
Q: Yeah.,"A: Okay. That was for about, I'd say, a year. And that was the time where Sirota and Koussevitzky sort of changed","[1, 2, 3]"
Q: Roles.,A: roles,"[1, 2, 3]"
Q: Yes.,"A: inthe Nozyk Synagogue because I don't remember how it happened, but anyway, Sirota was first at the Tlomackie Synagogue, you know.","[1, 2, 3]"
"Q: Yes, yes.","A: But anyway, it wasn't big enough for my father for me to be","[1, 2, 3]"
Q: Be at Nozyk. ontactrefieanneGaushariarg er hither btrmedortabnattfiexaliaton Interview with David Wisnia 16,"A: at the Nozyk Synagogue, so he took me to Eisenstatd.","[1, 2, 3]"
"Q: Do you have show parents, is that what you're telling me? You know, this is not good enough for my little boy. [Laughing] So you","A: You know, Eisenstadt had they had they had an 80 piece choir.","[1, 2, 3]"
"Q: Yes, yes. Yes, absolutely. It was it was the pride of",A: Oh.,"[1, 2, 3]"
Q: _ of Europe.,"A: And I will never forget the first time I was I did the solo at the Tlomackie Synagogue, V'chol Ma'aminim","[1, 2, 3]"
Q: Which one?,"A: V'chol v'chol, ma'aminim ma'aminim the choir with the choir. And I did the first word of each line.","[1, 2, 3]"
Q: Right.,"A: Oh, God.","[1, 2, 3]"
"Q: [Laughing] And and so you sang there I guess from ""37 to ""39?","A: Actually, from ""37 to ""38, I think I sang at the Nozyk Synagogue.","[1, 2, 3]"
Q: Yeah.,"A: At the Tlomackie, I was only for about six months, five months, six months","[1, 2, 3]"
"Q: Yeah, before the war broke out.",A: _ because the war broke out.,"[1, 2, 3]"
Q: Yes.,"A: And that was the end. The war broke out on my birthday, and that's where I have problems with my age. I don't know whether it was 13th birthday or my 15th birthday.","[1, 2, 3]"
Q: Yeah. Q: Yeah. Q: Right.,A: Had a big party on Thursday night.,"[1, 2, 3]"
Q: Yeah.,"A: I woke up about five o'clock in the morning, Friday morning. I woke up my father.Went into the bedroom. We lived on 43 Krochmalna. I walked up, I looked out the window. We lived at we had the fourth floor there. Looked out and I saw a squadron of airplanes coming over, high over a cloudless sky. Woke up my father. Dad I didn't say it in English, I said it in Polish. I said, These are not Polish planes.","[1, 2, 3]"
Q: No.,A: They didn't bomb Warsaw.,"[1, 2, 3]"
"Q: No, not at that stage.",A: They flew over,"[1, 2, 3]"
Q: Yeah.,"A: the airport, Okecie, destroyed the 18 planes that Poland had. You know, they still has those","[1, 2, 3]"
Q: Biplanes. Interview with David Wisnia 18,A: _ biplanes.,"[1, 2, 3]"
Q: Yeah.,"A: Right. Not until 12 o'clock I woke up my father, I says, These are not Polish.Poland doesn't he said, Go back to sleep, they're maneuvers. I said, Maneuvers?This is September Ist now.","[1, 2, 3]"
"Q: Yeah, yeah, first day.","A: 1939,","[1, 2, 3]"
"Q: Yeah, first day.","A: Sure. It was five, six o'clock in the morning. Not until 12 noon did Polish radio","[1, 2, 3]"
Q: Announce.,A: announce that the Germans attacked and destroyed the planes at the Polish airport.They told us.,"[1, 2, 3]"
"Q: Yeah, yeah.","A: And we everybody started, you know, getting together, marching to the British embassy","[1, 2, 3]"
Q: Yes.,"A: and French embassy. And everybody went, you know, to see if England would honor their commitment.","[1, 2, 3]"
Q: Yes.,A: And they did.,"[1, 2, 3]"
Q: Yes. And the French.,"A: Supposedly. But that didn't mean anything, so... Interview with David Wisnia 19","[1, 2, 3]"
"Q: Yeah, well, it did that stage.","A: The war was over. You know, needless to tell you the details if you've heard","[1, 2, 3]"
"Q: No, we don't need to.",A: -- of that,"[1, 2, 3]"
"Q: Yeah, yeah.",A: _ because they used to artillery barrages into the ghetto.,"[1, 2, 3]"
Q: Yeah.,A: The ghetto into Warsaw. There was no ghetto.,"[1, 2, 3]"
"Q: No, not by that stage.",A: Ghetto was formed in 1940.,"[1, 2, 3]"
Q: Yes. And your family didn't have to move.,A: Yes.,"[1, 2, 3]"
Q: How many people moved in?,"A: My uncle, Moshe, with his wife and two let's see. One and _ they had two children.Siskind (ph) and, oh, God, Sarelou (ph). Little babies.","[1, 2, 3]"
Q: Hmm.,A: And then there was another family.,"[1, 2, 3]"
Q: Yeah.,"A: So two families moved in. We had_ we had enough room, so...","[1, 2, 3]"
"Q: Yeah, yeah, yeah. And because of your father's success",A: Yeah.,"[1, 2, 3]"
"Q: in in business and that sort of stuff, were you able to live okay in those first years?","A: Well, we were able to do at first, but then they see, the Germans had squeezed the rations. It started look, they had a plan.","[1, 2, 3]"
"Q: Hmm, hmm.",A: They followed their program.,"[1, 2, 3]"
Q: Yeah.,A: So it didn't nothing happened immediately,"[1, 2, 3]"
"Q: No, no.",A: atone clip.,"[1, 2, 3]"
Q: Yeah.,"A: It was slow, lulled in. And now everybody with any brains, who didn't have any money, who didn't have any who wasn't doing well escaped over to the Russian side.The, what do you call it, border between occupied Poland and Russia was only about 40, 50 miles away.","[1, 2, 3]"
Q: Yes.,"A: So they managed to go north to Bialystok or to we heard stories that the people were filth, dirty, they have no food, they have excuse me. So my father wouldn't hear of it.","[1, 2, 3]"
Q: Yeah.,A: He's going to let his kids...,"[1, 2, 3]"
Q: But your,A: Anyway,"[1, 2, 3]"
Q: But your brothers escaped?,"A: My brothers, no, no, no, no, no.","[1, 2, 3]"
Q: Okay.,A: My brothers were still with us. Everything was fine.,"[1, 2, 3]"
Q: Right.,"A: As soon as we began hearing and things got much worse, you know, as far as food was concerned, as far as money was concerned, my father could not conduct any business slowly, that in November of 1940, we will have a ghetto formed in Warsaw. And we were lucky to have the what do you call it, our building in the ghetto, right inside in the corner of the ghetto, which was right next to the gate where the bridge was from one small ghetto to the large ghetto.","[1, 2, 3]"
Q: Yes.,"A: We were in the small one. So my brother went to Otvosk. That's where my family is from, my father's side of the family. Otvosk was down in, I'd say about 30 kilometers, 40 kilometers. That was the area where people used to go for the summer, I mean, the ones who could afford it.","[1, 2, 3]"
"Q: Yes, likea_.","A: Like a line. Right, right. The whole Wisnia clan lived in that area. So my father's brother. And that's where my brother went to because it made it easier, because in the suburbs it was much easier to get food.","[1, 2, 3]"
Q: Yes.,"A: Inour Warsaw, you had to live by the rations they gave you. So when they closed the ghetto, it was first staffed by gendarmerie, German gendarmes, not SS. You see, they had","[1, 2, 3]"
Q: Locals.,"A: They were planned. It was planned. Gendarmes, German gendarmerie. German army.","[1, 2, 3]"
Q: Uh huh.,A: NoSS. Everything was fine. I was still going to school on occasion. I don't remember if it was every day. To Dluga we could walk. Trolley cars with stars of David on it. So everything was still fine until they attacked Russia.,"[1, 2, 3]"
Q: Yes.,"A: ""41.","[1, 2, 3]"
Q: Yes.,A: June or July 22nd or something like that,"[1, 2, 3]"
Q: Yes.,A: 1941.,"[1, 2, 3]"
Q: Yeah.,A: All hell broke loose after that. We know we saw there was something wrong because the army that was guarding the ghetto changed completely. SS took over.,"[1, 2, 3]"
"Q: Yeah. Because the rest of the army, the normal army would have been sent to the front.",A: That's right. Interview with David Wisnia 23,"[1, 2, 3]"
"Q: Tell me, before we get into the",A: Yeah.,"[1, 2, 3]"
"Q: _ the details of that particular period, do you remember any cultural activity that you experienced in the ghetto","A: In the ghetto itself, yes.","[1, 2, 3]"
"Q: between ""39 and ""41?","A: Yes, yes. As a matter of fact, I sang on the radio. I sang on Polish radio. I don't remember anymore what.","[1, 2, 3]"
Q: Was that during the occupation?,"A: Actually, itwas I must have my dates","[1, 2, 3]"
Q: That must have been before.,"A: Yeah, must before, before.","[1, 2, 3]"
"Q: Yeah, yeah, yeah.",A: Before.,"[1, 2, 3]"
"Q: But tell me, did you go to any theater? Because there was a thriving Yiddish theater.",A: There was a Yiddish theater.,"[1, 2, 3]"
Q: And there was a Polish theater.,"A: There wasa yes,we wedidun infrequently. You see, they squeezed it.","[1, 2, 3]"
Q: Yeah.,"A: So it was a question of there were many people who had enough food, and majority of people did not.","[1, 2, 3]"
Q: That's right.,"A: So it started I don't remember really details, but all I know, it was not a good situation.","[1, 2, 3]"
Q: No.,A: We saw it was wrong. [cough],"[1, 2, 3]"
Q: Gesundheit.,A: But the whole situation changed,"[1, 2, 3]"
Q: Yeah.,A: as soon as they attacked,"[1, 2, 3]"
Q: Yeah.,A: Russia.,"[1, 2, 3]"
Q: Yeah.,"A: My father used to go out, as a matter of fact used to go out to the airport. He knew carpentry because that was part of his","[1, 2, 3]"
Q: His trade.,A: What do you call it? Trade.,"[1, 2, 3]"
Q: Yes.,A: So he went to the airport and he befriended one of the _ the airport that was bombed the first day. And there was the Luftwaffe sergeant over there who befriended him. And he used to bring home all kinds of goodies because he used to do some work for him over there.,"[1, 2, 3]"
Q: Right.,A: Okay. So everything was still fine. ontactrefieanneGaushariarg er hither btrmedortabnattfiexaliaton Interview with David Wisnia 25,"[1, 2, 3]"
Q: Yes.,"A: And each I think day or two days or three days a week, they used to have like a truck that used to come to the komena, komenda,","[1, 2, 3]"
Q: Yeah.,"A: -- okay, on Grzybowska, which was only about three blocks away from us. And they used to go by bus by bus _ by truck over to the airport. They used to bring him back. Okay. One beautiful day, I don't remember exactly when, I guess it must have been August or September of 1941. My father did not feel exactly the greatest one morning, and he said why don't I go to the airport. Same Wisnia. By the way, because of that, I get paid from","[1, 2, 3]"
Q: From the Germans,"A: the German government,","[1, 2, 3]"
Q: for being,A: would you believe it?,"[1, 2, 3]"
Q: Yeah.,A: They had the record. They have names.,"[1, 2, 3]"
Q: Yeah.,A: It's absolutely unbelievable.,"[1, 2, 3]"
"Q: Yeah, yeah. So you went to the airport.",A: I went to the airport to work.,"[1, 2, 3]"
Q: Yeah.,A: When I came back Interview with David Wisnia 26,"[1, 2, 3]"
Q: Everyone was gone.,"A: Let alone was everyone, I couldn't get into the house, the whole block. There's no record of this anywhere. They tried from what I found out from the people when I finally got the word to our section, it's called (falitsuv?) Krochmalma. Okay. Our building, 43, I couldn't get over to the building. Why? Because I heard there was _ was all blocked off by, what do you call it, Polish police, Yiddi Jewish police, SS on the outskirt, because they tried what they call resettlement. So used to drive in with a truck, give a square block or a building or two buildings do you follow me?","[1, 2, 3]"
Q: Yeah.,A: acertain number of minutes to pick up their belongings.,"[1, 2, 3]"
Q: And get out.,A: And get out. They were going to take them _ this was the,"[1, 2, 3]"
Q: Like a (schpira?),A: talk this was the talk of resettlement.,"[1, 2, 3]"
"Q: Yes, yes. And I assume that your family all went to Treblinka. Or was it Treblinka",A: They weren't going. They weren't going anywhere.,"[1, 2, 3]"
"Q: Yeah, no.",A: They just tried to find out how long it was going to take. Because they didn't take anybody. That must have been a trial.,"[1, 2, 3]"
Q: Oh.,"A: But my father, if] remember ifI know ifI remember my father, he was a wise guy. He probably wouldn't listen to them. Interview with David Wisnia 27","[1, 2, 3]"
Q: Yes.,A: You follow?,"[1, 2, 3]"
Q: Yeah.,"A: I found my father, my mother this is tough. Oh, dammit.","[1, 2, 3]"
Q: Do you want to stop? We can stop.,A: [sobbing] I'm sorry.,"[1, 2, 3]"
Q: It's okay. That's okay.,"A: Ahhh. I finally made it into the building. And on the outside, there was a group of corpses. I found my my mother _. I didn't know what to do.I'll be all right.","[1, 2, 3]"
"Q: Yeah, yeah.",A: I didn't think it would still do it to me.,"[1, 2, 3]"
Q: Yeah.,"A: And Iran. I didn't know what to do, I didn't know where to go. I remembered across the street from our house, there used to live on 44 Krochmalna two Polish girls. It wasn't a Jewish area.","[1, 2, 3]"
Q: Yeah. What were their names?,"A: Only I know the first. I wish I knew their last name. I've been searching for them for 60 years and was never able to find them. Vonda (ph) and Yadja (ph). There were two young girls on the first floor. We were very friendly. Used to play, used to anyway, I tried desperately to remember where I knew that Vonda _ they had to move out, you know, when the ghetto was formed. Interview with David Wisnia 28","[1, 2, 3]"
"Q: Yes, of course, because.",A: I knew they moved to Praga,"[1, 2, 3]"
Q: Yeah.,A: which was a suburb of Warsaw.,"[1, 2, 3]"
Q: Yeah. Non Jewish.,"A: And the other side not ofcourse. Of course. Non Jewish. And I made it. I took a trolley car. Nothing. I didn't know really what the hell I was doing, so...","[1, 2, 3]"
Q: Sure.,"A: Sol got out of here. I had to get away from here. So I figured maybe they want to kill the whole area or whatever was going to happen, I didn't know. So I made it to the place, to Praga where she was. I knew that Vonda, the older one she was about two years older I guess thanI was working as a waitress in a restaurant in Praga. I knew that from before; how, I don't remember. I went there, she was working. She saw me through the window. She motioned to me to wait in the little garden there. She finally came out. What are you doing? What are you doing here? I told her my family is no longer. I says, I have to get out of here. She says, Where do you want to go? I says, I want to go to Sochaczew. I didn't even think fast. There were no Jews in Sochaczew.Why the hell was I going to go to Sochaczew? I figured I had to get away from here. So she at the end of it took me to the train station.","[1, 2, 3]"
Q: Ubhuh.,A: Bought my ticket to Sochaczew. Put me on the train. And I went to Sochaczew.ontectnetbnancedjusetneey for ther biormatierabouttfisontecionInterview with David Wisnia 29 Okay. I came to Sochaczew. We had a big three story actually threeandahalf story apartment house in Sochaczew that my grandfather and father together as partners built.,"[1, 2, 3]"
Q: Yes.,"A: I didn't know there was curfew. Was in the middle of the night. It was about 11 o'clock at night that I got to the station in Sochaczew. I walked from the station to Staszica, which was the street where our building was. And as I approached, somewhere I guess how could I think straight, anyway, at that point. I see the facade of the building is still there at 17 Staszica Street. But the whole inside is burned out. The Germans burned out all the Jewish buildings. Only the skeleton remained. You know what I'm talking about?","[1, 2, 3]"
"Q: Yes, yes, yes.","A: I reached closer, there's no nobody there. I started knocking on doors. I knew all the Christians there. Remember, I grew up there.","[1, 2, 3]"
"Q: Yeah, yeah. You you you were","A: And we were very, very friendly and everybody knew my grandfather","[1, 2, 3]"
Q: Sure.,A: and father.,"[1, 2, 3]"
Q: And you were a personality,A: Well,"[1, 2, 3]"
Q: musically.,A: _ but the Christians even knew that.,"[1, 2, 3]"
"Q: Yeah, yeah.",A: So I started with the you know what a mangel (ph) is?,"[1, 2, 3]"
"Q: Yes, yes.","A: I knocked on the door of Schmiguelska (ph). I'll never forget. She says, Davidek,she says. Little David. She says, Get out of there. There are some Germans over here. Ican't do anything for you.I sat there, I want to stay overnight. Anyway, I started moving around to some peopleuntil finally somebody took me in.","[1, 2, 3]"
Q: And this,A: A person by the name of Prusky.,"[1, 2, 3]"
Q: Right.,"A: PRUSKYorl. Lused to play football with the kids. She took me in, the mother,and gave me some food. And what happened, I told her the story. She says, David, youcan't stay here because in this building there are some Germans and they're going todenounce you, they're going to kill you and kill me too. So _ but, she says, you knowwho lives around the corner from here, she says, and she told me how to go. There's afellow by the name of Milesky, Vladik (ph). He knows you since you were a kid. Heused to work for your grandfather. I found Vladik. And I'll never forget that man. If youtalk about a righteous gentile. When he found he cried his heart out when he found, hesays hesays he walked out of his wooden bed that he had. He says, You sleep here.I'll sleep on the floor. I'll never forget that. In the morning, he says, I'm gonna take youacross the bridge. The Bzura River is there, right there in Sochaczew. BZURA. Takeyou across the bridge. It's guarded by gendarmes, Germans. He says, But you'll go withInterview with David Wisnia 31me, a big hat, you know, like the what do you callit? The poy _ the poylish, youknow. He says nobody and besides, I was blond anyway, so...He says, I'll take youacross the border. He says, It's about five miles from here. I'll take you you have acousin living in the ghetto in Czerwinsk. That's how I got to Czerwinsk.","[1, 2, 3]"
Q: Right.,A: He led me across the border.,"[1, 2, 3]"
Q: Uh huh.,"A: I'll never forget when I saw the first I'm trying to remember, was Friday night. Isaw candles in the window and I walked over, knocked on the first door when I got intoWyszogrod, which is the town before right after the border. He went back toSochaczew, andI he told me to go to Czerwinsk. He said it's only about a kilometer ortwo from here. And you have a cousin over there. You'll be able to stay in the ghetto.It's okay. Because I didn't know. It was.I came to the first house and I knocked on the door. And when I opened up the door, Isaw the picture of Jesus inthe _ and I said, Oh, my God. I didn't know what to say. Youknow, you're supposed to say certain things when you walk into somebody's house inPoland, particularly (fabrenta?) Catholics, really. AndI I don't know how I excusedmyself. I says, need to go my Polish is fluent, of course. Big deal . It's my language.","[1, 2, 3]"
