Question,Answer,topics
"Q: A metal former?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga deg August 9, 2016 A2: Former. In other words, if somebody has to make something, he cast it in bronze, or silver or [indecipherable] Q: Okay, so he was a metalsmith?","A: Yeah, something like it was it --","[1, 2, 3]"
Q: He was a metalsmith?,A: Yeah.,"[1, 2, 3]"
Q: Okay. So your father was a metalsmith.,A: Yeah.,"[1, 2, 3]"
"Q: Did he work in precious metals, such as silver and gold?","A: No, I think it was more -- yeah, what was it? The metal was bronze and copper, and all that stuff, you know?","[1, 2, 3]"
"Q: Did -- what are some of the things that he made with it? Q: Yeah, let's cut it. [break] So tell me, is this something that your father made?","A: Oh yes, he did.","[1, 2, 3]"
Q: Aha.,"A: And it is so funny, he was very sick, all -- and I was not allowed to come on his house, because they didn't like me. And then I dropped it off there, so they could give it to him, in his bed, that he could see what my father did for him.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga deg August 9, 2016","[1, 2, 3]"
Q: Who was the him that did not like you?,A: My father-in-law.,"[1, 2, 3]"
"Q: Ah, I see what you're saying, okay. So, at any rate, this is -- this is something that your father made for your father-in-law?",A: For him.,"[1, 2, 3]"
"Q: So, if I understand properly, your father made this for your husband?",A: Yes.,"[1, 2, 3]"
"Q: And your husband was sick in bed, and you dropped it off at his home?",A: Yeah.,"[1, 2, 3]"
"Q: Okay. And he made it bec -- the casting is what he did with it, someone else made the design?",A: Yeah.,"[1, 2, 3]"
Q: Okay. Did he have his own business?,A: No.,"[1, 2, 3]"
Q: He worked for somebody else?,"A: No -- yeah, for somebody else.","[1, 2, 3]"
Q: Okay.,A: In his firm.,"[1, 2, 3]"
"Q: Okay. And your mother, did she work outside the home?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016",A: No.,"[1, 2, 3]"
Q: She was -- she took care of the children and the house?,A: Yeah.,"[1, 2, 3]"
"Q: Tell me a little bit about where you lived? What kind of a place? Was it an apartment, or an owned house, how was it?","A: It was an -- an apartment, I think, yeah. Though I am born in the gutter from the house. It was so very hot the day even I was born, they didn't know where to go with me. So between the houses, there was a gutter, so they put me in the gutter.That was the coolest place.","[1, 2, 3]"
Q: In the gutter?,"A: In the gutter, yeah. That's true.","[1, 2, 3]"
Q: The day you were born?,"A: Yes, I was born, yeah.","[1, 2, 3]"
Q: Oh my goodness. So they told you this story?,"A: Yeah, that was my mother told me that all the time.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
"Q: And, can you describe your home to me, what -- how many rooms there were, where -- what part of town it was in, things like that?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016","A: Well, it was a living room, a dining room, three bedrooms, bathroom, kitchen, and then a little garden. And then -- what more was it?","[1, 2, 3]"
Q: What part of Rotterdam was it?,"A: A Rotterdam south, on the south side.","[1, 2, 3]"
Q: Okay.,"A: South, yeah, yeah.","[1, 2, 3]"
Q: Was your -- would you say your family was well-to-do --,"A: No, no.","[1, 2, 3]"
Q: -- or poor?,"A: No. It was working man, working, yeah.","[1, 2, 3]"
"Q: Okay, you were working class.",A: Yeah.,"[1, 2, 3]"
"Q: Okay. Tell me a little bit about your parents as people, their personalities.","A: Oh my lord. Well, first I all -- I'm not from a Christian family.","[1, 2, 3]"
Q: Okay.,"A: And my mom -- my mother fought it. She hated it, you know? So I went to a school, and that was an Christian school. That was the closest by where I lived. So I had Christian girlfriends, etcetera, | went with them to their churches, and so. Well, that was not very ga -- nice for my mother. Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
"Q: She was -- she we not religious, then?","A: Oh no, nothing, oh no. I was once in Holland, when my sister was very sick, so --and on Friday morning was the rin -- program on the television, and that was -- that -- you can watch them, there was a pastor who spoke. He said, well, I'm leaving the house, now it is for you. She hated anything what is to do --","[1, 2, 3]"
Q: Why?,"A: I don't know, I don't -- her -- her mother was from -- he was Catholic, but they had to get married, and my grandfather was Protestant. So and there's what already started, the trouble, because she was not allowed to come in -- in the churches any more. Because, don't forget, was an whole different time --","[1, 2, 3]"
Q: Yeah.,"A: -- then, than it is now, you know. And --","[1, 2, 3]"
"Q: So your mother experienced something of what it was in that time, to go against tradition.",A: Yeah.,"[1, 2, 3]"
Q: Religious tradition.,"A: Ye--oh, yeah, yeah, yeah, yeah, yeah.","[1, 2, 3]"
Q: Okay. And it turned her off?,"A: Oh yeah.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga 8 August 9, 2016","[1, 2, 3]"
Q: And that meant she didn't want to raise her children --,"A: No, oh no, oh no, no.","[1, 2, 3]"
Q: Okay.,A: No.,"[1, 2, 3]"
"Q: What about your father, was he religious?",A: No.,"[1, 2, 3]"
Q: Okay.,A: No.,"[1, 2, 3]"
Q: Did your parents have any political leanings?,"A: Political leaning. I don't know what that means, leaning.","[1, 2, 3]"
"Q: It means were they -- were they people who were more conservative politically, were they people who were more socialist?","A: Yeah, socialistic, yeah.","[1, 2, 3]"
Q: They were more socialistic?,A: Yeah.,"[1, 2, 3]"
"Q: Okay. Okay, both of them together?","A: I think so, yeah.","[1, 2, 3]"
"Q: Okay. Okay. So I was asking about their personalities. So tell me a little bit about your mother's personality.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga "" August 9, 2016","A: Well, she -- anything what she says, that was law, you know? And was completely different on my father. He was a very quiet man, and so on. But many times she get trouble with it, because if I did something that should be on the left side, and it had to be in her book on the right side, then whole world are done. The wa -- the war started again, you know.","[1, 2, 3]"
Q: So she was strict?,"A: Yeah, on one way. But her way.","[1, 2, 3]"
Q: Her way.,"A: That is it -- that's it, you -- and, well, she took ca -- she took care of us, not [indecipherable] but --","[1, 2, 3]"
Q: Were you scared of her?,"A: No, not at -- I was not scared of her, no, no. Because she would not have the nerve, I think, to hit me. Then I would have hit back.","[1, 2, 3]"
"Q: So, you had a -- you had your own will, even as a child.","A: Mm-hm, I had to.","[1, 2, 3]"
"Q: Yeah, yeah.",A: Yeah.,"[1, 2, 3]"
"Q: And, did you know your grandparents?","A: Oh yeah.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga 6 August 9, 2016","[1, 2, 3]"
Q: You did?,"A: Yeah, yeah.","[1, 2, 3]"
Q: Did they live close by?,"A: Oh no, because they lived in -- in Z-Zalt -- Zaltbommel, and that was in the middle -- middle from all around there, was a little town, and there they lived.","[1, 2, 3]"
Q: I see.,A: No.,"[1, 2, 3]"
Q: But you visited them? Or they visited you?,"A: Yeah, only on the si-- the summer month, when the school was closed.","[1, 2, 3]"
Q: Okay.,A: Then we went there for our vacation time.,"[1, 2, 3]"
"Q: Okay. And, all three of you?","A: No, and -- only me.","[1, 2, 3]"
Q: Really?,A: Yeah.,"[1, 2, 3]"
Q: And why was this?,"A: I don't know, because I could help my grandmother, etcetera, you know.","[1, 2, 3]"
"Q: Did she live in a town as well, or out on the farm?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga 6 August 9, 2016","A: No, no, it was not on the -- it was in little house, and my grandfather was a shoemaker. So reached you -- when you come in, it was the -- right away the -- the smell from -- from -- from all the leath-leather, you know?","[1, 2, 3]"
"Q: Yeah, yeah. Yeah, yeah.","A: Yeah, yeah.","[1, 2, 3]"
Q: Okay.,A: No.,"[1, 2, 3]"
"Q: And, in your neighborhood, where you were growing up in Rotterdam in the south -- southern Rotterdam, southern part of the city, describe for me what the neighborhood was like. Were there many apartment buildings there, many different kinds of people?","A: Well, different kind of people, yes.","[1, 2, 3]"
Q: Okay.,A: But I don't have many contact with the people. Excuse me (coughs),"[1, 2, 3]"
Q: Bless you. Can we cut --,A: Because Friday --,"[1, 2, 3]"
"Q: -- for se -- can we cut for a second? [break] So we were talking about the different kinds of people who were in your neighborhood. Tell me a little bit about the different -- you know, the -- your neighbors. Who were your neighbors?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016","A: The wa -- well, that was in the -- lady with a couple of daughters, because the husband passed away there, when we just mof -- moved in that house, my father and mother. And that was very stubborn lady, the mother. She never said a word to anybody, never greeted anybody, so you -- you stayed away from her.","[1, 2, 3]"
"Q: Yeah, it's a little strange.","A: Yeah, it's very strange, yeah. And I had mam -- many more contacts with my Christian friends than this -- the neighbors everywhere, because I -- I rather walked over to their side, you know?","[1, 2, 3]"
"Q: Did you feel the same way as your mother did about religion, as you were growing up?","A: Oh no, never. And the funny part was that the Christian chil -- the Christian school that was very close by our house, so that is why I was in the Christian school. And there I learned -- well, all the things what have to do with it, you know.But -- she did not like it, but too bad, I had to go there.A2: Can you break it?","[1, 2, 3]"
"Q: Yes, we can cut. [break] So yeah, explain to those people who don't know much about the Dutch school system, was the school that you attended also run by the state, or supported by the state financially?","A: I don't think so. I-- I don't know that. I don't think so.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga a August 9, 2016","[1, 2, 3]"
"Q: Oh, you don't know that, okay. But was it a school you had to pay tuition for?","A: No, nothing.","[1, 2, 3]"
Q: So it was free.,A: Everything was free.,"[1, 2, 3]"
Q: It was free.,A: Yeah.,"[1, 2, 3]"
Q: And were there also public schools that were run by the state?,"A: Yeah, and they were free, too.","[1, 2, 3]"
Q: And they were free as well?,A: Mm-hm.,"[1, 2, 3]"
Q: Okay. Was the public school further away from your home?,"A: Yeah, a little bit. Not too much, but -- I don't know how that -- why I get -- got there. I don't know, I can't remember, you know.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
"Q: Well, tell me about your school life. Tell me a little bit about the kinds of things that you were learning.","A: Well, like everybody else, you said the ABC. And I -- I liked the school very much, and the teachers sometime visited the parents, to let them know how theontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga "" August 9, 2016 pupils were doing. And well, it was always a good report, so I -- I never have any trouble there. I did very well.","[1, 2, 3]"
"Q: And are there any particular incidents that you remember from your school years, that were -- that still stay in your mind now, as you were growing up?","A: Yeah, they -- I have to tell you about, there was there a girl, and w-we became pretty close together. And sometimes, I all of a sudden remember her, but she became a -- not a nurse, but somebody who visited the people th -- at home when they were sick.","[1, 2, 3]"
Q: Okay.,"A: And that is what she became [indecipherable] I came -- I came to America, and I lose all the contacts.","[1, 2, 3]"
Q: I see.,"A: Yeah, because --","[1, 2, 3]"
Q: I see. Did your mother -- did your brother and sister attend the same school?,"A: My -- my brother, I think. Yeah, not my sister.","[1, 2, 3]"
Q: Okay.,"A: No, no. So many years in between.","[1, 2, 3]"
Q: Yeah.,"A: Yeah, that is what it is.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
"Q: Yeah. Well, she was -- she was a little girl when you were already --",A: Yeah.,"[1, 2, 3]"
Q: -- becoming an adult.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,A: True.,"[1, 2, 3]"
"Q: What was -- I have a few questions about how modern the Netherlands was in the 1920s. Did your home have electricity, for example?","A: Oh yeah, yeah.","[1, 2, 3]"
Q: Okay. And running water?,A: Yeah.,"[1, 2, 3]"
"Q: Okay. Did you -- so I take -- you had running water, you had electricity, how did you heat the home? How was the place heated? Was it with coal, was it some oth --","A: Yeah, with coal, yeah, yeah.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Did you have a radio at home?,A: Yeah.,"[1, 2, 3]"
"Q: And was -- were there favorite programs that the family used to listen to?ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga August 9, 2016","A: Well, I don't know that. I forgot. I don't know.","[1, 2, 3]"
Q: Okay. Did your parents read any newspapers?,"A: My father did, not my mother.","[1, 2, 3]"
"Q: Okay, what did he read?",A: The newspaper.,"[1, 2, 3]"
"Q: Yeah, which newspaper would it have been?","A: Oh, what was the name of the newspaper?","[1, 2, 3]"
"Q: I know, what a strange question. The reason why I ask this is I'm trying to get a sense of, how did they get their information about the outside world?","A: Oh, yeah.","[1, 2, 3]"
Q: How did they find out about what was going on in the world. So --,"A: Well, it must have -- must have been from the newspapers. And it was quite a big -- the newspapers were very heavy, lots of sheets to -- to read, you know?","[1, 2, 3]"
Q: Yeah.,A: Yeah.,"[1, 2, 3]"
"Q: Were they active, socially? I mean, were they active as socialists?",A: No.,"[1, 2, 3]"
Q: No.,"A: No.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
Q: No. Did they have brothers and sisters? Did your parents have brothers and sisters?,"A: Oh yeah, they did.","[1, 2, 3]"
Q: Yeah.,A: My father was the oldest from the 12.,"[1, 2, 3]"
Q: From 12 people?,"A: Yeah 12 ba -- and it were all brothers, no sister.","[1, 2, 3]"
Q: All boys.,"A: Yeah, no sister. But I mean, and that was a very sad story there, because my grandfather came from a bit -- a better bringing up than wi -- than -- than she was, than my grandmother was. And she was a drinker. So, many times, that is what we heard from my mother and father, she was sitting drunk, next to the caskets from the babies.","[1, 2, 3]"
Q: Oh my God.,"A: He had a -- yeah, that was very sad, you know.","[1, 2, 3]"
Q: So some of the children didn't survive?,A: Oh la -- yeah.,"[1, 2, 3]"
"Q: Okay.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga 8 August 9, 2016","A: Cause my father was the oldest, and he went to Amsterdam, where he learned the trades there, I think. And then, what he made on salary, that had to be right away in the mail, because Mother had -- Mother needed her drinks, you know?","[1, 2, 3]"
Q: That's a hard childhood for him.,A: Very sad.,"[1, 2, 3]"
"Q: Yeah. And your mother, did she have brothers and sisters?","A: Yeah, she did. She has an -- how many, I don't know [indecipherable] maybe five -- five brothers, I think, and she was the only girl.","[1, 2, 3]"
"Q: And did you see your aunts, did you see your uncles much? You know, did you visit with your uncles --",A: No.,"[1, 2, 3]"
Q: -- did you have contact with them?,"A: No, not too much, but I mean, the -- the men -- the boys who grew up in -- more like the -- yeah, well it was not in -- well, anyhow, they came all to our house in Rotterdam, where my father and mother were married, of course, to learn a trade. So, and they lived by us, so the whole house was filled with men, and smokers. And I hate --","[1, 2, 3]"
Q: Smokers? Oh --,"A: -- oh, I hated it, you know.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
Q: Yeah.,"A: But it was, in those days.","[1, 2, 3]"
Q: That's what people did.,A: Oh yeah.,"[1, 2, 3]"
Q: Yeah.,A: Oh yeah. Yeah.,"[1, 2, 3]"
"Q: Do you have any earliest memories as a child, no matter what they would be? So -- some of your earliest memories, when you were little. What stays in your mind?","A: No, I don't think so. I can't remember anything. There so long ago, you know.","[1, 2, 3]"
"Q: I know, I know, I know. And it's very open-ended question.",A: Mm-hm.,"[1, 2, 3]"
Q: I-- would you say you had a happy childhood?,"A: Oh, halfway.","[1, 2, 3]"
Q: Okay.,"A: I- for -- for my mother's side of it, there was always something wrong with me, always.","[1, 2, 3]"
Q: That's tough.,"A: Yeah, ver -- yeah, very tough. Tough lady.","[1, 2, 3]"
"Q: Yeah. And your father was accepting, more accepting.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga * August 9, 2016","A: Oh yeah, yeah.","[1, 2, 3]"
Q: Okay.,"A: Because I -- if I know -- if you think about fathers, and I think about my father, and his father, he loved my father. And it was so funny, you know.","[1, 2, 3]"
Q: Okay. Your husband's father loved your father? That is --,A: No. He. My -- ma--,"[1, 2, 3]"
Q: Your husband.,"A: Oh yeah, my husband li-- loved my father.","[1, 2, 3]"
Q: Okay. So he must have been a special man.,"A: Yeah, he was, absolutely.","[1, 2, 3]"
Q: Yeah.,A: Yeah.,"[1, 2, 3]"
Q: Tell me what made him special to you.,"A: The way he thought about things, and if he wanted to know something -- like, for example, one ta -- time, I saw him reading all books, and that was [indecipherable] over Russia.","[1, 2, 3]"
Q: Okay.,"A: You know, that he wanted to see hi -- hear himself what was going on there, and how the people lived there, etcetera.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga *deg August 9, 2016","[1, 2, 3]"
Q: In Russia.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: That is what I remember, the type of books he re-read.","[1, 2, 3]"
Q: Those are pretty serious books.,"A: Oh yeah, it was, yeah, for him, yeah.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: So he had interests beyond just his own work.,"A: Oh yeah, oh yeah, especially in his words, but he -- he can tell you that sp -- parts","[1, 2, 3]"
"Q: When you say his, you mean your husband?",A: Yeah.,"[1, 2, 3]"
"Q: Okay, okay. And so, let's go with your father. Did you spend any -- any leisure time with your parents, or were they always busy? That is, did your father or mother take you anywhere? Did they go on walks with you, or did they go to the cinema with you, or --","A: No, th -- my father the -- my father and I, we took walks together.","[1, 2, 3]"
"Q: You did.ontectnetbnancedjushetnney for father Hlonmalberabouttfiseetecion Interview with Jacqueline Hieminga "" August 9, 2016","A: Before that I was married, just that.","[1, 2, 3]"
Q: Yeah.,"A: And, with my mother, no.","[1, 2, 3]"
"Q: Okay. Would you -- who would you say was the greatest influence on you, when you were growing up?",A: My father.,"[1, 2, 3]"
"Q: Your father. What were some of his values, that you also said, these are important, I want them as my values?","A: Well, yeah, how do I explain that?","[1, 2, 3]"
Q: Yeah.,"A: Not too easy, you know.","[1, 2, 3]"
Q: No.,"A: Well, he was -- he never se -- said about something, you don't know what is the truth, so you better don't listen to these things. You have to look at the truth in life.See I always -- he said that always. My -- my mother, that was a gossiper. She -- and that is what he hated, and I hated it, too.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Yeah. That can do enormous damage to people.,"A: Oh, it does, absolutely.","[1, 2, 3]"
Q: Yeah.,"A: Even-- even when we were going to get -- we had to get married in the war, before the -- yeah, before the war started. And it was an saying, if you are married, and you have a -- sent to Germany, to work there, for the sor -- from there, then you get -- you could back -- you came back in half a year home, to see your family. But, of course, was afterwards a big lie, because it will never happen. But they picked him up from -- my husband up from the street, and then they picked, or brought you to a place where all the Germans were, and then you have to empty all your pockets, and then let us see what you have with you. And then, I had the friend who worked there by all the Germans, and a -- a friend of me saw that he was picked up by the Germans.","[1, 2, 3]"
"Q: I'm a little confused now, about what you're telling me. But -- because we were talking about your father.",A: Yeah.,"[1, 2, 3]"
Q: And we were talking about the importance he placed on truth.,"A: Yeah, yeah.","[1, 2, 3]"
"Q: And you were then going to give me this example, and I don't understand --","A: Oh, yeah --ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
"Q: Okay, can you explain to me again what you -- what you're saying about your father and -- and his value on what is true, and to know what is true?",A: Yeah. Tha-That is the way he lived.,"[1, 2, 3]"
Q: Okay.,"A: You know, it was -- yeah. It was complete different.","[1, 2, 3]"
"Q: Okay. Tell me a little bit about when you finished school, how many grades did you go through?","A: Well, the schools, I was finished in the sixth, eighth grade -- well, I went -- I think that I went 10 -- for 10 years to school.","[1, 2, 3]"
Q: Okay.,A: You know.,"[1, 2, 3]"
"Q: And by that time it was what, mid 1930s? Was it like 1937, or 1938? When did -- about when did you finish your school?",A: I can't remember.,"[1, 2, 3]"
Q: That's okay.,"A: I can't. Don't remember, sorry.","[1, 2, 3]"
"Q: It's okay. But you say you were born in 1922, and if you started when you were five or six --","A: Mm-hm, yeah.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga *deg August 9, 2016","[1, 2, 3]"
Q: -- then 10 years --,"A: Yeah, it -- yeah, those","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: So you were then about 16 - 17 years old?,"A: Sixteen years, yeah.","[1, 2, 3]"
"Q: All right. What -- after you finished those 10 years, what did you do next?",A: To look for a job.,"[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: What kind of job?,"A: Well, I-- I started in an bakery [indecipherable] yeah, first class bakery.","[1, 2, 3]"
Q: Okay.,"A: And then I g -- there was there an -- a business where I worked, and that was very particular. You have to be exactly dressed that they wanted be you -- you know? And if the re -- customer came, and that was the little [indecipherable] well, anyhow. But you have to bow -- to bow down for the -- for the customers, and so we can -- you know, was --- really, I could --I --I go there really and [indecipherable] sight from what is -- what was happening in life [indecipherable] my mother Interview with Jacqueline Hieminga * August 9, 2016 [indecipherable]. Was very, very very -- was very easy to grow up in. But then the war came, and everything was gone. So --","[1, 2, 3]"
"Q: Okay, but still, before the war comes, you learned -- it sounds to me like you were trained --","A: Yeah, there -- yeah.","[1, 2, 3]"
"Q: -- by -- by there -- of how to behave with customers, and that one had to, you know --","A: Yeah, yeah.","[1, 2, 3]"
Q: -- sort of greet them in a very honorable way.,"A: Oh yeah. Yeah, yeah, yeah.","[1, 2, 3]"
"Q: Okay, was it hard work for you, or did you like it?","A: No, no, no, no, no, was not hard work, no.","[1, 2, 3]"
Q: Did you like it?,"A: Yeah, I liked it, but I mean, well, then the war started, it was all over. My do -- my business was gone, everything was gone, too. I --","[1, 2, 3]"
Q: You mean the bakery no longer existed?,"A: No, it was gone. Bombed [indecipherable] bombed down, you know.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga * August 9, 2016","[1, 2, 3]"
"Q: Okay. We'll come to that, we'll come to that. Right now I still want to learn a little bit more about what your life was like when you finished school. So you -- you started -- did you ever work anyplace else, or just at this bakery?","A: No, th-th -- no, the different bake -- different places, but it was more -- oh, after th -- after the war.","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: I'm talking before the war.,A: Yeah.,"[1, 2, 3]"
"Q: And when you fi -- after you finished school, did you work in -- just in one bakery, or did you work somewhere else as well, before the war started?","A: No. One bakery, I think, yeah.","[1, 2, 3]"
Q: Okay. Was the bakery in your neighborhood?,"A: Oh no, no, no.","[1, 2, 3]"
Q: Where was it?,"A: And I-- Ihave to go on my bicycle to go there, you know, and it was heavy traffic, and --","[1, 2, 3]"
Q: Was it in the town center?,"A: Yeah, it was in -- yeah, Rotterdam center.ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga 8 August 9, 2016","[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
Q: Did you get to know any of your customers?,"A: Oh yeah, oh yeah, we don't talk about that, please. There was an old man --","[1, 2, 3]"
Q: Okay.,"A: -- and he was apparently very taken with me. I don't know -- you know, one time I was -- I had the flu, so I was not working, of course. So, and he came every day to drink coffee, because it was so -- and, where is she? Is she -- no, no, she is sick. And then he found out where I lived. And then he came on the door with a big bouquet of flowers, and a li -- bi -- box of chocolate, and my mother said, oh no, you cannot see her, because you never know that you get it. Well, anyhow, well, he left it all behind, it was all some for me, and --","[1, 2, 3]"
Q: [indecipherable],A: Yeah. That was one that --,"[1, 2, 3]"
"Q: That was one, okay. Any other memorable customers, then?",A: Yeah. I can te -- but not that me -- not that you have contact with them really --,"[1, 2, 3]"
"Q: Yeah, yeah.","A: -- you know?ontactrefieannedjustanmiang er hither btemelortabnattfiexaliaton Interview with Jacqueline Hieminga "" August 9, 2016","[1, 2, 3]"
