Question,Answer,topics
Q: Okay.,A: And my mother came to Italy.,"[1, 2, 3]"
Q: Did she like living there?,"A: Oh, yeah. The only thing she missed was her parents and her brothers and sisters. She had a large family, but she adapted, you know, quite well, and she had a very good life till things started going badly.","[1, 2, 3]"
Q: So talk to us a little bit about that life. What was your father's business? What did he do?,"A: Well, he was a -- he imported materials.","[1, 2, 3]"
Q: Textiles?,"A: Textiles, for linens and for clothing, for men's suits, from England and Czechoslovakia, and apparently, you know, I think we lived very well till things started going wrong.","[1, 2, 3]"
Q: Tell me about your earliest memories.,"A: Going to the park with my mother. My father would go to the cafes every day after he did his business, whatever. I remember this hotel called Principe Umberto where they hadInterview with Eugenia Was WIEBE oma Stour colseten 8 dances for children, and swimming, you know, on the beaches, and my brother and I going deep in the water, and my mother standing there and screaming, and we wouldn't listen to her. And then poetic justice, my granddaughters did that to me when they were little. So my memories of my very early childhood were very good, except that I developed polio when I was about five years old, and I had to spend quite a lot of time in the hospital in Fiume. It was during the polio epidemic, but --","[1, 2, 3]"
Q: Do you remember that?,"A: Yeah, I remember that, the treatments, and being separated from my parents.","[1, 2, 3]"
"Q: Well, you were a little girl, yeah, yeah. When you were little, did you hear anything about politics? I mean you were a child, but --","A: No, everyone was, you know, sort of enamored with Mussolini; you know, I mean all the children wore their uniforms and marched, and I mean as a child, I didn't sense anything going wrong, but my parents, of course, must have kept a lot from us.","[1, 2, 3]"
"Q: Did you already start school in the ""30s?","A: No, I never went to school. I never went to elementary school.","[1, 2, 3]"
"Q: Okay. -- So tell me a little bit about the larger political context for Italy and the town, then how it affected your town, and then how it affected your lives. What was going on in the late ""30s?","A: Well, my father couldn't work anymore.","[1, 2, 3]"
Q: Why?,"A: Because of the sanctions that Germany imposed, and then Mussolini followed.","[1, 2, 3]"
Q: Okay.Interview with Eugenia Was WIEBE oma Stour colseten 9,A: So Jews were not allowed to work.,"[1, 2, 3]"
"Q: And this was from ""38?","A: I think it started in ""38, and we weren't allowed to go to school. There were a lot of limitations imposed on us, but nothing threatening physically. It was all economical; a lot of squeezes on my parents. Now, we lived in this house called Villa Jaime, and my mother used to go to a park, as I told you, all the time that had orchestras and famous people coming, and so she would meet people from Austria, and so she connected with someone that wanted to get out of Vienna, and they lived with us for a whole year.","[1, 2, 3]"
Q: Do you remember them?,"A: Yeah, the name is Hellreich. As a matter of fact, he's a dermatologist in Manhattan now, and my parents remained good friends with them throughout their lives, and so that supplemented and helped pay for the rent. My mother had to give up, you know, some rooms for them, and somehow she sold possessions that she had, and somehow we got by. We even went back to Poland. My mother took my brother and I to Vienna and Presburg because she had family there.","[1, 2, 3]"
"Q: Presburg, Bratislava, you mean?","A: Maybe that was in ""37. I'm not so sure when. It must have been before the sanctions.","[1, 2, 3]"
Q: So do you have vague memories of having been on this trip?,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: Very vague, though.","[1, 2, 3]"
Q: Okay. Does anything stand out?Interview with Eugenia Was WIEBE oma Stour colseten 10,"A: Iremember the houses. Apparently, my father's father was the richest man in town.He owned the bank. He owned the grocery store. He owned the only brick house in the town, and, you know, and some of it was also like supplied by my mother who, you know, said that everybody was so glad to see us, and so that was the last time my mother saw her parents and sisters and brothers.","[1, 2, 3]"
Q: What happened to them?,A: They were all killed. Every one of them.,"[1, 2, 3]"
Q: Did she ever find out how and what the details were?,"A: Well, she found out that they all had to dig their own graves, and they were shot. And my mother always felt so guilty because she had a single sister, Esther, and she wanted to come to Italy so badly, but because my grandparents were heartbroken when my mother left, she didn't want to do it to them again, so she did not encourage her coming because she always said if she had only brought her to Italy, she would have been alive maybe.","[1, 2, 3]"
Q: That must have weighed heavily.,"A: And one brother ended up in Auschwitz, and he lived till the very end, and then he -- I think some kind of accident in the camp killed him.","[1, 2, 3]"
Q: Tell me a little bit about the Hellreich family. What -- they came from Vienna?,A: From Vienna.,"[1, 2, 3]"
Q: And why?,A: They were waiting for their visa. They had family here. He had brothers who were willing to sponsor him.,"[1, 2, 3]"
"Q: ""Here"" meaning the United States?Interview with Eugenia Was WIEBE oma Stour colseten 11","A: The United States. And they just got out, and, you know, they lived with us for a year, so they must have gone just before the war. Their visa came through.","[1, 2, 3]"
Q: And how many people were there?,A: Four.,"[1, 2, 3]"
Q: Four people in your house?,A: Yeah.,"[1, 2, 3]"
"Q: So a mother, a father?",A: And two children.,"[1, 2, 3]"
"Q: Boys, girls?",A: A boy and a girl.,"[1, 2, 3]"
Q: A boy and a girl. And it's the boy who was the dermatologist?,"A: Yeah. And the sister, Edith, just died. She had Alzheimer's.","[1, 2, 3]"
Q: What is his name?,"A: Freddy, Alfred Hellreich.","[1, 2, 3]"
"Q: Alfred Hellreich. Did they tell you stories, your family stories of what was going on in Vienna?","A: Well, they must have told my parents. I was a very young child, so these things did not penetrate. I just knew subliminally, you know, that things were not going so well.And we didn't have that much cash. I remember taking a walk with my father, where before he would like lavish on us, and we wanted a banana, which was quite exotic back then,and he took the last of whatever he had, and he bought it for us, and my brother andInterview with Eugenia Was WIEBE oma Stour colseten 12 I shared it, so I knew that, you know -- and we had, after the Hellreichs left, we had to move because we couldn't afford that big house anymore.","[1, 2, 3]"
"Q: Did you own the house, or were you renting it?","A: No, we rented it.","[1, 2, 3]"
Q: And you had a whole house before?,"A: Well, it was -- it was a whole floor.","[1, 2, 3]"
Q: In a house?,A: Ina house.,"[1, 2, 3]"
Q: Do you have memories of what it looked like?,"A: Well, I went back about three years ago.","[1, 2, 3]"
Q: That would have been 2010?,A: And I found it.,"[1, 2, 3]"
Q: Really?,"A: I didn't go inside, but I took pictures of the outside because I was born in that house, in Villa Jaime. Years ago, you know, you gave birth at home.","[1, 2, 3]"
Q: Yeah. How big was it? Did it have many rooms?,"A: Yeah, apparently it must have if my parents could give up a section.","[1, 2, 3]"
Q: Do you remember where you moved to?,"A: We moved to a much larger building, and we just I think rented. We had a room or two.","[1, 2, 3]"
Q: And how did life change by the time you moved? Was there more things going on?Interview with Eugenia Was WIEBE oma Stour colseten 13,"A: Well, in between I got the polio. I know that I had the polio in the other place, not in Villa Jaime.","[1, 2, 3]"
Q: Okay. So there was a lot of stress in the family?,"A: Yeah. I mean my poor parents, I mean they were beside themselves. Things were getting hard economically, and things didn't look good for the Jews, and here they had a daughter that had polio, and they didn't know what my future would be, and so they went through a lot.","[1, 2, 3]"
Q: Were there many Jews in Abbazia?,A: Abbazia?,"[1, 2, 3]"
Q: Abbazia.,"A: [know it had a hotel that had kosher food, and they had a kosher butcher, but I really, you know, couldn't tell you how many Jews lived in Abbazia, but Fiume had quite a lot of Jews.","[1, 2, 3]"
"Q: So did your parents, when they socialized, who did they socialize with?","A: Oh, they -- you know, my father socialized mainly in the hotel Principe Umberto, that he would go to there and he would read the newspaper, he would play chess. And he belonged to a synagogue, so he knew people from there. And they had friends in Fiume, very good friends with whom they stayed when they would come and visit me because I was in the hospital there.","[1, 2, 3]"
Q: So did they have friends who were Italians or who were non-Jews?,"A: They probably did because they were very friendly, outgoing people, so but I, you know, neighbors, and --Interview with Eugenia Was WIEBE oma Stour colseten 14","[1, 2, 3]"
Q: You wouldn't know them?,A: No.,"[1, 2, 3]"
"Q: What about, did they ever speak Polish with one another?",A: No.,"[1, 2, 3]"
Q: Yiddish?,"A: They probably did speak Yiddish to one another, but we kids did not speak Yiddish.","[1, 2, 3]"
Q: Okay. Did they tell you much about their lives in Poland and what it was like when they were growing --,"A: They might have, but I don't -- my father's tales I knew of because he went off so young, and I know he traveled all over Europe. He was in Hungary. He was in Austria.Then he ended up in France, and he ended up in Italy, so he really --","[1, 2, 3]"
Q: He saw the world?,"A: Yeah, he moved around.","[1, 2, 3]"
"Q: How did things develop further as time went on, and how did it affect your family?","A: Well, we lived like that till 1940, when Germany declared war, and Mussolini went along with Hitler.","[1, 2, 3]"
Q: Okay.,"A: And so one night we were all sleeping, the carabinieris came, and they just took my father away, and I remember, you know, standing at the window screaming, ""Papa, Papa,"" and they took him to a prison in Fiume where they kept him for a while, and we didn't know what was going to happen. They didn't take my mother and my brother. AndInterview with Eugenia Was WIEBE oma Stour colseten 15 then eventually they sent him to a concentration camp in Fiera Monte. Have you heard of it?","[1, 2, 3]"
Q: No.,"A: It's in Calabria. It was one of the camps that they had in Italy for Jews and other political prisoners, whatever, and then a few days later, they moved us, also, and they sent us to a very small town near Rome called Atessa.","[1, 2, 3]"
Q: Atessa?,"A: It has all kinds of ruins. It's historically very old with walls around the town, you know, and they called that internment. We were interned.","[1, 2, 3]"
Q: What did it look like? What kind of places did they put you?,"A: It was a very small little village. We were not allowed to go to school. We were not allowed to leave town. We had to be in after ""Ave Maria,"" you know, when the bells ring in the evening. We had to report to the police station with our number to make sure that we didn't escape. We weren't allowed to associate with the community, but Italians, they didn't pay any attention, and we as kids had a lot of friends.","[1, 2, 3]"
Q: Were there more Jews who were brought to this place?,"A: There were other Jews and some people who maybe were alleged to be Communists or politically undesirable, and but Mussolini paid us a stipend, and so we were able to exist, and he did not go along with Hitler's extermination plan, you know. I mean he said that he would take care of the Jews in Italy.","[1, 2, 3]"
Q: Do you think he did?Interview with Eugenia Was WIEBE oma Stour colseten 16,"A: Yes, he did in his way by isolating us. And then my mother wrote a letter petitioning, you know, that we wanted to be reunited with my dad, and about a year later, he came to Atessa.","[1, 2, 3]"
"Q: Okay. So he was in prison for how long; about a year and a half, two years?","A: About a year, I would say. But it wasn't a torture camp. It wasn't an extermination camp. It was more a containment camp.","[1, 2, 3]"
Q: Was it labor? Was it forced labor there?,A: No.,"[1, 2, 3]"
Q: He just had to stay there?,"A: He just had to -- you know, they had no liberties to leave, but they weren't harmed.And so then my father joined us.","[1, 2, 3]"
Q: What did he look like? Had he changed in his manner?,"A: My dad, no, because he wasn't harmed in any way, except all his rights were taken away from him.","[1, 2, 3]"
Q: Yeah.,"A: And then we lived in this town, Tuscania, for several years.","[1, 2, 3]"
"Q: Hang on a second. Before we come to that, you mentioned that all his rights were taken away. Did you feel that? You were a child at the time, but did you feel what that meant?","A: Well, I knew that I couldn't go to school like other children did.","[1, 2, 3]"
Q: Okay. Interview with Eugenia Weiss Greenberg infomation abouts cotseten 17,"A: And my parents made every effort to get us tutors, you know, because there was some English people that were also interned because they got caught up being in Italy, and so, you know, my parents made every sacrifice to, you know, have us become literate, and which we did, but we never went to any formal school. And also they had to sacrifice and sell things in order to, you know, pay for tutors and our education.","[1, 2, 3]"
Q: So his business was simply confiscated way back in Abbazia?,"A: No, he was just stopped from operating it.","[1, 2, 3]"
Q: So it closed down?,"A: Yeah, he was prohibited. Jews were prohibited to, you know, to work, period.","[1, 2, 3]"
Q: By this point you're eight or nine years old when you were in this village; is that so?,"A: Yes. Yeah. ""32-- yeah. I was eight.","[1, 2, 3]"
Q: Were you able to understand more of what was going on around you?,"A: Well, I knew that we had limitations and that we weren't from that place, and, you know, you become very smart very quickly when you are under stress and your parents are being displaced, and but we made the best of it, you know. We kind of got by.And then they sent us, because we were so dangerous, they sent us to another town after about two years, I think.","[1, 2, 3]"
Q: What was the official reason?,"A: Well, they never gave it to us, you know.","[1, 2, 3]"
Q: I see. Do they just come and announce it?,"A: They just said, you know, you have to now go to the Abbruzzi, which is like a mountainous region of Italy, and we went to a town called Atessa.Interview with Eugenia Was WIEBE oma Stour colseten 18","[1, 2, 3]"
Q: And what was that like?,"A: Well, you know, we found nice lodgings in this tiny little villa out of the way, small little rooms. I remember that. It had a garden outside. We started planting things. And somehow, you know, we managed. But then in 1943, when Mussolini was executed -- I don't know if you know that story.","[1, 2, 3]"
Q: I thought he was executed at the end of the war.,"A: It was in ""43, the end of ""43.","[1, 2, 3]"
Q: Really?,A: Yeah.,"[1, 2, 3]"
"Q: Oh, I see.",A: I think.,"[1, 2, 3]"
Q: Okay. So when he was executed?,"A: Yeah, when he was killed and hung upside down over that bridge in Torino, then the German -- the Italian government became an ally of the Allied Forces.","[1, 2, 3]"
Q: Of the Allied Forces?,"A: Yes, the Italians, and so then the Germans felt free to invade Italy, and that's when things really became bad for us.","[1, 2, 3]"
Q: What happened?,"A: Well, then we had to hide and run because they were hunting Jews, and even though the Italians, you know, were very good, they didn't turn you in because there was very little anti-Semitism in Italy. There weren't that many Jews to hate. And so then thingsInterview with Eugenia Was WIEBE oma Stour colseten 19 became, you know, quite hectic for us. We had to run and hide, and then the bombing started, so we had to protect ourselves from that.","[1, 2, 3]"
Q: How did you -- excuse me. How did you hide? Would you leave?,"A: We would run, you know, when we would hear, somebody would tell us that the Germans were looking, we would run into the countryside and look for farmers, and I think some of them my parents must have bribed, you know, and they let us sleep in their stalls and whatever.","[1, 2, 3]"
Q: And then you would return back to --,"A: Then when we heard that they left, and once they caught us, the Germans.","[1, 2, 3]"
Q: What happened? Tell me in detail.,"A: Well, we were very lucky that he was a humane German S:S. lieutenant, whatever.","[1, 2, 3]"
Q: Tell me the circumstances of how you were caught.,"A: Well, we were running, and, you know, they had dogs, and they had guns, and they caught us. And my brother and I, we started crying, you know, ""Please don't take my daddy,"" and ""please,"" you know, we cried, and somehow, you know -- oh, there was a German woman also interned because she was married to a Jew from Hamburg.","[1, 2, 3]"
Q: So they caught you and they took you to --,"A: We were running, you know, with this other couple. They were staying in a neighboring farm, and so she started speaking to the -- she was a glamorous-looking blonde -- to this captain, lieutenant, whatever he was, and somehow by a miracle of miracles, they let us go back, you know, to hiding, whatever.","[1, 2, 3]"
"Q: In other words, they never brought you to a prison? You were caught on the road?Interview with Eugenia Was WIEBE oma Stour colseten 20","A: Yeah, we were caught running in a countryside.","[1, 2, 3]"
Q: I see.,A: And the funny thing is that my mother tells me that he told us we can go back home.,"[1, 2, 3]"
Q: Okay.,"A: And that the next day, he came with some provisions.","[1, 2, 3]"
Q: Really?,"A: Yes. So I guess there were some humane, you know, Germans, also.","[1, 2, 3]"
"Q: Was he alone when you were caught, or were there lots of soldiers?","A: No, he had a lot of soldiers, but he was in command, so, you know, I don't know what he told them.","[1, 2, 3]"
Q: Because that's unusual. That would sound unusual.,A: [know. We always talk about how lucky we were that --,"[1, 2, 3]"
"Q: And she said something in German to him, do you think?","A: Well, my parents spoke German, too, you know, so they spoke to him, and he had pity on us, and he just let us all go.","[1, 2, 3]"
Q: Wow.,A: Yeah.,"[1, 2, 3]"
Q: But frightening for children.,"A: Oh, I never forgot that, how it was, you know, muddy, and how we lost our shoes running, and also the Germans had set mines all over the place, so it was very dangerous where you were going because one day while we were running, one of the people running in back of us just got killed from a mine.Interview with Eugenia WER abournns coteeton 21","[1, 2, 3]"
Q: Stepped on it and blown to bits?,A: Yes.,"[1, 2, 3]"
Q: Also very terrifying for a child; I mean terrifying for anybody.,A: For anybody.,"[1, 2, 3]"
"Q: Anybody, but a child at age ten, eleven, and your brother even younger; do you think that that affected you?","A: Well, you know, always people tell me that I'm emotionally, you know, a strong person. It kind of hardens you in a way. In a way, we were like wise beyond our years because my parents would tell us to go and listen to what some of the Germans were saying, you know, because --","[1, 2, 3]"
Q: You could speak German?,"A: Because we understood what they were saying, so I know we did that when we were quite young.","[1, 2, 3]"
Q: Were there Germans in those villages before Mussolini died?,A: No.,"[1, 2, 3]"
Q: So Germans only appeared in your lives --,"A: Appeared after, after.","[1, 2, 3]"
Q: His murder?,A: He didn't let them interfere.,"[1, 2, 3]"
Q: I see.,"A: I mean one thing about him, he didn't let the Jews be sent to concentration camps, and he protected his Jews as long as he was alive. I mean even though we lost all ourInterview with Eugenia Was WIEBE oma Stour colseten 22 freedoms and everything, but that was a compromise, I guess, that we had to live by and in a way be grateful because we are here, and, you know, we did survive, and then there was a whole conflict in that area.","[1, 2, 3]"
Q: Mm-hmm.,"A: Because the Germans were there, and the Allies were coming in, and there was like --","[1, 2, 3]"
Q: So there were battles?,"A: Oh, terrible battles. We saw people getting killed right out near, looking out the window. There was actual war right where we were.","[1, 2, 3]"
Q: But give me the name again.,A: Atessa.,"[1, 2, 3]"
"Q: Atessa. And again, war comes upon you, and you're children?","A: Yes. Well, they mined everything. They destroyed all the bridges, you know, so that the Allies couldn't come in easily. And at this point I developed a very high fever, temperature, while we were running. And we were staying in this farm house, so they had a hospital there, so my parents took me to the hospital, and they let us stay in the hospital, and they had cannons on top of the hospital, even though they had a big Red Cross on top of it, and we could hear the bombs coming and going, you know.","[1, 2, 3]"
"Q: So this was the Italians who had those cannons, or whose cannons?","A: No, the Germans.","[1, 2, 3]"
Q: And you were in a hospital where there were German cannons?,"A: Underneath. And, you know, they gave us shelter, and at that point they weren't looking for us because they were just fighting and retreating. Interview with Eugenia Weiss Greenberg infomation abouts cotseten 23","[1, 2, 3]"
Q: So my question is this. Two questions. Did you ever feel under -- insecure around Italians that you might be betrayed?,"A: No, no, never. They were very brave, or maybe they didn't understand the consequences of their deeds. I don't know which it was. But wherever we went, somebody, you know, would give us succor, you know, would give us protection.","[1, 2, 3]"
"Q: And did you look -- I mean, again, would it be easy to recognize you?","A: No, because, you know, we were running, and my parents negotiated, and we just hid in this stall. Every now and then they were kind enough and invite us to a meal, but, you know, most of the time, we just subsisted on whatever we could find. So, you know, my brother and I said, you know, maybe if we knew who they were, we might go looking for them, you know, but it was so transient because we didn't stay in any place for that long because it was dangerous.","[1, 2, 3]"
"Q: Were you limited by a certain area, though, I mean that you moved from place to place, but never very far from where you were before?","A: Well, we stayed in the countryside because we thought we were safer there, and also maybe safer from the bombing and from all the --","[1, 2, 3]"
Q: Where were some of the larger towns so that I'd get a geographical sense?,"A: Atessa. I really don't know, you know. It's in the Abbruzzi.","[1, 2, 3]"
"Q: And while you were in the hospital, and there were the cannons up top, what happened? Did they fire from there?","A: They fired from right up our roofs, and they would fire back, and that whole part of that hospital was demolished.Interview with Eugenia Was WIEBE oma Stour colseten 24","[1, 2, 3]"
Q: So it was not safe at all?,"A: It wasn't safe. So then we ran. Someone told us to run to this hotel in town, and practically the whole building fell on us, but, you know, we went to a basement, whatever, and, you know, we survived.","[1, 2, 3]"
Q: You hid in the basement?,A: We were just lucky.,"[1, 2, 3]"
Q: How long did this go on for?,"A: Seemed like forever, but I guess it wasn't that long, but then, you know, the Allies came in, and they liberated us.","[1, 2, 3]"
Q: Do you remember what they looked like when you saw them?,"A: They were British. They were British troops that liberated that part of Italy, mostly Indians.","[1, 2, 3]"
"Q: Oh, really?","A: Yeah. The Indians, you know, fought for the British, and they found us a place to stay, an apartment that, you know, if it was empty, they just took it temporarily, and one of the Indian officers lived with us, and then all of a sudden things started looking up because we had food, and we had protection, and we --","[1, 2, 3]"
Q: And this was 1944?,"A: The end of ""44.","[1, 2, 3]"
Q: Okay. So --,"A: And then in -- and then we went -- we stayed there for a few months, and then we were sent to a DP camp.Interview with Eugenia Was WIEBE oma Stour colseten 25","[1, 2, 3]"
Q: And where was the DP camp?,"A: The first one was Palazze, which is near Naples, but they were old Army barracks.They were not equipped for winter living. So it was really pretty there because it was near the Mediterranean, and we had a very nice summer, and then when fall came, they sent us to Barletta.","[1, 2, 3]"
Q: Where is that?,"A: No, well, first when we were liberated -- I'm sorry -- we went to Palazze. Then they sent us to Santa Maria de Bagno, it was called, in the Apulia section. And then they had confiscated all these villas of rich Italians who were, you know, using them for the summer, and they put all the displaced people in these villas.","[1, 2, 3]"
Q: Were there many displaced people?,"A: Oh, yeah. Then all the people started coming from Poland, from Auschwitz, and that's when I learned Yiddish.","[1, 2, 3]"
"Q: Oh, I see.",A: Yeah.,"[1, 2, 3]"
"Q: So is that also when you learned, your parents learned, at least, what had happened in Poland?","A: No, they had heard rumors.","[1, 2, 3]"
Q: Okay.,A: While the war was still going on.,"[1, 2, 3]"
Q: That must have been so heartbreaking. Interview with Eugenia Weiss Greenberg infomation abouts cotseten 26,"A: Somebody came to our house one day, I remember that, and told my mother, and then she was hysterical, crying, and somehow, you know, we found out what it was all about, that she was told that her whole family was, you know, was killed.","[1, 2, 3]"
Q: Which house would this have been? Where would this have been?,"A: That was before, that was before the Mussolini.","[1, 2, 3]"
Q: Was murdered?,A: Was murdered.,"[1, 2, 3]"
Q: So that would have been when you were in one of the villages?,"A: Yes, we were in Tuscania.","[1, 2, 3]"
Q: You were in Tuscania.,"A:So rumors, you know, traveled. People got mail or whatever. I don't know how this man found out. And as a matter of fact, when my sisters were born after the war, and then in the Jewish religion, you are not allowed to name after the living, so my parents named -- they gave them both Biblical names because they weren't absolutely sure who had survived and who didn't because this was all hearsay.","[1, 2, 3]"
"Q: Well, tell me this, something I meant to ask and forgot momentarily. Were your parents very religious?","A: Well, they were -- came from a very religious background, but when we lived in Italy, my dad tried to maintain all the Jewish traditions, you know, Passover, and mainly I remember Passover, where he made his own matzo because we couldn't get that, but there was no such thing as having kosher food or, you know, anything like that, but we Interview with Eugenia Weiss Greenberg infomation abouts cotseten 27 maintained, you know, at home. So then we were in the DP camps, several different DP camps. Let me see. One, two -- about four of them for five years.","[1, 2, 3]"
Q: Why?,"A: Well, because you needed -- you know, to have a visa to come here.","[1, 2, 3]"
"Q: So you didn't want to stay in Italy, your parents?","A: Well, we couldn't go back to Abbazia because it wasn't Italy anymore. It was Communist Tito.","[1, 2, 3]"
Q: And your father didn't --,"A: And we didn't want to go back to more oppressions, and we didn't know -- things were not the same.","[1, 2, 3]"
Q: Okay.,"A: So my parents debated whether to go to Israel or -- and then he opted, he said, you know, after what we went through, he wanted us to come to a safe place.","[1, 2, 3]"
Q: So --,A: So we waited.,"[1, 2, 3]"
Q: So you were in these various DP camps for five years?,"A: Yeah, yeah.","[1, 2, 3]"
Q: Did you go to school?,"A: Well, after the war.","[1, 2, 3]"
Q: Okay.,"A: We took -- my parents hired again tutors to prepare us to pass an entrance exam, because in Italy, you know, you have to pass entrance exams, each level of schooling thatInterview with Eugenia Was WIEBE oma Stour colseten 28 you go through, and we made it, and then we started middle school, and then from then on we went to Genoseo {ph}, and then {undecipherable} for one year, so I had -- which is like almost a year of college.","[1, 2, 3]"
"Q: When you were in the DP camps, did it feel like internment, or did it feel like just temporary housing?","A: Yeah, temporary housing, in barracks. We had one room for six people.","[1, 2, 3]"
Q: Who was there?,A: Communal. My two sisters.,"[1, 2, 3]"
"Q: Oh, they were born.","A: My brother and my parents. And we had communal showers and bathrooms, and very primitive. They had mess hall, you know, for people. We were fed that way. And the school was very far away, so in one town, my father hired a man with a donkey, and he would pick us up every morning and take us to school --","[1, 2, 3]"
Q: A chauffeur.,"A: -- you know, and then pick us up because he started working, and they had like a K.P.thing in the camp itself, and he was running it.","[1, 2, 3]"
"Q: Well, that's what my next question is. How did your father earn any money that he would be able to --","A: Well, they gave us, you know, provisions, cans of food, and we had lodging, and then when he started, you know, working in this K.P., he started earning some money, and they, my parents, sacrificed a lot for our education, hiring math professors, because, youInterview with Eugenia Was WIEBE oma Stour colseten 29 know, we really didn't know anything about math, and but somehow we did well even without --","[1, 2, 3]"
Q: Formal schooling?,A: -- without having any elementary education.,"[1, 2, 3]"
Q: That's pretty amazing.,A: Yeah.,"[1, 2, 3]"
Q: That's pretty amazing. Were they -- had their personalities been affected?,A: My parents?,"[1, 2, 3]"
