Question,Answer,topics
Q: What were the names of your brothers and sisters?,"A: The oldest brother, my name--we have a picture here--was Avraham. He gotkilled, I don't know where, by the Germans. And we don't know where he is.Now, we Jews have every year to remind our death people. So my father died inthat time -- it doesn't matter. So laskedthe Rabbi, ""What shall Ido with myoldest brother? I don't know when he did die."" So he told me to connect it withmy father's death.So the day when I have--after my father--","[1, 2, 3]"
Q: Yes?,A: --I am connecting him with the same day.,"[1, 2, 3]"
Q: What is the day of your father's death?,A: The name of my father?,"[1, 2, 3]"
Q: Yes.,A: Was Herman.,"[1, 2, 3]"
Q: Herman Jonas?,"A: Herman Jonas, yes.","[1, 2, 3]"
Q: And when was he born and when did he die?,A: When he died?,"[1, 2, 3]"
Q: Yes.,A: He died already here in New York.,"[1, 2, 3]"
Q: What was the date?,A: Huh?,"[1, 2, 3]"
Q: When?,"A: This I don't remember. Dates I don't remember. But I want to tell you onething. I finished gymnasium in Poland. I wanted always to be a doctor, but theyear what I finished gymnasium -- you know what gymnasium is?","[1, 2, 3]"
Q: Tell me.,"A: Yes. So I finished gymnasium, the war started. The war started when I was ingymnasium. Officers from the Army came to us and they taught us how to userifles and so forth, so on, how to be a soldier.","[1, 2, 3]"
Q: Which army was this?,A: Huh?,"[1, 2, 3]"
Q: Which army was this?,A: This was the Polish army in our town.,"[1, 2, 3]"
Q: And you were how old at that time?,"A: Iwas about 20-something years, 21 or 22, something like that. Anyhow, thewar started and they didn't call me to the Army.","[1, 2, 3]"
Q: Why?,A: Why? Because Iam Jewish and at the gymnasium. I should have been an officerin the Army and they didn't want to have Jewish officers.,"[1, 2, 3]"
Q:I see.,"A: Regular soldiers, yes, but not officers. In this way I got saved. Now--","[1, 2, 3]"
"Q: Tell me-- Before we go before, tell me about your life before the war, about",A: My childhood?,"[1, 2, 3]"
Q: Yes.,"A: We went through a lot of different times but I always -- I never was a young boy,a young child. You ask me why, because after me I had about three younger ones,so whenever they wanted, the younger ones, from me something, I didn't wantto do it or to give into them. So my parents always say: ""Shulim, you areolder. This is a child."" I always was older, never was a child.","[1, 2, 3]"
Q: Awww.,"A: So that I was never a child, never young. Then when I was seven years I had tostart school.","[1, 2, 3]"
Q: Did you go to a Jewish school or a Polish school?,A: Polish school. After this elementary school I went to gymnasium.,"[1, 2, 3]"
Q: Okay. Did you speak Polish at home or Yiddish?,"A: Poland. Iwent to gymnasium. And I told you before, after I finishedgymnasium I wanted to be a doctor, but I didn't have the chance. Now theGermans came in to us.","[1, 2, 3]"
Q: Okay.,"A: So I knew that this was our end, my end, in...","[1, 2, 3]"
Q: How did you know?,A: Because we are Jewish.,"[1, 2, 3]"
Q: How did you know they were after the Jews?,"A: How Idid know? Because the Polish people, the army, they start watchingalready that the Germansshould come in to fight and beg. SoI did know alreadythis. But they even didn't fight when the Germans came in. But they told us thatin an hour or an hour-and-a-half the Germans will be in ourtown. So we did runto the woods. The woods Were -- in our town we had ahill, the woods were onthe hill.","[1, 2, 3]"
Q: Who ran?,"A: We went to the woods, those in hiding.","[1, 2, 3]"
Q: Who was with you?,A: Who -- the whole family. My parents and my brothers and sisters.,"[1, 2, 3]"
Q: All of you together?,"A: All we were together up there. In the morning I saw by us the streets, they'refull with dust, not like here.","[1, 2, 3]"
Q: Yeah?,"A: So I did see that the dust comes unto heaven. So I knew that the Germans arecoming inmotorcycles and trucks and cars. Then I can't tell you that. I saw it'smy end, I got shaky and cold.","[1, 2, 3]"
Q: Really?,"A: knew this is it. But, after that,a boy came in up to us and said that theGerman general said that he won't kill us. So we went back home.","[1, 2, 3]"
"Q: Tell me, what was your father's job? What did he do?",A: Huh?,"[1, 2, 3]"
Q: What was your father's job?,"A: My father's job that time, we had a bank. So he was in the bank.","[1, 2, 3]"
Q: What town was this?,A: Huh?,"[1, 2, 3]"
Q: What town?,A: What town?,"[1, 2, 3]"
Q: Yes.,A: Sanok.,"[1, 2, 3]"
Q: Sanok. Okay.,A: Sanok.,"[1, 2, 3]"
Q: Okay.,"A: Now, when the war started he had to leave the whole bank like that. He couldn'ttake out nothing.","[1, 2, 3]"
Q: Yeah.,"A: After a few days being home, the Germans said to us that one of every familyshould come to the City Hall. We boys were afraid to go. No men. Because themen they did kill. In that time the girls or woman they didn't kill. So we did sendour sister.","[1, 2, 3]"
Q: Which one?,A: That just died maybe a month or two.,"[1, 2, 3]"
Q: What was her name?,A: Esther.,"[1, 2, 3]"
Q: Esther?,"A: Yes. So we did send her. The Germans asked everybody, ""What are yourparents"" business? What do they do?"" So she said, ""We have a bank.""""Go to thisline."" Somebody said, ""They're working."" ""Go to this line."" Usually when theymade two lines, is one line they did kill and the otherline, which they could use,they left alive. But this time they said to the line where my sister was -- business,all business -- tomorrow until 8.30 or 9.30 -- I don't remember exactly thetime-- you shouldn't be any more in this town. You cross the river. The river by uswas San. It did divide the city in two parts. We didn't know, but the Germans,with the Russians, did dividePoland. So our city was divided. Where we were,our house, the Germans took. The other side of the river, the Russian took. Sonext day we had to cross the river, goup there. Near the river were theGermans -- Germans, the Army stay there. We were -- and we were crying becausethe Germans by them pick, pick, pick, and they kill us.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial Missy esr! entior oboe desta ealess lp osonal abaukarcess andInterview with Shulim Jonas 14","[1, 2, 3]"
Q: Did you see people being shot?,"A: Yes. We had to go through them. So we went in crying. I'll never forget it.One guy of the officers said to us:""Lepsze, lepsze, lepsze."" You know whatthat means?","[1, 2, 3]"
Q: No.,"A:lt's ""better, better, better."" Like don't be afraid, it's better for us to go therethan to stay there.","[1, 2, 3]"
Q: Was it a Russian officer or a German?,"A: The ""lepsze"" probably was from Czechoslovakia.","[1, 2, 3]"
Q: Ah.,A: Because he knew -- it's like our Polish. So we crossed over. We crossed over. Inafew days the Russian came in.,"[1, 2, 3]"
Q: What did they look like?,A: Huh?,"[1, 2, 3]"
"Q: What did they look like, the Russians?",A: What we did?,"[1, 2, 3]"
"Q: No, what did the Russians look like, the soldiers?","A: What the soldiers, the Russian did?","[1, 2, 3]"
Q: Yeah.,"A: They took us for a hearing. They asked us so and so and so, and they wantedus boys -- we were three boys that time, ready to go to the army -- to take Russiancitizenship. We knew that if we would take Russian citizenship, tomorrow they The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Menara NissHrasuee ection ob oa testers: up iosmaton abauLarcess andInterview with Shulim Jonas 15will send us to the army without teaching us how to use agunor a... So thiswould be our death. So, okay. They say okay.","[1, 2, 3]"
"Q: So what did you say? You said no, you don't want Russian Citizenship?",A: What they did?,"[1, 2, 3]"
"Q: No, no, no. My question is did your family say yes to Russian Citizenship or","A: We said no. We said to them, ""If you will take the other half of the city whereour house is, we will become your citizens."" Everything was the right quiet. In afew days, in middle of the night, like one or two o'clock, the Russians came in tous. And what happened? They said, ""Come with us. Get dressed and come withus."" They had a system that if they wanted to catch you, they came in the middleof the night when you'resleeping. Because daytime you couldrun away. In themiddle sleep, they could catch us. They took us to the train. The train was notfor people but looked for animals. And afew family in one wagon. Now, theytold us we are going to Siberia.","[1, 2, 3]"
Q: They told you then?,"A: Yes. We were crying. We knew this is our end. This is our end. But a few ofour people got money. They paid the Russian officers. They did let them out.And they were laughing and dancing, and we were crying. But I want to bringout, you don't know in life which bad is for your good and which good is foryour bad. We went to Siberia, we came back alive. A lot of them died there,but we came back alive. Those which paid and was dancing and laughing, the The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial Missy esr! entior oboe desta ealess lp osonal abaukarcess andInterview with Shulim Jonas 16Germans came in and they got killed. So you never know which bad is for yourgood and which good is for your bad.","[1, 2, 3]"
Q: Was your whole --,A: We were in Russia. They took us to Siberia to the woods.,"[1, 2, 3]"
Q: How long did it take to get there?,A: How long we did stay in Russia?,"[1, 2, 3]"
"Q: No, how long were you on the train to -- how long did it take for the train to go",A: How long it took us?,"[1, 2, 3]"
Q: Yeah.,A: About 22 days.,"[1, 2, 3]"
Q: You know exactly?,"A: Twenty days to Siberia. They then took -- day and night. You know what, wetook with us our bread and, after a few days, we threw out the bread which wasalready hard and threw them out through the window. The dogs did run and catchit. After a time the Russians men came and they start fighting the dogs in catchingthe bread. This we saw that is our end. If they are fighting the dogs for a pieceof bread, that means we are come and we will be hungry. We won't have anybread. So we came to the woods. If they would take us like murderers orwhatever, that means we would have to work in the woods and they would giveus some eating. But they did a different thing. They paid us piecework. Howmany trees you did cut. And we were allowed for the workers just one piece of The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 17bread to buy a day. This was it. Now, for the bread we had to pay. It was a store,we had to pay for it. Happened so in the beginning we got pieces of bread, but wehad to divide the bread between the not workers from our family.","[1, 2, 3]"
Q: Who?,A: So we got always almost nothing.,"[1, 2, 3]"
Q: Who did not work in your family?,A: So what happened--,"[1, 2, 3]"
"Q: Wait a minute. Wait a minute. Who in your family worked, who did not?","A: We children did work. The parents could not work because my father, by thefirst time helifted up the --","[1, 2, 3]"
Q: Saw?,A: -- hatchet --,"[1, 2, 3]"
Q: Yeah?,"A: -- to cut off the dead thing from the tree, the leaves, he did hit his leg. So hecouldn't any more work.Couldn't go out. So we were working. Every month theypaid us for the trees so we could buy. Then they got smart and paid us once inafew month. We didn't have any money. You couldn't buy any bread. So a lot ofpeople worked, fell down, and this was their end.So even to die you have tohave luck. So what happened? No cemetery. They covered them with dust. Theyhad alot of scent. They covered them as they were there. Came the wind, blew itoff. The scent, they were good for the wolves and bears which were there in thewoods. That's what it was. Now being there about two years, the second year they The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 18gave us pieces of potatoes to put in the earth to grow potatoes for us becausebread was not enough. So we did it. Came (?0cean?) and everybody had to dighis part of potatoes up. And we didn't get nothing. Didn't grow. Just one smallpart of potatoes. We brought it in and my mother -- you see the picture here -- mymother was crying. She said, ""This is our end."" I said, ""Mummy, don't cry. Untilwe will finish those potatoes the help from God will come to us."" Know whathappened?","[1, 2, 3]"
Q: What happened?,"A: This night they made the potatoes and we finished them. The second day, before we went out to the woods, two or three -- I don't remember -- two or three trucks came in withRussian officers and they told us, ""From today on you are free. You can go to any town of Russia. You don't have to be in the woods."" Some people had money. They bought tickets and went to the warmer parts of... We didn't have any money. So what happened? So I said let us go to the wood. Let us cry -- let us cut a few more trees and they will pay us for it, and then we will see what we can do with it. One guy there, a boy, 20-something years, they live near us, he said,""I'm going to help you."" And he did help us. And we did cut I don't know how many trees. And we did call the Russian and they note and they did pay us for it. Now our parents asked us what kind of a ticket we should buy for that. Isaid, ""You know what, for every money what we have, buy a ticket, and we will see how far it will bring us."" And you know what happened? Did you hear about three biggest riversin Asi","[1, 2, 3]"
Q: What happened?,"a: Ob, Yenisei, Lena? Did you hear The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 19of it?","[1, 2, 3]"
Q: Yes.,"A: They brought us out the other side of Ob, Kamen-na-Obi, a town on the river.","[1, 2, 3]"
Q: On Ob? On the River Ob?,"A: Not on top of the river, the river--","[1, 2, 3]"
Q: Next to it.,"A: Yes. So we went there. We didn't know what to do with us. They gave me ajob to be over agroup there. Whatever they are doing, me to take care of them.And I didn't like it. So I thought they want to give us ajob -- me -- ajob in theCity Hall, alot of money. But for the whole money I couldn't buy a potato. It wasvery expensive. You couldn't get it. Solsaid, ""You know what, I'm going to bea bookkeeper in acohouse(ph). You know what cohouse(ph) is?","[1, 2, 3]"
Q: Tell me.,A: A farm.,"[1, 2, 3]"
Q: Uh-huh. What kind of farm?,"A: A farm with animals, a farm with field, bread and so forth and so on. So Ithought that I will be their bookkeeper, I will have for my familywhat to eat.","[1, 2, 3]"
Q: When you were in Russia --,A: Huh?,"[1, 2, 3]"
"Q: When you were there in Russia, were you able to be religious? Could you",A: No.,"[1, 2, 3]"
Q: You could not practice religion?,"A: No. If they would catch me, I wouldn't be here now. In matter of a fact is, cuttingthe trees -- you know we have high holidays? One holiday we have to fast thewhole day, Yom Kippur, and theother is New Year. And we knew when it is. Soevery day came a Russian guy and took over how many trees we did cut today, andtomorrow [had to cut more trees. Doesn't matter. But when it was the daybefore those holidays, we are not allowed to work, not todo nothing. So whenthe guy came like suppose two, three o'clock and took how many, so after that Iwas staying longer and cut moretrees for tomorrow, so when he will cometomorrow I will say that that what I cut today. Do you know what happened?","[1, 2, 3]"
Q: What?,"A: In the morning of the holiday a Russian guy came before we came and said, ""Goto work,"" and we had to work. So they did treat us... What can we do? What? Iwent to the library. I took bookkeeping books. Because in gymnasium theydidn't teach us bookkeeping. It's a special -- special other schools. And I didn'tknow Russian at that time. So I did read a few times one sentence until I didlearn. And then Itold him they did need me because they took all the men andthe women, the girls, to the army. And they gave mea job. And they gave me ajob in an office. ""Oh, a Polish bookkeeper!"" All right. I went there to the office.Was sitting a girl which just finished bookkeeping school. And I came in and sheasked me a question, ""What this document?"" I did not answer. | did start The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 21 hollering on her, ""You are asking me such a stupid question? You look and until you find it."" She was afraid of me already. And she looked and looked. And next day she said, ""I found it."" ""I told you. How did you find it?"" She told me.I learned something.","[1, 2, 3]"
Q: {Laughter} That's good!,"A: Then I saw that she knows more than me. So I told the head of the farm ""I don't need her. Take her to the other."" He took her out. Then I did start looking on documents, and there those documents are in the books.In this way I did learn and I became the best bookkeeper there. They gave me a house and I had my family in the house. This was until the end. Now they telled us we can go home to Poland. So on the border of Poland our train did stop. Our train did stop. So some officers of -- Russia officers went with us with the guns withmachines. Five Pollocks did stand outside and said, ""All the Jews came out, we want to finish whatever was left."" We were afraid already to look because they had rifles. So the officers, the Russian officers, told them to leave otherwise they will get killed.""No, we want to finish them up!"" They went away. And do you know what? The train took us to Poland and we were afraid already because they wanted to kill us.They lost the war because the Germans took a part and this took apart, but they wanted to kill us, the Jews. Coming there we had some gold still left over. Yeah, I forgot to tell you how did we live in the woods. We had some golden vouchers, golden rings, diamonds. So we went 15 miles away from us, was a town there and we bought for this potatoes, a few potatoes. In this way we could The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 22live. Otherwise we would be out already. This way now, being in the farm, I hadfor my family whatever we did need to eat and end of the year I got like thisroom a lot of -- how do you say this? -- white -- oh, you are makingflour out of itand then we making bread. We had more than we did need, so we did help otherswhich were dying from hunger. This was the end there, and then in Poland we didsee what they want to do with us. So we paid a few people, special people, whichtake you over the border. They took us to Czechoslovakia, the whole family.","[1, 2, 3]"
Q: So you didn't want to stay in Poland?,"A: We couldn't stay in Poland, no. We left our house and everything. We wentto Czechoslovakia. Czechoslovakia, they send us to Austria. One thing what Iwant to tell you. In Austria, the Germans -- and I could go where 20 or 50 Germanswere together and they just said hello to me, and the Pollocks wanted to kill us.Germans are people. Like soldiers, if you tell them to kill, they will kill. Afterthis, they are normal people. So we did live in Austria. In Austrial went Graz.Did you ever hear of Graz? In Graz I went two years to university to learnmedicine.","[1, 2, 3]"
Q: Because you wanted to be a doctor.,"A: In meantime, I got married.My wife, she was in Germany. I was in Austria,she was in Germany. And we got papers to America. I left Austria, Icame toAmerica, and I could not make here the _ for medicine. Sol went into business.It's a hard thing to say, but doesn't matter, and I made my business all right.","[1, 2, 3]"
Q: What was the business?,"A: I made samples for ladies. And my samples you could see in the television.They did show my samples. Yes. And I made, thank God, a nice living.","[1, 2, 3]"
Q: Did you make clothes? Were they samples of clothes?,A: What?,"[1, 2, 3]"
"Q: The samples, what kind of samples were they?","A: Skirts. This what I made. And after this, when this {video camera} won'twork, I'll tell you something about my factory.","[1, 2, 3]"
Q: Okay.,"A: Okay, I think I finished.","[1, 2, 3]"
"Q: Ihave some questions. Wait a minute. I will write them down. Okay, I will",A: What is--,"[1, 2, 3]"
Q: When you and I spoke earlier--,"A: Let me read the question. The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview. eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 24","[1, 2, 3]"
Q: Okay. --I said you had seen God throughout your life. I'd like to know where you saw him when you were in Russia.,"A: Yes, Isaw God everywhere. I could have get killed and He did help me. I went out and for every event I was the highest of them all. In the cohouse(ph), in there, the head of the cohouse(ph) didn't know how to write. Whoever came there, they came to me and I had to give hima thing. So there in the woods I was also one of the bestcutters there and Iwas respected. So that what it was. Why?Because He help me. I'll tell you something, when God _ -- I don't know, but always I did believe in God. Especially when they say it was one God, one God. So Ido believe this God, He did create the world and He did create our world. He did create us. Now you will ask me, ""How did he create us?"" I'll tell you how. Did you ever hear of Abraham and Sarah?Sarah, when she was young, she couldn't have any children. She was crying and begging. But when she was 90-years old, when she could not have children, then God gave herthat she had one son, Yitzchok. So Yitzchok was the creation. Because by 90 years she couldn't have it. He was a creation. Now, what happened to Yitzchok? After being 37 years old God told Abraham to take Yitzchok and give to God as aqurban. You know what means a qurban?","[1, 2, 3]"
Q: Sacrifice.,"A: As audhiyyah, what isan udhiyyah. Qurban you give for all different things, an udhiyyah is a special -- you're giving a gift to God. To give him as a gift. So how you have todo it? Kill him and give it to God.So what The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 25happened? Abraham did not believe that God wanted to killhim. So what then hesaw that nothing around. He lift up this knife and said to God, ""Now you havehim."" God stopped him and said, ""No, I don't want him to be killed."" He didn'tsay, ""Don't touch your son,"" but ""Don't touch this boy."" Why? Because as a sonyou gave him to me, so he's my son and to you he's just a boy.Do youunderstand? So what did God do? He gave him -- he gave him a animal, a kosheranimal. There -- this animal couldn't walk any farther because _ stopped it. And hetook Avram and killed the animal. He gave it to God instead Yitzchok, andYitzchok was already God's son. This way we are children of Yitzchok, and thisis our God. That'swhy I believe in God. You understand what I'm talking about?Now, we had Arvam, Yitzchok and Jacob. They are our forefathers. And wehave foremothers, and they did have their children and this way God did createour nation. Now, if you'll ask me why did God need us? You know how? Becausedid you ever hear of Noah? Noah was the only one believing in God. So Noah...{Document handed}","[1, 2, 3]"
"Q: My question is, but many people who suffered ask where was God during the","A: Just yesterday, that means the whole week, every Shabbat, every Saturday, wedo read a part of our Torah, of our... Yesterday were two parts reading. In onepart God says: You Jews, my children, you have to behave so and so and so andso and so and so, and He giving us an order how we should behave in order Heshould be with us. In the other part he says:If you won'tdo what I told you, if The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.eae rights ee eee RSSRE BPS Sea IS: Memorial MussH ase ection eb yal dest aeues: lntgimalien abgubgcess andInterview with Shulim Jonas 26you won't be like that, I'll bury you, I'll kill you, and then all the nations will bestronger than you and they will kill you. And that's what did happen.So seems tobe that the Jews did not behave right to God and that's why he did punish uswith that thing. It was a punishment. And then he says: After this punishmentI'll remember you will (?lend?) Israel.""I'll remember."" Not ""I'll give you backthe whole of Israel,"" but a part of it. And that's what he did. He gave us a part ofIsrael. And that's what I believe. Isee that everything what they did right wentthrough. And do you know what? When Ihad my business -- maybe I shouldn'ttell you that -- one girl, an Italian girl, older girl, said, ""Jesus is God."" I telled her,""How can this be?"" ""He is God. He is God."" I said, ""What happened to the Godwhich was until him?"" So he had probably to go to the unemployment! He losthis job.{Laughter}","[1, 2, 3]"
Q: It's logical. Did she have an answer?,A: So that's why I believe in God.,"[1, 2, 3]"
Q: I understand.,"A: And now I want to tell you, I believe that every religion is good as long itdoesn't say about killing other ones, to preach for thatkilling other nations or killingthe Jews and so far and so on, or hate him.They are good religion. Matter of afact is you have now here, in Italy, Italian people -- not Italy, what --they believein cows.","[1, 2, 3]"
"Q: Oh, you mean Hindus. The Hindu religion.",A: They believe--,"[1, 2, 3]"
Q: Cows are sacred.,A: -- those are their gods.,"[1, 2, 3]"
Q: Uh-huh.,"A: How can you understand it? Ido understand it. People like to see things.They don't have enough of imagination to believe in God which you don'tsee.You see is acting. A matter of a fact is He said to -- Moses asked God, ""I wouldlike to seeyou."" So God told him, ""I'll take you up there. You can see me and tolive, but you can see my back, not my face."" What do that mean? You can seemy background, what I did, and then you can see me in your imagination. Thatmeans don't believe in nobody's face. Some people are good acting and they willact nice, just believe what they did.","[1, 2, 3]"
Q: Okay. So [come back to the Shoah.,A: Huh?,"[1, 2, 3]"
"Q: Icome back to my question about the Shoah, what you said.",A: Let me read it.,"[1, 2, 3]"
Q: Yeah. This one. The question that I gave Mr. Shulim to read is that many,A: I told you already. Certain things we can't help.,"[1, 2, 3]"
Q: Okay.,"A: But [knew some people, they were very wrong in their acting, and in theirthinking, and they did play as Jews but they were not. Imean they're Jews butthey did not act like them.","[1, 2, 3]"
Q: Okay.,"A: Some of them do not believe in nothing. They say nothing exists. So, thatwhat happen.","[1, 2, 3]"
Q: So you see it--,A: We got punished this way.,"[1, 2, 3]"
Q: Okay.,"A: [believe strongly in our God. And, asI told you before, every religion isgood as long they don't preach hateness --","[1, 2, 3]"
Q: Yes.,A: -- or killing even.,"[1, 2, 3]"
