Question,Answer,topics
Q: -- the -- the -- the parish priest of the Catholic church?,"A: Yeah, I have even photos.","[1, 2, 3]"
Q: Wow.,A: And then there was a -- a -- a vokieC/iy.,"[1, 2, 3]"
"Q: Oh, a German.","A: A German also. I don't know how to name him. Him and his wife, they lived in Serei, they were also friends of my father, and they had a kirche(ph).","[1, 2, 3]"
Q: They had a church.,"A: Church, yes.","[1, 2, 3]"
Q: Mm-hm. So they might have been Lutheran. Most -- most Germans in that part of Lithuania and Prussia were Lutheran.,"A: It was not -- not -- not a lot, but I remember very well this couple, and they are also, I think, on some of our photos.","[1, 2, 3]"
"Q: So your father was the doctor not only for the Jewish community, but for everybody.","A: Oh, for everybody, he was only the one. He was only the one. And when I came the first time back to Lithuania after the war, people were crying and remembering my father. And other were showing these -- these --","[1, 2, 3]"
Q: Teeth.,A: -- teeth was done by your mother.,"[1, 2, 3]"
Q: Oh dear.,A: That was really -- I understood the -- and I will show you what a lady said in the article --,"[1, 2, 3]"
"Q: Okay. Interview with Frida Ruderman 8 October 15, 2010",A: -- about my father.,"[1, 2, 3]"
"Q: Okay. At this moment I'd like to -- I'd like to ask about your mother. It sounds like you had a family, you know, three women, your mother, two girls. But your mother is also a professional, not just the mother, not just the housekeeper, but someone who had her own profession.",A: Yeah.,"[1, 2, 3]"
"Q: Was -- if your father was the town doctor, was she the town dentist?","A: Yeah, she was a town dentist, also the only one. And Father helped, if it was something very -- some case what they had to --","[1, 2, 3]"
Q: Extract a tooth?,"A: Extract it, yeah. But I was very afraid because some people were coming, and they didn't want to use --","[1, 2, 3]"
Q: Painkiller?,"A: Yeah, to use a pain pill, not painkiller, but anesthesia.","[1, 2, 3]"
"Q: Anesthesia, mm-hm.",A: And then I was afraid that they will shou --,"[1, 2, 3]"
"Q: Sho -- hurt her, or they will shout?",A: Shout.,"[1, 2, 3]"
"Q: Oh, they would shout, okay.","A: So I was going from the main room, next to the main room was a mother's room, where the dentist, the father had his office, and then was a room for waiting. Poczekina(ph).","[1, 2, 3]"
"Q: Poczekina(ph), okay.","A: And then was the kitchen. I was closing all doors and going to the kitchen, and waiting --","[1, 2, 3]"
Q: With your hee --,A: -- til my mother will come and tell me it's over.,"[1, 2, 3]"
Q: So you have your fingers in your ears so you wouldn't have to hear the shouting.,"A: Yeah. We had a lady who helped. She was cooking, but my mother was also cooking a lot, especially she liked to cook tol --","[1, 2, 3]"
Q: Pe -- cakes?,"A: Cakes, yeah.","[1, 2, 3]"
"Q: Cakes, mm-hm.",A: She has a -- her recipes a big book. And -- and we had another woman who was bringing -- we didn't have water [indecipherable] we didn't have -- we had to bring water.,"[1, 2, 3]"
Q: You had no indoor plumbing --,A: Yeah.,"[1, 2, 3]"
Q: -- so you had to take it from a well.,"A: Yeah. Not from the well, we had a -- a -- in the center of the plaza, which we named the plaza, well, there were some market -- market plaza.","[1, 2, 3]"
"Q: Mm-hm, marketplace, mm-hm.","A: And we -- marketplace -- and we lived on the marketplace. There was a -- you know, you have to get --","[1, 2, 3]"
"Q: A spigot, so that you can bring a bucket and it --","A: Bring a bucket, bring water.","[1, 2, 3]"
Q: I see.,"A: So another lady, who unfortunately her -- her boyfriend put something in her eyes, so -- some chemical, and she couldn't see well. It was very [indecipherable] to her. And she was bringing water, and she was bringing --we had all this in the back of our house, a lot of -- of -- t-to -- you know, to make warm at home, so it was --","[1, 2, 3]"
"Q: Oh, you had a lot of -- you had a lot of firewood -- wood?",A: Firewood. It was --,"[1, 2, 3]"
"Q: Malkos, malkos.","A: -- wood, such big -- yeah. And she was bringing, and she was turning on all our --","[1, 2, 3]"
"Q: Ovens? 16 Interview with Frida Ruderman October 15, 2010","A: Ovens, yes. And the ovens were -- from one side was the oven, open, they are putting it, and from other side it was ceramical --","[1, 2, 3]"
Q: Yes.,A: You know?,"[1, 2, 3]"
"Q: Yes, I know those ovens.",A: It was very comfortable --,"[1, 2, 3]"
Q: Tile ovens.,"A: Tile, yeah.","[1, 2, 3]"
"Q: Yes, yes.","A: That was a few of them, because we had thr-three, and to five rooms, and a kitchen.","[1, 2, 3]"
Q: So that's not small --,A: Yeah.,"[1, 2, 3]"
Q: -- when you have that many. And you -- so your parents worked from their home.,"A: Yeah, they worked at home.","[1, 2, 3]"
"Q: Home, and your -- the home was in the center of Serei. And you said your father was born there, but you didn't have any other relatives except these first cousins. Were --","A: Well, there was a brother, Moishe --Interview with Frida Ruderman "" October 15, 2010","[1, 2, 3]"
Q: Moishe.,"A: -- Finkel(ph), yeah. He died about six years before the war from a -- he had the brain tumor. And my father went with him for the operation, to Tartu, but unfortunately it was too late. They made the operation, but he was going down and down and he died. I think he died in ""36.","[1, 2, 3]"
"Q: Did you have memories of him, do you have mem --","A: Yeah, I have photo, and I have memories, very good memories. Only one thing, it was very funny. He was afraid to look at the -- at the -- wait, kukla, how to say kukla?","[1, 2, 3]"
Q: I don't know what kukla is.,"A: You know kukla, that is when children like to play with small, made -- like small child from --","[1, 2, 3]"
"Q: Oh, you mean they like to play with dolls, they like to play --","A: With dolls, yeah, with dolls.","[1, 2, 3]"
"Q: With dolls, okay.","A: He, for some reason couldn't look at the dolls, and we -- we couldn't understand why it is, but that what was, and we didn't do it, because he was a very, very nice man, and he was the director of the bank, the only one bank in Serei.","[1, 2, 3]"
Q: Okay.,"A: And he also had a business together with another man by a name Slavatiski(ph). They were bringing from another place, beer in the --","[1, 2, 3]"
"Q: In -- in beer containers, I know the --",A: Containers --,"[1, 2, 3]"
Q: Yeah.,A: -- and they put it in the bottles. So it was a business.,"[1, 2, 3]"
Q: I see.,"A: And I have a very nice picture of their house, and it -- on the first floor they had a saloon. On the second they had their apartment, and they had three rooms like m-m -- hotel, you know. So that was their business. And on one picture it is shown advertisement that doctor, dentist Finkelena(ph), because they came later a little, came, and their -- her address. She -- you know --","[1, 2, 3]"
Q: It's on the photo.,"A: Yeah, that is on a photo [indecipherable]","[1, 2, 3]"
Q: So that is her -- where her dentist office is?,"A: Yeah, denti --","[1, 2, 3]"
"Q: Okay, okay.",A: Turgaus aik8te.,"[1, 2, 3]"
"Q: Turgaus aikSte, market square.","A: Yeah, market square.","[1, 2, 3]"
"Q: Market square, yeah. So, how large was Serei? Was it a town, was it a village?","A: They write like a village very often. It was, you know, I am now a little surprised, because I have two monuments. One monument was done very soon after the end of the war, and all the years what we were knowing from Moscow to Vilnius, and then to Serei to this place, once a year definitely, in the summer, there was a monument. I have this monument and it was written that in this place was killed -- were killed 100,900 people; men, women and children. They say by Nazis and the other collaborators.","[1, 2, 3]"
Q: Local collaborators.,"A: Yeah, local. And then they changed this monument. I didn't see the new one because we already couldn't go. And another lady, two ladies went from Vilnius, they are now in Israel, and they sent me the picture. But I never could read what is written. And somewhere I found, because I have materials of Chana(ph) Slovatitsky(ph). She went -- she came to America about -- she was maybe 11 years old, because she had here a Uncle [indecipherable], Dr. [indecipherable]. And he had to help her, she was -- she had such a --","[1, 2, 3]"
"Q: Hunchback, or she wa --20 Interview with Frida Ruderman October 15, 2010","A: Yeah, she couldn't straighten out, and he helped her. And finally, I tried to see her. And I was in Chicago, because she lived in Chicago, but I saw in Chicago another Serei woman, a woman from Serei, and she was out of town, and I don't know why, maybe because she left very young, I was dreaming to see her, because she was my friend, despite the differences --","[1, 2, 3]"
Q: Age.,"A: Yes, I was older. But she didn't try, so I didn't see her. But she went to Serei later, and I have everything about her visit.","[1, 2, 3]"
Q: Okay.,"A: And there is a lot of new things, and there I saw what is written now.","[1, 2, 3]"
Q: What is written now?,"A: Now is written, first of all, not thousand, not 900, but 953, if I remember right.","[1, 2, 3]"
Q: Okay.,A: And it says that that were Jews.,"[1, 2, 3]"
Q: Rather than just --,"A: Jewish rather than the -- maybe there was right, the first one, may there were some other people, I don't know.","[1, 2, 3]"
Q: Yeah.,"A: I can't understand, and I even don't know who to ask why. Before we were going very often.","[1, 2, 3]"
"Q: I can see whether we can find out for you, as far as th-the -- the research that's been done for that part, for Serei and the surrounding regions.",A: The real numbers.,"[1, 2, 3]"
Q: The real numbers.,A: Maybe something changed.,"[1, 2, 3]"
Q: Yeah.,"A: I mean, there's 900 -- 953, if I remember right, approximately, but at least two times less.","[1, 2, 3]"
"Q: Yes. But my question is, how large was the community before the war, the Jewish community in Serei? Was it a thousand people, was it several hundred?","A: Well, they were writing that it was 1900.","[1, 2, 3]"
"Q: No, no, no, I'm not talking about those who were murdered, I'm talking about the town before World War II, or the village before World War II, about how large was it? Was it a big village, was it a small village? Were22 Interview with Frida Ruderman October 15, 2010 there hundreds of people, were there thousands of people who lived in it?","A: Th-Th --I--I don't remember simple I didn't come, but I have -- I have materials where it shows that it was exactly, because everybody was murdered. Only seven people survived from Serei, seven.","[1, 2, 3]"
Q: Seven.,"A: Lam in this number in Serei. My cousin Etta, that is also Etta, who is my father's brother's daughter --","[1, 2, 3]"
Q: Yes.,"A: -- she was in Vilnius, and she survived. And then a few more, they were not in Serei, and only one who was this morning, the 22(tm)/ of June morning, because Nazis were in Serei in the morning of 22. And in Alytaus they were about two, three o'clock, so.","[1, 2, 3]"
Q: In the afternoon?,"A: The afternoon, yes.","[1, 2, 3]"
Q: I see.,A: So one only because he had a motorcycle. And I talked to him.,"[1, 2, 3]"
Q: Okay.,"A: I saw him one time. Interview with Frida Ruderman 8 October 15, 2010","[1, 2, 3]"
"Q: So what you're explaining to me is that you're not sure about how many people there were -- Jews there were in Serei. There could have been a 1,900 some, or it could have been this 900 figure.","A: Yeah, now it changed.","[1, 2, 3]"
"Q: Yeah, it could be one, it could be the other, but you know that only seven survived -- survived.","A: Seven survived, yeah.","[1, 2, 3]"
"Q: Were there -- was the cha -- was the town mostly, or the village mostly Jewish, or were there Gentiles living there too?",A: The Gentiles lived mostly in the suburbs.,"[1, 2, 3]"
Q: In the surrounding area.,"A: Yeah, and Serei had a long -- the name even was long [indecipherable]","[1, 2, 3]"
Q: Oh yeah.,A: Long --,"[1, 2, 3]"
Q: Street.,"A: -- street. It went from the upper, and it went to the very, very end, to the post office, and to the -- the Bratch -- Bratchkovsky(ph)? No, not Bratchkovsky(ph) -- Shellkovsky(ph) --","[1, 2, 3]"
Q: Shellkovsky(ph)?,"A: Nyet. N-No, no, no, no, no, no, no. I was there. Maybe we will find. Interview with Frida Ruderman 4 October 15, 2010","[1, 2, 3]"
Q: Okay.,"A: And then the -- the marketplace, and then small, small streets, where it was a synagogue and close. It is a place if ni-- 10 people are there, they can also pray.","[1, 2, 3]"
Q: I see.,"A: Cloise(ph), we say.","[1, 2, 3]"
Q: A cloister?,A: Cloise(ph) --,"[1, 2, 3]"
Q: A cloister.,"A: No, in Yiddish it is cloise(ph).","[1, 2, 3]"
Q: Cloise(ph).,"A: But the synagogue I remember very well. My father had a special place over there. But he was so interested in the -- his patient, that sometimes he was going. He was not religious.","[1, 2, 3]"
Q: Well that was going to be one of my questions. Was yours -- was your family a particularly religious family?,"A: No, it was not a religious family, my father was not religious. My mother kept traditions, and she light on the candles Shabbat. But my father even didn't -- no, he didn't eat matzoh at the --","[1, 2, 3]"
"Q: At Passover? Interview with Frida Ruderman 8 October 15, 2010","A: -- at Passover, yeah, because he didn't believe in a -- no.","[1, 2, 3]"
Q: Was he believe --,"A: But he decided that he has to go, so he went for new year, and Yom Kippur, he went to the synagogue.","[1, 2, 3]"
Q: I see.,A: Then what I do now?,"[1, 2, 3]"
"Q: Would you say that they were more assimilated into a -- a larger society that's not just Jewish, or would you say --","A: No, not the Jewish's because these people were close. The pharmacists, you know, they were close. But they had the Jewish friends, sometimes playing cards, and my father liked very much music, and sometimes they were going to Kaunas, to opera. Kipras Petrauskas was very famous there, you know.","[1, 2, 3]"
"Q: Yes, yes, yes, yes, I know of him.","A: And one time they took me, and that was Verta(ph). And my father told me that he listened ""Aida"" 28 times.","[1, 2, 3]"
Q: Oh my goodness,A: Yeah.,"[1, 2, 3]"
Q: Oh my good --,A: And he was going fara -- because money -- he was a student at this time.,"[1, 2, 3]"
Q: Yeah.,A: He was a very interesting person.,"[1, 2, 3]"
Q: Who? Excuse me --,A: Father.,"[1, 2, 3]"
"Q: Your father, your father.",A: Yeah.,"[1, 2, 3]"
Q: Because I was confused whether you meant th -- the others that you mentioned. How far was Serei from Kaunas?,"A: Serei from Kaunas, it was about two hours by bus.","[1, 2, 3]"
Q: Mm-hm. Did your father have a car?,"A: Alytaus -- yeah, he had a car. But he had also a -- we had a neighbor who lived in our hou -- we had a house, w-we don't live in this house. We lived in a house which belonged to a family who left for South Africa.","[1, 2, 3]"
Q: Ah yes.,"A: And I know the father by some reason they paid them ahead, and it was already like our house. But in our house was his shaffur(ph) --","[1, 2, 3]"
"Q: Chauffeur, mm-hm.",A: Salvoukas(ph).,"[1, 2, 3]"
Q: Salvoukas(ph).,"A: Salvoukas(ph). Interview with Frida Ruderman ""7 October 15, 2010","[1, 2, 3]"
Q: Salvoukas(ph).,A: Last name Salvoukas(ph).,"[1, 2, 3]"
"Q: Salvoukas(ph), mm-hm.","A: And his wife, a very, very nice -- and children they had. And they opened a meat -- meat store.","[1, 2, 3]"
Q: Mm-hm. A butcher shop.,"A: Yeah, a butcher shop. And he was driving Father if Father had to go, because Father was driving very seldom.","[1, 2, 3]"
Q: I see.,"A: And unfortunately, a few days before the beginning of the war, maybe everything would be different, my father brought the car into Alytaus and left the car to fix.","[1, 2, 3]"
Q: To be repaired.,"A: Yeah. He took it back, but it was one day before the war, it was not, you know --","[1, 2, 3]"
Q: Completely fixed?,"A: -- the car was fixed, but he had to work at it, he had to do a lot.","[1, 2, 3]"
Q: And it who -- was --,A: So he could a -- they could a -- anything at all.,"[1, 2, 3]"
Q: So they couldn't escape using the car?,"A: They couldn't escape using the car, yeah. But to me -- I will now tell you a very interesting thing.","[1, 2, 3]"
Q: Yeah.,"A: When I was 15, I was with such feelings that why is -- that is so, when it comes to a holiday, my mother gives me all good things to eat, to -- and --","[1, 2, 3]"
Q: To dress?,"A: To dress, not for me. I was going to the poor people to bring them for the holiday. That was a [indecipherable] it was a -- a person who makes whatever you need, the schuster(ph), who makes --","[1, 2, 3]"
Q: Shoes.,"A: Shoes, yeah.","[1, 2, 3]"
Q: Shoes. So that would be a --,"A: And -- and fixes shoes. It was, like I say in Yiddish, a Schneider(ph), that it was --","[1, 2, 3]"
Q: In Lithuanian it's batsiuvys.,A: What?,"[1, 2, 3]"
Q: In Lithuanian it's batsiuvys.,A: Batsiulys(ph).,"[1, 2, 3]"
"Q: Batsiuvys, batsiuvys.","A: That is the one what makes --29 Interview with Frida Ruderman October 15, 2010","[1, 2, 3]"
Q: Shoemaker.,A: Shoemaker.,"[1, 2, 3]"
Q: A shoemaker.,A: And the other who makes --,"[1, 2, 3]"
Q: A tailor.,"A: A tailor, oh yeah, I forgot that, the tailor. And a tailor who earns a very little.","[1, 2, 3]"
Q: Yeah.,"A: And when I was coming to the then back home, I was all the time thinking why it is so, why they are poor, and we live so good? And these -- at 16 I lived in Alytaus, and Father, Mother, they rented for us, for me and for Etta, they rented a --","[1, 2, 3]"
Q: A room?,"A: No, not a-- not a apartment, but --","[1, 2, 3]"
Q: A room?,"A: A room, yeah --","[1, 2, 3]"
"Q: A room, mm-hm.","A: --I don't -- also at the doctor. And we lived in the room, and this doctor's son was in the Jugend Komsomol. You know what is Komsomol?Interview with Frida Ruderman *degOctober 15, 2010","[1, 2, 3]"
"Q: Yes, he was in the Komsomol Jugend, mm-hm, so the Communist",A: And he -- yeah. He feels that he can maybe to talk to me and try me to --,"[1, 2, 3]"
Q: Also bring in -- bring you in.,"A: Yeah. And that worked, and I started going at night to see the -- no --asmall -- small group. And the arishininkas(ph), rishininkas(ph) --","[1, 2, 3]"
Q: Arishninkas(ph) would have been the,A: I think it's a Lithuanian word.,"[1, 2, 3]"
Q: It is a--a Lithuanian word.,A: Who's -- is a name.,"[1, 2, 3]"
Q: -- who brings -- brings people -- he was a -- the person who -- who is the,"A: Yeah. So, I was going to this, and when I was going home, they knewthat I will be in the bus, and where I will be sitting, and somebody wascoming a little earlier and putting some materials above my seat. And I hadto give it to a boy in Serei who was a schuster(ph).","[1, 2, 3]"
Q: Who was a --a shoemaker.,"A: Shoemaker, yes, a young, young man. And it was very difficult, becauseif somebody would see that, the doctor's daughter stops and doessomething with him, that wa --I at -- my parents didn't know. They neverInterview with Frida Ruderman * October 15, 2010 talked to us politics. So, I did it, I came home, I put it that nobody sees it, and then I went to the Jewish school. And there were two organizations, Maccabee, I was Maccabee, and HaPoel.","[1, 2, 3]"
"Q: Mm-hm, what is HaPoel?","A: HaPoel is also a organization, but for people who are -- they were going, talking a lot about Israel.","[1, 2, 3]"
"Q: Mm-hm, so it was more Zionist, mm-hm.","A: Yeah. And then I saw him in the hall of this, and I told him that I have to give him something. And we decided that he will come to our house, and our house had a are(ph). He will come to the are(ph). I-If nobody is around, I will go down and give him this material. So that was a few times.","[1, 2, 3]"
Q: And this was --,A: And I got a commu -- [indecipherable],"[1, 2, 3]"
Q: Certificate?,"A: Certificate. And this helped me very much when we went through the border, when we evacuated.","[1, 2, 3]"
Q: Uh-huh.,"A: We went through the border, through the former border between Lithuania and Soviet Union.","[1, 2, 3]"
Q: Union. This helped you.,A: It helped for all our 15 people on the truck.,"[1, 2, 3]"
"Q: So I will -- we"" ll come to this point, but right now I'm still trying to get a sense, before the war, of what kind of community you were ab -- in, what were your relations to your parents, what -- what are your memories of the place. This is what I'm trying to learn more about at this stage. And we will come to these other events you're talking to.","A: Okay. The relations to my parents were very good. My father was such a -- he was sensitive. As an example I can tell you I was in Kaunas and they cut out my -- you know, very often, children have to have an operation.","[1, 2, 3]"
Q: Tonsils.,"A: Yeah. And my voice changed. And when I came home, he put me -- an- and I started crying because my voice was different, you know. More than my mother.","[1, 2, 3]"
Q: Mm-hm. So he hugged you and he tried to comfort you.,A: Yeah to comfort me. And a second time I had paratif(ph).,"[1, 2, 3]"
Q: I don't know what that is.,"A: Paratif(ph), that is [indecipherable], you don't know the --","[1, 2, 3]"
"Q: No, no. Interview with Frida Ruderman % October 15, 2010","A: It's a bad, bad sickness, and I came home and he was sending tests to Kaunas, because not everything he could do. So when he was waiting for the answer, he was staying at the, you know, warm --","[1, 2, 3]"
"Q: Mm-hm, at the -- at the oven, at the sort of --","A: Oven, and I was in bed, very close. I lost a lot of weight. And he was s -- so that was he was crying. And then we found out that everything fine, but I lost a lot of -- and I have to -- had to learn to walk after this sickness, because I lost a lot of weight, and I was very --","[1, 2, 3]"
Q: How old were you when that happened?,A: This time I was maybe 14. That was before I was in Kom Jugend.,"[1, 2, 3]"
"Q: Yeah. And your mother, what was she like?","A: My mother was simple, a very good woman, a very good mother. We were a little sometimes afraid for the father, because he was more strong. He didn't like that I was like a boy. And I remember when one time something was here --","[1, 2, 3]"
"Q: On your forehead, yes.","A: Yeah, and I tried to --","[1, 2, 3]"
Q: Hide it with your hair.,"A: But he saw it, and he was very, very upset that I am --","[1, 2, 3]"
"Q: A tomboy. Interview with Frida Ruderman a October 15, 2010",A: Yeah.,"[1, 2, 3]"
Q: A tomboy.,"A: Yeah, very often it happens, and we said something to the mother, and don't tell Father, don't tell Father -- despite he was so, you know, sensitive. But it had to be --","[1, 2, 3]"
Q: So he had the authority in the family?,A: Yeah.,"[1, 2, 3]"
Q: Yeah. And --,A: Yeah.,"[1, 2, 3]"
Q: And she sounds like she was a little softer.,"A: She was softer, yeah, and my sister was -- I was a good--I--I---Ihada few sicknesses, but I was in the some -- much better shape than my older sister. Her lungs were not too good. And for the summer, they took her to Alytaus because there was a very good forest, with a special -- what is very good for the lungs, special --","[1, 2, 3]"
Q: Maybe a--,A: [indecipherable],"[1, 2, 3]"
Q: Yeah.,A: [indecipherable],"[1, 2, 3]"
"Q: A forest -- [speaks Lithuanian]Interview with Frida Ruderman % October 15, 2010",A: [speaks Lithuanian],"[1, 2, 3]"
"Q: Your mother was there, mm-hm.","A: Many times, yeah, she was going to Druskenikas(ph) with her feet.","[1, 2, 3]"
Q: Uh-huh.,A: But mayb -- I don't remember if I was at once -- but that was Alytaus and we were living in the forest in Alytaus.,"[1, 2, 3]"
Q: I wouldn't know the name.,A: But I forgot the name of the -- why this forest was considered very good for the lungs.,"[1, 2, 3]"
"Q: Maybe because the air was pure, yeah.",A: Yeah.,"[1, 2, 3]"
