Question,Answer,topics
Q: And this is -- this was your father's land?,A: Yes.,"[1, 2, 3]"
Q: And tell me how he came to have this land.,"A: Because he was fighting in ninete -- in first World War, in 1920.","[1, 2, 3]"
Q: Okay.,"A: And afterwards, I think he received it, part of the land.","[1, 2, 3]"
Q: Okay. And tell -- from your sister we learned a lot about what the place looked,"A: You mean the rooms, and all that stuff?","[1, 2, 3]"
Q: Mm-hm. How many rooms did it have?,A: I think five.,"[1, 2, 3]"
Q: Five rooms.,A: Yeah.,"[1, 2, 3]"
Q: Okay.,"A: Kitchen, dining room, bedroom and then another bedroom, yeah. Something likethat, you know.","[1, 2, 3]"
"Q: Okay. And something that I didn't ask your sister, but I will ask you, tell me","A: Okay, let's -- Mother.","[1, 2, 3]"
Q: Okay.,"A: The only thing that she was -- I call her my gold, my silver, my pearl. I alwayscall her like that.","[1, 2, 3]"
Q: Really?,"A: She -- and then I would jump on her leg, hug her and will say that, and I love herso much, she was very, very good to me.","[1, 2, 3]"
Q: Yeah.,"A: Now Dad, I think when I was five years old, then he moved in here -- to there, tolive with us before we work in Wolkowysk, and my sister says that I -- when hewanted to ke -- to hug me, I would run away.","[1, 2, 3]"
Q: Really?,"A: So--so I was always running away from him, until when he stay for good, then Igot to know him, and he was very, very good father. He let us do more things thanmy mom would --","[1, 2, 3]"
Q: So she was stricter?,"A: -- you know, more dangerous. Oh yeah, because she worried that we will gethurt, and he would say, that's okay, let them do it.","[1, 2, 3]"
Q: That's all -- that sounds so much like a mother and a father. A mother thinks of,"A: Yeah. One time we were playing hi -- hide and seek, and he put me high on theshelf behind the door in the kitchen, and told me don't move, sit there. So I wassitting there and the -- and di -- the other children were looking in the house, outside,can't -- running forth and back to f-- and they couldn't find me, and I -- I was sittingpetrified. So anyway --","[1, 2, 3]"
"Q: So did he finally come get you, or did you climb down?","A: Oh yeah. No, no, he -- he had to take me down because they couldn't find me.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.Interview with Irene Sobczak degJauary 28, 2015","[1, 2, 3]"
"Q: Yeah. So tell me, why did you call Mama -- your mama, your gold, your silver,","A: I don't know. Because I loved her, probably.","[1, 2, 3]"
Q: Yeah.,"A: She was everything to me, you know.","[1, 2, 3]"
Q: Yeah. Was she a warm person?,A: Oh yeah.,"[1, 2, 3]"
Q: Yeah?,"A: They both were really good parents, you know. And I remember the lastChristmas, that's 19 -- no, 19 --","[1, 2, 3]"
Q: Thirty-nine.,"A: --""39. No, thir -- deg38, because ""39 we already didn't had cr -- we didn't celebrateChristmas, because already Russians with us. And like in Poland, you had Wigilia,that main dinner --","[1, 2, 3]"
"Q: Christmas eve, yeah.","A: Yeah. So in the morning you would go to the woods with ma -- went on that yearto the woods with my brother, cut the tr-- Christmas tree, and brou -- they broughtto the living room, and both of them were dressing up, and kept me in the kitchen, Icouldn't see that. So I peeked through the kitchen, the door hole to see something, The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.Interview with Irene Sobczak degJauary 28, 2015many times I was hit with the door on my nose. But then after that big dinner, doorsopen up, and there was a Christmas tree full of -- we used to use candles -- lightedcandles and beautiful decorated, so we came in and then sang the songs, and thenopened the gifts, and then my dad would -- took me on the lap and started tellingstory about Jesus, Blessed Mother and Saint Joseph. And I know it -- next morning,I end up in bed. So apparently I fall asleep. That's the best, best time I remember.L-Last time.","[1, 2, 3]"
"Q: So it was the best memory, yeah.","A: Memory from last time I had Dad, because later on Dad was -- J-J-January 1940,when they took us ca -- took him --","[1, 2, 3]"
Q: Yeah.,"A: -- away, you know.","[1, 2, 3]"
"Q: We'll talk about that. So, you have this memory of the -- you didn't know it was","A: Yeah. But that's -- that's the way we -- every year they celebrate. The children,young children couldn't see Christmas tree until after Wigilia.","[1, 2, 3]"
Q: So first you had Christmas eve dinner.,A: Yes.,"[1, 2, 3]"
Q: And then they would go decorate the tree.,"A: They -- in the morning they did already. My bro -- my dad and my brother did inthe mor -- whole day, you know. Cut the tree, decorate it, and then dress up and this","[1, 2, 3]"
"Q: You were, until your baby brother George was born, you were the youngest.","A: Yeah, that's what my sister was getting. I would squeal on her always.","[1, 2, 3]"
"Q: Oh, and did you get away with it?","A: Yeah, and she was -- she got it, I think, from my mother. I've -- that -- I feelguilty now.","[1, 2, 3]"
Q: Do you have your -- have you apologized in the meantime?,"A: Oh, I-- yeah. She's a-- you know, she's a good sister.","[1, 2, 3]"
"Q: So, did you go to school?","A: Yes. I finish two -- two years, and I started third year.","[1, 2, 3]"
Q: Okay.,"A: In Polish language and then we had to go to a different school, that we gotRussian teacher in.","[1, 2, 3]"
"Q: Okay, I'm no -- do you have any memory of your mother's aunt, who was your","A: I just remember when we went -- my dad took us there and left two of us to stayovernight, and how good she was there, when she was putting I to sleep, and all thatstuff.","[1, 2, 3]"
Q: Did she live in the city?,A: Wolkowysk.,"[1, 2, 3]"
Q: Wolkowysk.,A: In Wo-Wolkowysk.,"[1, 2, 3]"
Q: Yeah.,A: Yeah.,"[1, 2, 3]"
Q: And --,A: That's all what I remember.,"[1, 2, 3]"
"Q: Okay, okay.","A: Oh, and then when she came to the train, follow us to the train, that I remember,too, very well.","[1, 2, 3]"
Q: We'll -- we'll come to that point.,A: Okay.,"[1, 2, 3]"
"Q: Okay. So, I'm not going to spend as much time asking about pre-war life with","A: Right.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.12Interview with Irene SobczakJauary 28, 2015","[1, 2, 3]"
"Q: -- and -- and we were quite thorough, you know, there. Is there -- and you were","A: No, not much, because I kind of was friends with my next door neighbor girl inmy age, and those other children just were t -- they live in the village, we livedseparate, so we didn't had much to do at all, you know.","[1, 2, 3]"
"Q: Yeah, you didn't have much contact.","A: No, no --","[1, 2, 3]"
Q: Okay.,"A: -- so that -- that's about it, you know.","[1, 2, 3]"
"Q: Okay. So, do you remember when the war started?",A: Oh yes.,"[1, 2, 3]"
Q: Tel me how -- how it was.,"A: Oh, I --I know that before Russians came, people -- you see, parents, when theytalk among themselves, the children had to stay away, you know, and it -- we had togo and play. But they kept us apart, you know. But I could overhear lot of things,and they were talking that looks like -- about Germany, because -- and i -- at that The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.13Interview with Irene SobczakJauary 28, 2015time, the -- we heard airplanes flying close to us, and things like that. And dogs,they were saying dogs would howl, stand a -- heads up, and they said that's for thewar, bad things are coming. That's what people were talking, you know.","[1, 2, 3]"
Q: That's what people were talking.,A: Yeah.,"[1, 2, 3]"
Q: Yeah.,A: And --,"[1, 2, 3]"
Q: That dogs were howling.,"A: Yeah, yeah. And a group of them were standing with heads up and howl, andthey said that's for the war, you know. And then when the Russians came, then --","[1, 2, 3]"
Q: Do you remember seeing Russian soldiers?,"A: Oh, yeah, oh yeah. That -- I remember, but I never went -- like my sister went toKrupa(ph) there to ask about my dad. I stay home. But when they came to arrestmy dad first time, I remember that they took all the pictures from the wall, anyplacethey could find my dad's, and took with them. And then -- wait, that was secondtime --","[1, 2, 3]"
Q: Yeah.,A: -- because first time I wasn't there --,"[1, 2, 3]"
Q: Yeah.,"A: -- he was -- okay. And then they came to look for their gun, and he -- parent wassaying they gave already the gun, they don't have it. But anyway, they went through-- through the house, and then told my dad to dress up good, and you will be comingwith us. And the last day when he was hugging me, he had tears in the eyes, so --","[1, 2, 3]"
Q: And you remember that.,A: Oh yeah.,"[1, 2, 3]"
Q: And we --,"A: I never seen him with tears in the eyes before. So he knew that -- what will --might -- could happen, you know. So th --","[1, 2, 3]"
Q: And di-- were you crying when he left?,"A: Oh yeah, oh yeah. So that was the first thing we lost, my dad.","[1, 2, 3]"
Q: And -- and do you remember the soldiers who came to take him?,"A: Yeah. Well, that one that was nephew of my neighbor, yeah that late -- Iremember that, and --","[1, 2, 3]"
Q: What did he look like?,"A: Now, I think he was tall and well-built, I think. But the face -- well, I saw him onSiberia in ou-our camp. He --","[1, 2, 3]"
Q: Really?,"A: He came there, yeah. But the faces, I know that were more rough looking face,that's about it.","[1, 2, 3]"
Q: Was he deported too?,A: But funny way.,"[1, 2, 3]"
"Q: Well, how did he get deported?","A: Okay, he came with his -- I think he was like ma -- maybe nephew of that family,our neighbors.","[1, 2, 3]"
Q: Okay.,"A: But he came with them to -- to Teshuava(ph), and then after I don't know whatthe length of the time, he went back to Poland because his sister, they left inhospital. So I guess he went to bring this sister, or check, I don't know. And thenwhen he came back, then she was, I think, when he came to Poland, then she diedalready, and he came back.","[1, 2, 3]"
Q: So he was deported?,"A: Yeah, but --","[1, 2, 3]"
"Q: With his family, but was allowed to go back to Poland to visit his sister?","A: Yes, yes, yes. And that was not eve -- his parents, that was our -- that wasprobably -- I know that he was a nephew of my neighbor.","[1, 2, 3]"
Q: That's right.,"A: But apparently those people, maybe uncle, was his uncle or something.","[1, 2, 3]"
Q: Okay.,A: I don't know.,"[1, 2, 3]"
"Q: Okay, but at any rate, you remember seeing him --",A: Yes.,"[1, 2, 3]"
Q: And you n-- you could recognize him?,"A: Yeah, because he was in -- came back to Chicago, too.","[1, 2, 3]"
Q: Really?,"A: He joined the Polish army later on, went to pol -- to join the Polish army fromSiberia.","[1, 2, 3]"
Q: So the man who was responsible for your father's arrest --,A: Mm-hm.,"[1, 2, 3]"
"Q: -- eventually gets deported himself, and along with your neighbors --",A: Mm-hm.,"[1, 2, 3]"
Q: -- the man who -- the -- his aunt had been belorus --,A: Our neighbor.,"[1, 2, 3]"
"Q: -- your neighbor. She was Belorussian, her husband was Polish.",A: Yes.,"[1, 2, 3]"
Q: And they were deported.,A: Yes.,"[1, 2, 3]"
Q: And you saw them in Siberia.,A: Yeah.,"[1, 2, 3]"
Q: And yet he was allowed to go visit his sister --,A: Mm-hm.,"[1, 2, 3]"
Q: -- who was dying in a hospital in Poland.,A: Mm-hm.,"[1, 2, 3]"
Q: And came back afterwards.,"A: Yeah. And my sister can tell you more about him because she ma -- if I -- I thinkshe -- a few times she met him in Chicago. I -- 1-1 don't think I saw on the picture,but I don't think that I saw him eye to eye, because I went to convent when I was16.","[1, 2, 3]"
Q: We'll talk about that.,A: Yeah.,"[1, 2, 3]"
"Q: So --so you remember soldiers coming -- that is, you remember sole -- a lot of","A: Yeah, and tha-that first time no, I didn't go --","[1, 2, 3]"
Q: Okay.,A: --to Krupa(ph).,"[1, 2, 3]"
Q: To Krupa(ph).,A: To Krupa(ph).,"[1, 2, 3]"
Q: That was when your father was arrested the first time.,"A: First time, yes.","[1, 2, 3]"
Q: But when -- when soldiers actually crossed the border --,A: Yeah.,"[1, 2, 3]"
Q: -- did you see any of them pass by your house?,A: I don't remember.,"[1, 2, 3]"
Q: Okay.,A: I--it-- we -- I just don't remember.,"[1, 2, 3]"
"Q: Yeah, well you were nine years old.","A: Yeah, and I--I--I don't know.","[1, 2, 3]"
Q: Okay.,"A: But I h-heard that they were coming, you know, with tanks and that, in ourneighborhood -- through -- in our -- our neighborhood, you know.","[1, 2, 3]"
Q: Yeah.,"A: In village, which was, I don't know, three, four kilometers away, and things likethat.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.19Interview with Irene SobczakJauary 28, 2015","[1, 2, 3]"
"Q: Okay. And after your father was taken away, what happened in your family?","A: Well, I know that my brother and my sister tried to help my mom, took care ofthe fish in that winter pool, and feed the animals. They did all that stuff, I didn't,you know.","[1, 2, 3]"
"Q: Okay. So you had -- as your sister explained earlier, you were -- your father had",A: Y-Yes.,"[1, 2, 3]"
Q: And he had to move them from the summer pond to the winter pond.,A: Right.,"[1, 2, 3]"
"Q: And after he was arrested, then -- then your sister and your brother were taking",A: Mm-hm.,"[1, 2, 3]"
"Q: Of that, and the animals --",A: Yeah.,"[1, 2, 3]"
"Q: -- and the farm, okay. And did you -- did your mother still have help around the","A: No, not any more, because that lady came from village Brantowce, that wasacross the river, I don't know how many kilometers, and demanded help. Dad, helived there too. So once the Russians came, everything stop.","[1, 2, 3]"
Q: Everything stopped.,A: Mm-hm.,"[1, 2, 3]"
"Q: Okay. What's your next memory then, of that time?",A: When they came to pick us up.,"[1, 2, 3]"
Q: What was that like?,"A: Well, what happened -- what I remember, I was in bed sleeping, and then all of asudden I woke up. I was covered up with my head with the blanket. Apparently mymom wanted to hide me. So all of a sudden that noise next room, doors were closed,and I try to sit down. And then -- and baby crying and all that stuff. And underneaththat door I saw light in the next room. So I sat down and that minute when I sitdown, door open, and the police -- that was a soldier, and he saw something movingin bed, right away pointed the gun with bayonet at me. And from that time, he wasafter me. Then I wanted to go to washroom. I ha-had to go outside. So he followme. And halfway I turn around to see, and he was there walking with the gun afterme. So after I was done, went back to the house, and then that -- all noise and, youknow, troi -- the things were laying on the bed -- floors, and bringing in the stuff.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.Interview with Irene Sobczak *Jauary 28, 2015Then the only thing what I did, try to save my pictures that I have f-few pi-picturesin envelope of myself from school an-and that. So I was protecting them, and I putin the pocket, my jacket pocket, and then apparently, when the soldier put my dad'slong coat on me, and carry me to the sled, apparently somehow that must fall out,that pictures, because when I was on the sled I started looking, couldn't find. So Icry, because that's only -- I treasure the pictures, you know. That's all what --","[1, 2, 3]"
Q: That's all you had.,A: Yeah.,"[1, 2, 3]"
Q: Yeah.,"A: And that's all. And then when they took us, I know that they said that two hourswe have to get ready. But how long it took for them to come back, because some ofthem had to go and pick up neighbors from our settlement.","[1, 2, 3]"
"Q: Oh, I see.",A: That's why they had to go and bring them to join us.,"[1, 2, 3]"
"Q: Oh, I see, so it wasn't that the neighbors were outside in the sleds waiting for","A: No, no --","[1, 2, 3]"
Q: No.,"A: -- they had to -- and then bring them back.The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.22Interview with Irene SobczakJauary 28, 2015","[1, 2, 3]"
Q: I see.,"A: And so by that time, you know, we were already packed too. And then when wewere on this sled, and that when sled tip over, and that one good soldier, he was incharge of group of them. And when he saw that, he came running, and he startsscolding the driver. He says, don't you see they have baby. Why don't you be morecareful, don't -- you know. And then he start helping us.","[1, 2, 3]"
"Q: This is the second day. That is, the first day --",A: Yeah.,"[1, 2, 3]"
"Q: -- you're taken by the sled to this place, this palace.",A: Right.,"[1, 2, 3]"
"Q: And then the second day, as you're taken to the train station --",A: Yes.,"[1, 2, 3]"
Q: -- your sled tips over. And why did it tip over? Was the driver driving too fast?,"A: Or maybe the hole was the in ground, and that's covered up with snow. That could be the reason, you know. A2: It was a turn.","[1, 2, 3]"
Q: -- your sled tips over. And why did it tip over? Was the driver driving too fast?,"A: Yeah, or turn, okay. But something like that, that if he would be careful, itwouldn't --","[1, 2, 3]"
Q: It wouldn't have happened.,A: But that one soldier was like -- probably he has the family --,"[1, 2, 3]"
Q: Yeah.,"A: -- left the family, you know, and had to go to, you know -- but he was the one torub us, faces, and this, to protect us --","[1, 2, 3]"
Q: So he would ru --,A: -- from freezing.,"[1, 2, 3]"
Q: -- he would rub your faces so they wouldn't be cold?,"A: Yeah, i-- because when he saw that they are turning white, then he knows thatit's -- could freeze, you know.","[1, 2, 3]"
Q: Okay.,"A: With the snow sometimes, you know. And that's how, you know, they -- wewere taught in Siberia how to protect ourselves too, you know.","[1, 2, 3]"
"Q: Well, that sounds -- it truly does sound like this -- this was an amazing soldier.","A: Yes, that -- and then he -- sometimes he would come and sit with the driver,where my mom sat, and they were talking -- with my mom he was talking, youknow.","[1, 2, 3]"
"Q: Oh, really?","A: For -- from time to time, because my mom fluently --","[1, 2, 3]"
Q: Spoke Russian?,"A: -- spoke Russians, you know. So he was unusual.","[1, 2, 3]"
Q: Yeah.,"A: Wouldn't be for him, we will be really in bad shape.","[1, 2, 3]"
"Q: And so I'm going to repeat a little bit of what your sister had said, is --",A: Okay.,"[1, 2, 3]"
"Q: -- what made him special is that when, at four o'clock in the morning, everybody",A: Mm-hm.,"[1, 2, 3]"
"Q: -- because you're being deported, when the other soldiers left, he helped -- he","A: Right, that I know.","[1, 2, 3]"
"Q: So, ge-get items and so on, and helped move them into the sled.",A: Mm-hm.,"[1, 2, 3]"
"Q: And in the meantime, the other soldiers were going to your other neighbors""",A: Mm-hm. There are few --,"[1, 2, 3]"
Q: From the settlement.,"A: --I don't know, two or three other families. I don't know, one -- A2: Two. The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview. The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.25 Interview with Irene Sobczak Jauary 28, 2015","[1, 2, 3]"
Q: From the settlement.,A: -- two. Two more.,"[1, 2, 3]"
Q: Two other families.,"A: But they live farther away, so it took time for them to get there and come back.","[1, 2, 3]"
Q: So -- and that is why you had this extra time?,A: Right.,"[1, 2, 3]"
Q: Okay.,A: Yeah.,"[1, 2, 3]"
"Q: Okay. All right. So, tell me if-- of any other memory you had on -- of the trip","A: Okay. When we get -- came by the train, I know that aunt or the grandma, sincethey found out that -- that we are there in that procession, that she follow. And thenwhen they were putting us in the train, she was there with her husband, and she talkwith my mom and then she said, I will take Irena to when gi -- it will be il -- it -- il --easier for you with three children than four children. But I hanged my mom's handso tight, and she was pulling on the other hand. She couldn't pull me off. I cry.","[1, 2, 3]"
Q: You didn't want to go with her.,"A: Lery, and beg my mom not to -- so I won.","[1, 2, 3]"
Q: You won.,"A: But without my mom and my sister, I'd -- I wouldn't survive, you know, becauseI was very close with, you know, them both. Even I was treating bad my sister, but Ilove her.","[1, 2, 3]"
Q: Do you think you made the right decision --,A: Yes.,"[1, 2, 3]"
Q: -- at an age nine.,A: Oh yes.,"[1, 2, 3]"
Q: Yeah?,A: Oh yes.,"[1, 2, 3]"
Q: Even though it meant Siberia?,"A: Oh yeah, but I was with Mother.","[1, 2, 3]"
Q: Yeah.,"A: And when you have Mother, you have everything. Once you lose, you loseeverything. It's -- you see, we lost Father, we lost country, but we had Mother, andthat what kept us, you know. And we try to help her, you know, as much as wecould.","[1, 2, 3]"
Q: Tell me about the journey.,"A: Okay. The first train in Bialystok, when we boarded -- A2: Wolkowysk. The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview. The interview is part of the United States Holocaust Memorial Museum's collection of oral testimonies. Information about access and usage rights can be found in the catalog record.27 Interview with Irene Sobczak Jauary 28, 2015","[1, 2, 3]"
Q: Tell me about the journey.,"A: -- Wolkowysk, I know was very tight, and I think my mom was on the first --","[1, 2, 3]"
Q: Level?,"A: Yeah. But we -- I don't n-- remember in the first train. I remember good insecond. And then when locomotive make the noise, beep and that, that real -- realterrible sound letted out, and then trains start pulling, and my mom fainted, becauseshe knew where they are taking us. So I think twice she -- she fainted.","[1, 2, 3]"
Q: She fainted?,A: Yeah. That I remember.,"[1, 2, 3]"
"Q: And was your brother crying, your baby brother?","A: At that time I don't know, but maybe not, at that time. But we knew that -- mymom, we thought that she died, you know.","[1, 2, 3]"
Q: You were frightened.,A: Oh yes.,"[1, 2, 3]"
Q: Okay.,"A: So that I remember, because she went through World War I, orphan and all thatstuff, so she knew what was waiting us, you know.","[1, 2, 3]"
Q: Tell me about the second train.,A: Okay --,"[1, 2, 3]"
Q: You say that -- what happened that you moved from one train to another?,"A: Because of the tracks. I don't know, did we had wider tracks, or Russia has wide","[1, 2, 3]"
Q: I think Russia has wider tracks.,A: So they had to move us --,"[1, 2, 3]"
Q: Okay.,A: --change. And there they had two --,"[1, 2, 3]"
Q: Platforms.,"A: Plat -- yeah, and we were on -- my sister and I was on top. I think my -- the samemy -- with on top, and my moth -- moth -- mom and brother was on lower. And wehad that little door -- no --","[1, 2, 3]"
Q: Window.,"A: -- window that was narrow but longer, and we were the lucky one there.","[1, 2, 3]"
Q: You could look through the window?,"A: Yes, take turns, you know. And was so cold, and you have the big screws on thewall. They were rusted, and we were thirsty, so I was licking that, because I wantedto drink. And when -- on station, when -- on bigger station, the train will stop, thenmy brother would run and pick up snow. They let us, I think 10 minutes to -- that wecan go out. And like my ti-- sister says, you had to go number -- you know --","[1, 2, 3]"
"Q: You had to go to the bathroom, then it was outside.","A: But sure, I just would turn around to the pu -- to the soldier, because th -- theyalways stood with those rifles, and make my business and went back to, you know,at that time, when we were going that way, you know. Okay, that's --","[1, 2, 3]"
Q: And that's what you remember from the train?,"A: Oh yeah, yeah, that I remember.","[1, 2, 3]"
Q: It's pretty frightening.,"A: Well, sure.","[1, 2, 3]"
Q: Yeah.,"A: Oh yeah, but we had Mother. That's why for us -- for us, you know, we didn'tworry, because we have her for protection, you know.","[1, 2, 3]"
Q: Yeah.,A: So--,"[1, 2, 3]"
Q: And do you -- do you remember how long the tourney -- the journey took?,"A: Yes, that -- I think March five, or six, or third -- I think -- wait a minute. Marchseven, we arrive in Teshuava(ph), and left on February 10. So that's a monthwithout three days.","[1, 2, 3]"
"Q: Okay, so the journey took almost a month --",A: Yes.,"[1, 2, 3]"
Q: -- to get there.,A: Yes.,"[1, 2, 3]"
Q: And what else -- what can you tell me about how things proceeded after that?,"A: Okay, when we came to the end of the train station, I don't know the name ofthat, my sister should know, then we had to leave the train in the -- on the sleds, thenwe had to go -- transfer to the sleds. And like my sister said, the same thing, fornight we would stop in the village, and we had to-- my mom had to pay somethingto those people, and so that's about it, and they gave us hot water that was good,you know. But they didn't had much food for themselves, so they didn't treat withthat. And on the floor we slept. But it -- on -- in one house, that older lady, she kindof liked my mom, I guess, and she -- I know -- I remember because I was followingmy mom and she was holding the baby, and she says, I want to show yousomething. And she went through the house and came to the corner of one room,and she showed her, uncovered, and she showed that holy picture. And she says, Icannot show to my own children or grandchildren, because they would tell inschool, and they will come and arrest her. So she kept -- you know, they keptthemselves, you know.","[1, 2, 3]"
Q: Very quiet.,"A: Yeah, mm-hm.","[1, 2, 3]"
"Q: But they bil -- tell me, do you remember what that little house looked like?",A: No.,"[1, 2, 3]"
Q: No.,"A: I just remember that the room where that -- she had that holy picture, that's all.But what she had, those things didn't interest me, just that --","[1, 2, 3]"
Q: The picture.,"A: -- holy picture, you know, that she had hidden.","[1, 2, 3]"
Q: Okay. And tell me what happened after that.,"A: Okay, so the next day, get back on the sled, keep going. Going there, I couldride.","[1, 2, 3]"
"Q: Mm-hm, on the sled.","A: And I think my sister could ride, I don't remember if she all the time she couldride. And when we came to -- few times we stay for the night, you know. Thenwhen we came to our camp Teshuava(ph), then, like my sister told you, with thosebarracks, they had four and four -- you know, one entrance on each side, and theyhad four rooms in each. And on the end they had barrack with -- if somebody -- ifthey would arrest, they will put you there, in that barrack. And like if the motherwould -- wouldn't want you -- send the child to school, Russian school, then she willbe arrested and put there.","[1, 2, 3]"
"Q: I see. Were there a lot of people who were -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.",A: I--that I don't know.,"[1, 2, 3]"
Q: -- kept in those barracks?,"A: That I don't know, but the -- we were told that's what -- and that -- that guy thatcame, bra -- brought -- drove the taxi to came to pick da -- my dad up, you know, to--he lived someplace in that area.","[1, 2, 3]"
Q: So when he -- was he on another transport?,"A: That I don't -- I don't know if they -- he came on the same transport. Probably.Prob -- but not in our car, not -- you know. It could be in the same transport, youknow, because I think just one transport they brought --","[1, 2, 3]"
Q: Everybody.,"A: -- right there, you know, to our camp.","[1, 2, 3]"
"Q: Uh-huh. So he's the one who had come to first arrest your father, or -- or did he",A: Second -- wait --,"[1, 2, 3]"
Q: Second time.,"A: -- second time, because the first time I do -- he went to the village --","[1, 2, 3]"
Q: Right.,"A: -- get my dad, so I don't know what happened.","[1, 2, 3]"
"Q: And that was January fifth, and a month later, he himself gets deported -- The following transcript is the result of a recorded interview. The recording is the primary source document, not this transcript. It has not been checked for spelling nor verified for accuracy. This document should not be quoted or used without first checking it against the interview.",A: Yes.,"[1, 2, 3]"
Q: -- along with that -- those neighbors of yours.,A: Wait a minute. What do you mean --,"[1, 2, 3]"
"Q: Well, his aunt -- he had an aunt who was your neighbor.","A: No, no, not the aunt, no, she wasn't our aunt, his aunt --","[1, 2, 3]"
Q: That's right. Was she deported too?,A: No.,"[1, 2, 3]"
"Q: Oh, okay.","A: No, they stayed.","[1, 2, 3]"
"Q: They stayed, but he himself was deported. Okay.","A: That -- but he lived with her in the village -- I don't know Markhelowsta(ph) orsomething, with hi -- whi -- he was raised there, and his parents were there.","[1, 2, 3]"
